name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Illan Meslier,Leeds,Manchester United,2021-08-14,False,90,5,3,0,1,0,0,0.0,2.6,1.0,0,90.0,0.0,3.0,3.0,Leeds,True,Everton,,
Illan Meslier,Leeds,Everton,2021-08-21,True,90,2,6,0,3,0,0,0.0,2.58,2.0,0,90.0,0.0,4.5,2.0,Leeds,False,Burnley,,
Illan Meslier,Leeds,Burnley,2021-08-29,False,90,1,2,0,2,0,0,0.0,2.56,2.0,0,90.0,0.0,3.67,2.0,Leeds,True,Liverpool,,
Illan Meslier,Leeds,Liverpool,2021-09-12,True,90,3,5,0,2,0,0,0.0,2.33,2.0,0,90.0,0.0,4.0,4.0,Leeds,False,Newcastle United,,
Illan Meslier,Leeds,Newcastle United,2021-09-17,False,90,1,6,0,4,0,0,0.0,2.25,2.4,0,90.0,0.0,4.4,1.0,Leeds,True,West Ham,,
Illan Meslier,Leeds,West Ham,2021-09-25,True,90,2,5,0,1,0,0,0.0,2.22,2.4,0,90.0,0.0,4.5,6.0,Leeds,True,Watford,,
Illan Meslier,Leeds,Watford,2021-10-02,True,90,0,1,0,6,0,1,0.0,2.25,3.0,0,90.0,0.14,4.0,3.0,Leeds,False,Southampton,,
Illan Meslier,Leeds,Southampton,2021-10-16,False,90,1,3,0,3,0,0,0.0,2.27,3.2,0,90.0,0.12,3.88,3.0,Leeds,True,Wolverhampton,,
Illan Meslier,Leeds,Wolverhampton,2021-10-23,True,90,1,3,0,3,0,0,0.0,2.22,3.4,0,90.0,0.11,3.78,2.0,Leeds,False,Norwich,,
Illan Meslier,Leeds,Norwich,2021-10-31,False,90,1,2,0,2,0,0,0.0,2.42,3.0,0,90.0,0.1,3.6,2.0,Leeds,True,Leeds United,,
Illan Meslier,Leeds,Leeds United,2021-11-07,True,90,1,2,0,2,0,0,0.0,2.22,3.2,0,90.0,0.09,3.45,1.0,Leeds,False,Tottenham,,
Illan Meslier,Leeds,Tottenham,2021-11-21,False,90,2,2,0,1,0,0,0.0,2.11,2.2,0,90.0,0.08,3.33,8.0,Leeds,False,Brighton,,
Illan Meslier,Leeds,Brighton,2021-11-27,False,90,0,4,0,8,1,1,0.0,2.06,3.2,0,90.0,0.15,3.38,8.0,Leeds,True,Crystal Palace,,
Illan Meslier,Leeds,Crystal Palace,2021-11-30,True,90,0,1,0,8,2,1,0.0,2.08,4.2,0,90.0,0.21,3.21,1.0,Leeds,True,Brentford,,
Illan Meslier,Leeds,Brentford,2021-12-05,True,90,2,1,0,1,0,0,0.0,2.12,4.0,0,90.0,0.2,3.07,1.0,Leeds,False,Chelsea,,
Illan Meslier,Leeds,Chelsea,2021-12-11,False,90,3,3,0,1,0,0,0.0,2.05,3.8,0,90.0,0.19,3.06,1.0,Leeds,False,Manchester City,,
Illan Meslier,Leeds,Manchester City,2021-12-14,False,90,7,8,0,1,0,0,0.0,2.02,3.8,0,90.0,0.18,3.35,3.0,Leeds,True,Arsenal,,
Illan Meslier,Leeds,Arsenal,2021-12-18,True,90,4,8,0,3,1,0,0.0,2.17,2.8,0,90.0,0.17,3.61,2.0,Leeds,True,Burnley,,
Illan Meslier,Leeds,Burnley,2022-01-02,True,90,1,1,0,2,0,0,0.0,1.92,1.6,0,90.0,0.16,3.47,2.0,Leeds,False,West Ham,,
Illan Meslier,Leeds,West Ham,2022-01-16,False,90,2,3,0,2,0,0,0.0,1.78,1.8,0,90.0,0.15,3.45,2.0,Leeds,True,Newcastle United,,
Illan Meslier,Leeds,Newcastle United,2022-01-22,True,90,1,2,0,2,0,0,0.0,1.85,2.0,0,90.0,0.14,3.38,1.0,Leeds,False,Aston Villa,,
Illan Meslier,Leeds,Aston Villa,2022-02-09,False,90,3,2,0,1,0,0,0.0,1.8,2.0,0,90.0,0.14,3.32,3.0,Leeds,False,Everton,,
Illan Meslier,Leeds,Everton,2022-02-12,False,90,3,7,0,3,0,0,0.0,1.8,2.0,0,90.0,0.13,3.48,1.0,Leeds,True,Manchester United,,
Illan Meslier,Leeds,Manchester United,2022-02-20,True,90,4,5,0,1,0,0,0.0,1.76,1.8,0,90.0,0.12,3.54,1.0,Leeds,False,Liverpool,,
Illan Meslier,Leeds,Liverpool,2022-02-23,False,90,6,8,0,1,0,0,0.0,1.76,1.6,0,90.0,0.12,3.72,2.0,Leeds,True,Tottenham,,
Illan Meslier,Leeds,Tottenham,2022-02-26,True,90,4,6,0,2,0,0,0.0,1.74,1.6,0,90.0,0.12,3.81,3.0,Leeds,False,Leeds United,,
Illan Meslier,Leeds,Leeds United,2022-03-05,False,90,1,3,0,3,0,0,0.0,1.78,2.0,0,90.0,0.11,3.78,3.0,Leeds,True,Aston Villa,,
Illan Meslier,Leeds,Aston Villa,2022-03-10,True,90,3,6,0,3,0,0,0.0,1.78,2.0,0,90.0,0.11,3.86,3.0,Leeds,True,Norwich,,
Illan Meslier,Leeds,Norwich,2022-03-13,True,90,1,3,0,3,0,0,0.0,1.74,2.4,0,90.0,0.1,3.83,0.0,Leeds,False,Wolverhampton,,
Illan Meslier,Leeds,Wolverhampton,2022-03-18,False,54,2,2,0,0,0,0,0.0,1.99,2.2,0,88.8,0.1,3.77,3.0,Leeds,True,Southampton,,
Illan Meslier,Leeds,Southampton,2022-04-02,True,90,1,4,0,3,0,0,0.0,1.68,2.4,0,88.84,0.1,3.77,6.0,Leeds,False,Watford,,
Illan Meslier,Leeds,Watford,2022-04-09,False,90,0,1,0,6,0,1,0.0,1.68,3.0,0,88.88,0.12,3.69,11.0,Leeds,False,Crystal Palace,,
Illan Meslier,Leeds,Crystal Palace,2022-04-25,False,90,0,7,0,11,3,1,0.0,1.65,4.6,0,88.91,0.15,3.79,0.0,Leeds,True,Manchester City,,
Illan Meslier,Leeds,Manchester City,2022-04-30,True,90,4,2,0,0,0,0,0.0,1.67,4.0,0,88.94,0.15,3.74,3.0,Leeds,False,Arsenal,,
Illan Meslier,Leeds,Arsenal,2022-05-08,False,90,2,7,0,3,0,0,0.0,1.69,4.6,0,88.97,0.14,3.83,1.0,Leeds,True,Chelsea,,
Illan Meslier,Leeds,Chelsea,2022-05-11,True,90,3,0,0,1,0,0,0.0,1.69,4.2,0,89.0,0.14,3.72,3.0,Leeds,True,Brighton,,
Illan Meslier,Leeds,Brighton,2022-05-15,True,90,1,5,0,3,0,0,0.0,1.69,3.6,0,89.03,0.14,3.76,4.0,Leeds,False,Brentford,,
Illan Meslier,Leeds,Brentford,2022-05-22,False,90,1,4,0,4,1,0,0.0,1.72,2.2,0,89.05,0.13,3.76,3.0,Leeds,True,Wolverhampton,,
