name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joe Hart,Spurs,Manchester City,,True,0,0,0,0,0,0,0,,3224,0.0,0,0.0,0,0,0.0,Spurs,False,Wolverhampton,,
Joe Hart,Spurs,Wolverhampton,,False,0,0,0,0,0,0,0,,2539,0.0,0,0.0,0,0,0.0,Spurs,True,Watford,,
Joe Hart,Spurs,Watford,,True,0,0,0,0,0,0,0,,2291,0.0,0,0.0,0,0,0.0,Spurs,False,Crystal Palace,,
Joe Hart,Spurs,Crystal Palace,,False,0,0,0,0,0,0,0,,2004,0.0,0,0.0,0,0,0.0,Spurs,True,Chelsea,,
Joe Hart,Spurs,Chelsea,,True,0,0,0,0,0,0,0,,1908,0.0,0,0.0,0,0,0.0,Spurs,False,Arsenal,,
Joe Hart,Spurs,Arsenal,,False,0,0,0,0,0,0,0,,1823,0.0,0,0.0,0,0,0.0,Spurs,True,Aston Villa,,
Joe Hart,Spurs,Aston Villa,2021-10-03,True,0,0,0,0,0,0,0,0.07,1781,0.0,0,0.0,0,0,0.0,Spurs,False,Newcastle United,,
Joe Hart,Spurs,Newcastle United,,False,0,0,0,0,0,0,0,,1723,0.0,0,0.0,0,0,0.0,Spurs,False,West Ham,,
Joe Hart,Spurs,West Ham,,False,0,0,0,0,0,0,0,,1700,0.0,0,0.0,0,0,0.0,Spurs,True,Manchester United,,
Joe Hart,Spurs,Manchester United,,True,0,0,0,0,0,0,0,,1675,0.0,0,0.0,0,0,0.0,Spurs,False,Everton,,
Joe Hart,Spurs,Everton,2021-11-07,False,0,0,0,0,0,0,0,0.0,1660,0.0,0,0.0,0,0,0.0,Spurs,True,Leicester City,,
Joe Hart,Spurs,Leicester City,,True,0,0,0,0,0,0,0,,1643,0.0,0,0.0,0,0,0.0,Spurs,True,Brentford,,
Joe Hart,Spurs,Brentford,,True,0,0,0,0,0,0,0,,1623,0.0,0,0.0,0,0,0.0,Spurs,True,Norwich,,
Joe Hart,Spurs,Norwich,,True,0,0,0,0,0,0,0,,1613,0.0,0,0.0,0,0,0.0,Spurs,True,Liverpool,,
Joe Hart,Spurs,Liverpool,2021-12-19,True,0,0,0,0,0,0,0,0.0,1584,0.0,0,0.0,0,0,0.0,Spurs,True,Crystal Palace,,
Joe Hart,Spurs,Crystal Palace,,True,0,0,0,0,0,0,0,,1574,0.0,0,0.0,0,0,0.0,Spurs,False,Southampton,,
Joe Hart,Spurs,Southampton,2021-12-28,False,0,0,0,0,0,0,0,0.0,1570,0.0,0,0.0,0,0,0.0,Spurs,False,Watford,,
Joe Hart,Spurs,Watford,,False,0,0,0,0,0,0,0,,1567,0.0,0,0.0,0,0,0.0,Spurs,False,Leeds United,,
Joe Hart,Spurs,Leeds United,,False,0,0,0,0,0,0,0,,1554,0.0,0,0.0,0,0,0.0,Spurs,False,Chelsea,,
Joe Hart,Spurs,Chelsea,2022-01-23,False,0,0,0,0,0,0,0,0.03,1550,0.0,0,0.0,0,0,0.0,Spurs,True,Southampton,,
Joe Hart,Spurs,Southampton,,True,0,0,0,0,0,0,0,,1544,0.0,0,0.0,0,0,0.0,Spurs,True,Wolverhampton,,
Joe Hart,Spurs,Wolverhampton,2022-02-13,True,0,0,0,0,0,0,0,0.0,1543,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester City,,
