name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dean Henderson,Man Utd,Leicester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Southampton,,
Dean Henderson,Man Utd,Southampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Wolverhampton,,
Dean Henderson,Man Utd,Wolverhampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Newcastle United,,
Dean Henderson,Man Utd,Newcastle United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,West Ham,,
Dean Henderson,Man Utd,West Ham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Aston Villa,,
Dean Henderson,Man Utd,Aston Villa,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Everton,,
Dean Henderson,Man Utd,Everton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Leeds United,,
Dean Henderson,Man Utd,Leeds United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Liverpool,,
Dean Henderson,Man Utd,Liverpool,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Tottenham,,
Dean Henderson,Man Utd,Tottenham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Manchester City,,
Dean Henderson,Man Utd,Manchester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Watford,,
Dean Henderson,Man Utd,Watford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Chelsea,,
Dean Henderson,Man Utd,Chelsea,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Arsenal,,
Dean Henderson,Man Utd,Arsenal,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Crystal Palace,,
Dean Henderson,Man Utd,Crystal Palace,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Norwich,,
Dean Henderson,Man Utd,Norwich,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Newcastle United,,
Dean Henderson,Man Utd,Newcastle United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Burnley,,
Dean Henderson,Man Utd,Burnley,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Wolverhampton,,
Dean Henderson,Man Utd,Wolverhampton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Aston Villa,,
Dean Henderson,Man Utd,Aston Villa,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Brentford,,
Dean Henderson,Man Utd,Brentford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,West Ham,,
Dean Henderson,Man Utd,West Ham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Burnley,,
Dean Henderson,Man Utd,Burnley,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Southampton,,
Dean Henderson,Man Utd,Southampton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Brighton,,
Dean Henderson,Man Utd,Brighton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Leicester City,,
Dean Henderson,Man Utd,Leicester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Watford,,
Dean Henderson,Man Utd,Watford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Manchester City,,
Dean Henderson,Man Utd,Manchester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Tottenham,,
Dean Henderson,Man Utd,Tottenham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Leeds United,,
Dean Henderson,Man Utd,Leeds United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Everton,,
Dean Henderson,Man Utd,Everton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Norwich,,
Dean Henderson,Man Utd,Norwich,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Liverpool,,
Dean Henderson,Man Utd,Liverpool,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Arsenal,,
Dean Henderson,Man Utd,Arsenal,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Chelsea,,
Dean Henderson,Man Utd,Chelsea,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,True,Brentford,,
Dean Henderson,Man Utd,Brentford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Brighton,,
Dean Henderson,Man Utd,Brighton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Man Utd,False,Crystal Palace,,
Dean Henderson,Man Utd,Crystal Palace,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,,Nott'm Forest,False,Newcastle United,,
