name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nick Pope,Burnley,Brighton,2021-08-14,True,90,2,4,0,2,0,0,0.0,280784,2.0,0,90.0,0.0,4.0,3.0,Burnley,False,Liverpool,,
Nick Pope,Burnley,Liverpool,2021-08-21,False,90,2,6,0,3,0,0,0.0,275954,2.5,0,90.0,0.0,5.0,2.0,Burnley,True,Leicester City,,
Nick Pope,Burnley,Leicester City,2021-08-29,True,90,1,1,0,2,0,0,0.0,267442,2.33,0,90.0,0.0,3.67,2.0,Burnley,False,Everton,,
Nick Pope,Burnley,Everton,2021-09-13,False,90,3,3,0,2,0,0,0.0,258671,2.25,0,90.0,0.0,3.5,2.0,Burnley,True,Arsenal,,
Nick Pope,Burnley,Arsenal,2021-09-18,True,90,1,2,0,2,0,0,0.0,249623,2.2,0,90.0,0.0,3.2,1.0,Burnley,False,Leeds United,,
Nick Pope,Burnley,Leeds United,2021-09-25,False,90,2,2,0,1,0,0,0.0,237926,2.0,0,90.0,0.0,3.0,6.0,Burnley,True,Norwich,,
Nick Pope,Burnley,Norwich,2021-10-02,True,90,0,2,0,6,0,1,0.0,251185,2.6,0,90.0,0.14,2.86,2.0,Burnley,False,Manchester City,,
Nick Pope,Burnley,Manchester City,2021-10-16,False,90,2,4,0,2,0,0,0.0,233374,2.6,0,90.0,0.12,3.0,1.0,Burnley,False,Southampton,,
Nick Pope,Burnley,Southampton,2021-10-23,False,90,2,2,0,1,0,0,0.0,229503,2.4,0,90.0,0.11,2.89,3.0,Burnley,True,Brentford,,
Nick Pope,Burnley,Brentford,2021-10-30,True,90,1,3,0,3,0,0,0.0,227345,2.6,0,90.0,0.1,2.9,3.0,Burnley,False,Chelsea,,
Nick Pope,Burnley,Chelsea,2021-11-06,False,90,1,4,0,3,0,0,0.05,220958,3.0,0,90.0,0.09,3.0,2.0,Burnley,True,Crystal Palace,,
Nick Pope,Burnley,Crystal Palace,2021-11-20,True,90,3,5,0,2,0,0,0.0,223502,2.2,0,90.0,0.08,3.17,6.0,Burnley,False,Wolverhampton,,
Nick Pope,Burnley,Wolverhampton,2021-12-01,False,90,0,2,0,6,0,1,0.0,213694,3.0,0,90.0,0.15,3.08,3.0,Burnley,False,Newcastle United,,
Nick Pope,Burnley,Newcastle United,2021-12-04,False,90,1,3,0,3,0,0,0.0,215691,3.4,0,90.0,0.14,3.07,9.0,Burnley,True,West Ham,,
Nick Pope,Burnley,West Ham,2021-12-12,True,90,0,3,0,9,2,1,0.0,210864,4.6,0,90.0,0.2,3.07,0.0,Burnley,False,Manchester United,,
Nick Pope,Burnley,Manchester United,,False,0,0,0,0,0,0,0,,211693,4.0,0,84.38,0.2,3.07,0.0,Burnley,False,Leicester City,,
Nick Pope,Burnley,Leicester City,,False,0,0,0,0,0,0,0,,202526,3.6,0,79.41,0.2,3.07,10.0,Burnley,False,Arsenal,,
Nick Pope,Burnley,Arsenal,2022-01-23,False,90,0,5,0,10,3,1,0.0,203078,4.4,0,80.0,0.25,3.19,9.0,Burnley,True,Watford,,
Nick Pope,Burnley,Watford,2022-02-05,True,90,0,5,0,9,2,1,0.0,203078,5.6,0,80.53,0.29,3.29,3.0,Burnley,True,Manchester United,,
Nick Pope,Burnley,Manchester United,2022-02-08,True,90,1,4,0,3,0,0,0.0,209017,4.4,0,81.0,0.28,3.33,3.0,Burnley,True,Liverpool,,
Nick Pope,Burnley,Liverpool,2022-02-13,True,90,1,3,0,3,0,0,0.0,214427,5.0,0,81.43,0.26,3.32,7.0,Burnley,False,Brighton,,
Nick Pope,Burnley,Brighton,2022-02-19,False,90,0,1,0,7,1,1,0.02,289308,6.4,0,81.82,0.3,3.2,6.0,Burnley,True,Tottenham,,
Nick Pope,Burnley,Tottenham,2022-02-23,True,90,0,2,0,6,0,1,0.0,289308,5.6,0,82.17,0.33,3.14,3.0,Burnley,False,Crystal Palace,,
Nick Pope,Burnley,Crystal Palace,2022-02-26,False,90,1,3,0,3,0,0,0.0,676431,4.4,0,82.5,0.32,3.14,2.0,Burnley,True,Leeds United,,
Nick Pope,Burnley,Leeds United,2022-03-01,True,90,2,4,0,2,0,0,0.0,676431,4.2,0,82.8,0.3,3.17,0.0,Burnley,True,Chelsea,,
Nick Pope,Burnley,Chelsea,2022-03-05,True,90,4,1,0,0,0,0,0.0,299255,3.6,0,83.08,0.29,3.08,1.0,Burnley,False,Brentford,,
Nick Pope,Burnley,Brentford,2022-03-12,False,90,2,1,0,1,0,0,0.0,286522,2.4,0,83.33,0.28,3.0,2.0,Burnley,True,Manchester City,,
Nick Pope,Burnley,Manchester City,2022-04-02,True,90,2,4,0,2,0,0,0.0,372069,1.6,0,83.57,0.27,3.04,1.0,Burnley,True,Everton,,
Nick Pope,Burnley,Everton,2022-04-06,True,90,2,2,0,1,0,0,0.0,372069,1.2,0,83.79,0.26,3.0,2.0,Burnley,False,Norwich,,
Nick Pope,Burnley,Norwich,2022-04-10,False,90,2,4,0,2,0,0,0.0,375007,1.2,0,84.0,0.25,3.04,3.0,Burnley,False,West Ham,,
Nick Pope,Burnley,West Ham,2022-04-17,False,90,1,5,0,3,0,0,0.0,369543,1.8,0,84.19,0.24,3.1,7.0,Burnley,True,Southampton,,
Nick Pope,Burnley,Southampton,2022-04-21,True,90,0,3,0,7,0,1,0.0,369543,3.0,0,84.38,0.27,3.1,10.0,Burnley,True,Wolverhampton,,
Nick Pope,Burnley,Wolverhampton,2022-04-24,True,90,0,4,0,10,3,1,0.0,351190,4.6,0,84.55,0.29,3.13,2.0,Burnley,False,Watford,,
Nick Pope,Burnley,Watford,2022-04-30,False,90,1,1,0,2,0,0,0.0,356381,4.8,0,84.71,0.28,3.06,2.0,Burnley,True,Aston Villa,,
Nick Pope,Burnley,Aston Villa,2022-05-07,True,90,3,4,0,2,0,0,0.0,307737,4.8,0,84.86,0.27,3.09,3.0,Burnley,False,Tottenham,,
Nick Pope,Burnley,Tottenham,2022-05-15,False,90,1,6,0,3,0,0,0.0,320557,4.8,0,85.0,0.26,3.18,5.0,Burnley,False,Aston Villa,,
Nick Pope,Burnley,Aston Villa,2022-05-19,False,90,1,8,0,5,1,0,0.0,320557,4.4,0,85.14,0.26,3.31,2.0,Burnley,True,Newcastle United,,
Nick Pope,Burnley,Newcastle United,2022-05-22,True,90,2,4,0,2,0,0,0.0,322531,2.8,0,85.26,0.25,3.33,6.0,Newcastle,True,Nottingham Forest,,
