name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alisson Ramses Becker,Liverpool,West Ham,2021-11-07,False,90,3,1,0,-1,0,0,0.0,1.8,0,81.82,0.5,2.3,8.0,Liverpool,True,Arsenal,,
Alisson Ramses Becker,Liverpool,Arsenal,2021-11-20,True,90,0,3,0,8,1,1,0.0,3.2,0,82.5,0.55,2.36,7.0,Liverpool,True,Southampton,,
Alisson Ramses Becker,Liverpool,Southampton,2021-11-27,True,90,0,3,0,7,0,1,0.0,4.6,0,83.08,0.58,2.42,2.0,Liverpool,False,Everton,,
Alisson Ramses Becker,Liverpool,Everton,2021-12-01,False,90,1,1,0,2,0,0,0.0,3.6,0,83.57,0.54,2.31,6.0,Liverpool,False,Wolverhampton,,
Alisson Ramses Becker,Liverpool,Wolverhampton,2021-12-04,False,90,0,1,0,6,0,1,0.0,4.4,0,84.0,0.57,2.21,6.0,Liverpool,True,Aston Villa,,
Alisson Ramses Becker,Liverpool,Aston Villa,2021-12-11,True,90,0,0,0,6,0,1,0.0,5.8,0,84.38,0.6,2.07,2.0,Liverpool,True,Newcastle United,,
Alisson Ramses Becker,Liverpool,Newcastle United,2021-12-16,True,90,1,1,0,2,0,0,0.0,4.6,0,84.71,0.56,2.0,2.0,Liverpool,False,Tottenham,,
Alisson Ramses Becker,Liverpool,Tottenham,2021-12-19,False,90,2,3,0,2,0,0,0.0,3.6,0,85.0,0.53,2.06,2.0,Liverpool,False,Leeds United,,
Alisson Ramses Becker,Liverpool,Leeds United,2021-12-28,False,90,1,0,0,2,0,0,0.0,3.6,0,85.26,0.5,1.94,0.0,Liverpool,False,Chelsea,,
Alisson Ramses Becker,Liverpool,Chelsea,,False,0,0,0,0,0,0,0,,2.4,0,81.0,0.5,1.94,6.0,Liverpool,True,Brentford,,
Alisson Ramses Becker,Liverpool,Brentford,2022-01-16,True,90,0,1,0,6,0,1,0.0,2.4,0,81.43,0.53,1.89,3.0,Liverpool,False,Crystal Palace,,
Alisson Ramses Becker,Liverpool,Crystal Palace,2022-01-23,False,90,1,4,0,3,0,0,0.0,2.6,0,81.82,0.5,2.0,6.0,Liverpool,True,Leeds United,,
Alisson Ramses Becker,Liverpool,Leeds United,2022-02-10,True,90,0,1,0,6,0,1,0.0,3.4,0,82.17,0.52,1.95,10.0,Liverpool,False,Burnley,,
Alisson Ramses Becker,Liverpool,Burnley,2022-02-13,False,90,0,5,0,10,3,1,0.0,5.0,0,82.5,0.55,2.09,5.0,Liverpool,True,Norwich,,
Alisson Ramses Becker,Liverpool,Norwich,2022-02-19,True,90,1,0,0,5,0,0,0.13,6.0,0,82.8,0.52,2.0,6.0,Liverpool,True,Leicester City,,
Alisson Ramses Becker,Liverpool,Leicester City,2022-02-23,True,90,0,2,0,6,0,1,0.0,6.0,0,83.08,0.54,2.0,9.0,Liverpool,True,West Ham,,
Alisson Ramses Becker,Liverpool,West Ham,2022-03-05,True,90,0,4,0,9,2,1,0.0,7.2,0,83.33,0.56,2.08,9.0,Liverpool,False,Brighton,,
Alisson Ramses Becker,Liverpool,Brighton,2022-03-12,False,90,0,3,0,9,2,1,0.0,7.8,0,83.57,0.58,2.12,6.0,Liverpool,False,Arsenal,,
Alisson Ramses Becker,Liverpool,Arsenal,2022-03-16,False,90,0,2,0,6,0,1,0.0,7.0,0,83.79,0.59,2.11,6.0,Liverpool,True,Watford,,
Alisson Ramses Becker,Liverpool,Watford,2022-04-02,True,90,0,2,0,6,0,1,0.0,7.2,0,84.0,0.61,2.11,1.0,Liverpool,False,Manchester City,,
Alisson Ramses Becker,Liverpool,Manchester City,2022-04-10,False,90,2,2,0,1,0,0,0.0,6.2,0,84.19,0.59,2.1,6.0,Liverpool,True,Manchester United,,
Alisson Ramses Becker,Liverpool,Manchester United,2022-04-19,True,90,0,1,0,6,0,1,0.0,5.6,0,84.38,0.6,2.07,6.0,Liverpool,True,Everton,,
Alisson Ramses Becker,Liverpool,Everton,2022-04-24,True,90,0,1,0,6,0,1,0.0,5.0,0,84.55,0.61,2.03,9.0,Liverpool,False,Newcastle United,,
Alisson Ramses Becker,Liverpool,Newcastle United,2022-04-30,False,90,0,2,0,9,3,1,0.0,5.6,0,84.71,0.62,2.03,2.0,Liverpool,True,Tottenham,,
Alisson Ramses Becker,Liverpool,Tottenham,2022-05-07,True,90,1,2,0,2,0,0,0.0,4.8,0,84.86,0.61,2.03,3.0,Liverpool,False,Aston Villa,,
Alisson Ramses Becker,Liverpool,Aston Villa,2022-05-10,False,90,1,3,0,3,0,0,0.0,5.2,0,85.0,0.59,2.06,2.0,Liverpool,False,Southampton,,
Alisson Ramses Becker,Liverpool,Southampton,2022-05-17,False,90,1,1,0,2,0,0,0.0,4.4,0,85.14,0.57,2.03,3.0,Liverpool,True,Wolverhampton,,
Alisson Ramses Becker,Liverpool,Wolverhampton,2022-05-22,True,90,1,4,0,3,0,0,0.0,3.8,0,85.26,0.56,2.08,1.0,Liverpool,False,Fulham,,
