name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Harry Tyrer,Everton,West Ham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Watford,,
Harry Tyrer,Everton,Watford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Wolverhampton,,
Harry Tyrer,Everton,Wolverhampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Tottenham,,
Harry Tyrer,Everton,Tottenham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Manchester City,,
Harry Tyrer,Everton,Manchester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Brentford,,
Harry Tyrer,Everton,Brentford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Liverpool,,
Harry Tyrer,Everton,Liverpool,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Arsenal,,
Harry Tyrer,Everton,Arsenal,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Crystal Palace,,
Harry Tyrer,Everton,Crystal Palace,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Chelsea,,
Harry Tyrer,Everton,Chelsea,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Brighton,,
Harry Tyrer,Everton,Brighton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Norwich,,
Harry Tyrer,Everton,Norwich,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Aston Villa,,
Harry Tyrer,Everton,Aston Villa,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Newcastle United,,
Harry Tyrer,Everton,Newcastle United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Leicester City,,
Harry Tyrer,Everton,Leicester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Southampton,,
Harry Tyrer,Everton,Southampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Manchester City,,
Harry Tyrer,Everton,Manchester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Tottenham,,
Harry Tyrer,Everton,Tottenham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Wolverhampton,,
Harry Tyrer,Everton,Wolverhampton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Newcastle United,,
Harry Tyrer,Everton,Newcastle United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,West Ham,,
Harry Tyrer,Everton,West Ham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Burnley,,
Harry Tyrer,Everton,Burnley,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Manchester United,,
Harry Tyrer,Everton,Manchester United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Leeds United,,
Harry Tyrer,Everton,Leeds United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Liverpool,,
Harry Tyrer,Everton,Liverpool,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Chelsea,,
Harry Tyrer,Everton,Chelsea,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Leeds United,,
Harry Tyrer,Everton,Leeds United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Watford,,
Harry Tyrer,Everton,Watford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Brentford,,
Harry Tyrer,Everton,Brentford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Crystal Palace,,
Harry Tyrer,Everton,Crystal Palace,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Arsenal,,
Harry Tyrer,Everton,Arsenal,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,,Liverpool,False,,,
