name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Rui Pedro dos Santos Patrício,Wolves,Leeds United,,False,0,0,0,0,0,0,0,,3082,0.0,0,0.0,0,0,0.0,Wolves,True,Tottenham,,
Rui Pedro dos Santos Patrício,Wolves,Tottenham,,True,0,0,0,0,0,0,0,,2301,0.0,0,0.0,0,0,0.0,Wolves,True,Manchester United,,
Rui Pedro dos Santos Patrício,Wolves,Manchester United,,True,0,0,0,0,0,0,0,,2028,0.0,0,0.0,0,0,0.0,Wolves,False,Watford,,
Rui Pedro dos Santos Patrício,Wolves,Watford,,False,0,0,0,0,0,0,0,,1742,0.0,0,0.0,0,0,0.0,Wolves,True,Brentford,,
Rui Pedro dos Santos Patrício,Wolves,Brentford,,True,0,0,0,0,0,0,0,,1646,0.0,0,0.0,0,0,0.0,Wolves,False,Southampton,,
Rui Pedro dos Santos Patrício,Wolves,Southampton,,False,0,0,0,0,0,0,0,,1574,0.0,0,0.0,0,0,0.0,Wolves,True,Newcastle United,,
Rui Pedro dos Santos Patrício,Wolves,Newcastle United,,True,0,0,0,0,0,0,0,,1531,0.0,0,0.0,0,0,0.0,Wolves,False,Aston Villa,,
Rui Pedro dos Santos Patrício,Wolves,Aston Villa,,False,0,0,0,0,0,0,0,,1486,0.0,0,0.0,0,0,0.0,Wolves,False,Leicester City,,
Rui Pedro dos Santos Patrício,Wolves,Leicester City,,False,0,0,0,0,0,0,0,,1457,0.0,0,0.0,0,0,0.0,Wolves,True,Everton,,
Rui Pedro dos Santos Patrício,Wolves,Everton,,True,0,0,0,0,0,0,0,,1432,0.0,0,0.0,0,0,0.0,Wolves,False,Crystal Palace,,
Rui Pedro dos Santos Patrício,Wolves,Crystal Palace,,False,0,0,0,0,0,0,0,,1413,0.0,0,0.0,0,0,0.0,Wolves,True,West Ham,,
Rui Pedro dos Santos Patrício,Wolves,West Ham,,True,0,0,0,0,0,0,0,,1400,0.0,0,0.0,0,0,0.0,Wolves,False,Norwich,,
Rui Pedro dos Santos Patrício,Wolves,Norwich,,False,0,0,0,0,0,0,0,,1389,0.0,0,0.0,0,0,0.0,Wolves,True,Burnley,,
Rui Pedro dos Santos Patrício,Wolves,Burnley,,True,0,0,0,0,0,0,0,,1384,0.0,0,0.0,0,0,0.0,Wolves,True,Liverpool,,
Rui Pedro dos Santos Patrício,Wolves,Liverpool,,True,0,0,0,0,0,0,0,,1379,0.0,0,0.0,0,0,0.0,Wolves,False,Manchester City,,
Rui Pedro dos Santos Patrício,Wolves,Manchester City,,False,0,0,0,0,0,0,0,,1367,0.0,0,0.0,0,0,0.0,Wolves,False,Brighton,,
Rui Pedro dos Santos Patrício,Wolves,Brighton,,False,0,0,0,0,0,0,0,,1363,0.0,0,0.0,0,0,0.0,Wolves,True,Chelsea,,
Rui Pedro dos Santos Patrício,Wolves,Chelsea,,True,0,0,0,0,0,0,0,,1357,0.0,0,0.0,0,0,0.0,Wolves,False,Manchester United,,
Rui Pedro dos Santos Patrício,Wolves,Manchester United,,False,0,0,0,0,0,0,0,,1339,0.0,0,0.0,0,0,0.0,Wolves,True,Southampton,,
Rui Pedro dos Santos Patrício,Wolves,Southampton,,True,0,0,0,0,0,0,0,,1335,0.0,0,0.0,0,0,0.0,Wolves,False,Brentford,,
