name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Karl Darlow,Newcastle,West Ham,,True,0,0,0,0,0,0,0,,0.5,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Aston Villa,,
Karl Darlow,Newcastle,Aston Villa,,False,0,0,0,0,0,0,0,,0.42,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Southampton,,
Karl Darlow,Newcastle,Southampton,,True,0,0,0,0,0,0,0,,0.36,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Manchester United,,
Karl Darlow,Newcastle,Manchester United,,False,0,0,0,0,0,0,0,,0.27,0.0,0,0.0,0.0,0.0,8.0,Newcastle,True,Leicester City,,
Karl Darlow,Newcastle,Leicester City,2021-09-17,True,90,1,9,0,8,3,0,0.0,0.27,1.6,0,18.0,0.0,9.0,2.0,Newcastle,False,Watford,,
Karl Darlow,Newcastle,Watford,2021-09-25,False,90,1,3,0,2,0,0,0.0,0.33,2.0,0,30.0,0.0,6.0,1.0,Newcastle,False,Wolverhampton,,
Karl Darlow,Newcastle,Wolverhampton,2021-10-02,False,90,2,1,0,1,0,0,0.0,0.34,2.2,0,38.57,0.0,4.33,1.0,Newcastle,True,Tottenham,,
Karl Darlow,Newcastle,Tottenham,2021-10-17,True,90,3,1,0,1,0,0,0.0,0.34,2.4,0,45.0,0.0,3.5,2.0,Newcastle,False,Crystal Palace,,
Karl Darlow,Newcastle,Crystal Palace,2021-10-23,False,90,1,2,0,2,0,0,0.0,0.35,2.8,0,50.0,0.0,3.2,2.0,Newcastle,True,Chelsea,,
Karl Darlow,Newcastle,Chelsea,2021-10-30,True,90,3,3,0,2,0,0,0.0,0.33,1.6,0,54.0,0.0,3.17,3.0,Newcastle,False,Brighton,,
Karl Darlow,Newcastle,Brighton,2021-11-06,False,90,1,4,0,3,0,0,0.0,0.33,1.8,0,57.27,0.0,3.29,1.0,Newcastle,True,Brentford,,
Karl Darlow,Newcastle,Brentford,2021-11-20,True,90,3,1,0,1,0,0,0.0,0.4,1.8,0,60.0,0.0,3.0,0.0,Newcastle,False,Arsenal,,
Karl Darlow,Newcastle,Arsenal,,False,0,0,0,0,0,0,0,,0.39,1.6,0,55.38,0.0,3.0,0.0,Newcastle,True,Norwich,,
Karl Darlow,Newcastle,Norwich,,True,0,0,0,0,0,0,0,,0.39,1.2,0,51.43,0.0,3.0,0.0,Newcastle,True,Burnley,,
Karl Darlow,Newcastle,Burnley,,True,0,0,0,0,0,0,0,,0.36,0.8,0,48.0,0.0,3.0,0.0,Newcastle,False,Leeds United,,
