name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jack Butland,Crystal Palace,Chelsea,,False,0,0,0,0,0,0,0,,30766,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Brentford,,
Jack Butland,Crystal Palace,Brentford,,True,0,0,0,0,0,0,0,,34147,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,West Ham,,
Jack Butland,Crystal Palace,West Ham,,False,0,0,0,0,0,0,0,,33474,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Tottenham,,
Jack Butland,Crystal Palace,Tottenham,,True,0,0,0,0,0,0,0,,32267,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Liverpool,,
Jack Butland,Crystal Palace,Liverpool,,False,0,0,0,0,0,0,0,,31310,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Brighton,,
Jack Butland,Crystal Palace,Brighton,,True,0,0,0,0,0,0,0,,30607,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Leeds United,,
Jack Butland,Crystal Palace,Leeds United,,True,0,0,0,0,0,0,0,,30099,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Arsenal,,
Jack Butland,Crystal Palace,Arsenal,,False,0,0,0,0,0,0,0,,29382,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Newcastle United,,
Jack Butland,Crystal Palace,Newcastle United,,True,0,0,0,0,0,0,0,,29059,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Manchester City,,
Jack Butland,Crystal Palace,Manchester City,,False,0,0,0,0,0,0,0,,28656,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Wolverhampton,,
Jack Butland,Crystal Palace,Wolverhampton,,True,0,0,0,0,0,0,0,,28338,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Burnley,,
Jack Butland,Crystal Palace,Burnley,,False,0,0,0,0,0,0,0,,28157,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Aston Villa,,
Jack Butland,Crystal Palace,Aston Villa,,True,0,0,0,0,0,0,0,,27918,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Leicester City,,
Jack Butland,Crystal Palace,Leicester City,,False,0,0,0,0,0,0,0,,27857,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,False,Manchester United,,
Jack Butland,Crystal Palace,Manchester United,,False,0,0,0,0,0,0,0,,27753,0.0,0,0.0,0.0,0.0,0.0,Crystal Palace,True,Everton,,
Jack Butland,Crystal Palace,Everton,,True,0,0,0,0,0,0,0,,27752,0.0,0,0.0,0.0,0.0,1.0,Crystal Palace,True,Southampton,,
Jack Butland,Crystal Palace,Southampton,2021-12-15,True,90,2,2,0,1,0,0,0.0,27780,0.2,0,5.29,0.0,2.0,2.0,Crystal Palace,False,Tottenham,,
Jack Butland,Crystal Palace,Tottenham,2021-12-26,False,90,3,3,0,2,0,0,0.0,28578,0.6,0,10.0,0.0,2.5,0.0,Crystal Palace,True,Norwich,,
Jack Butland,Crystal Palace,Norwich,,True,0,0,0,0,0,0,0,,52395,0.6,0,9.47,0.0,2.5,0.0,Crystal Palace,True,West Ham,,
Jack Butland,Crystal Palace,West Ham,,True,0,0,0,0,0,0,0,,36531,0.6,0,9.0,0.0,2.5,11.0,Crystal Palace,False,Brighton,,
Jack Butland,Crystal Palace,Brighton,2022-01-14,False,90,1,4,1,11,3,0,0.0,34004,2.8,0,12.86,0.0,3.0,0.0,Crystal Palace,True,Liverpool,,
Jack Butland,Crystal Palace,Liverpool,,True,0,0,0,0,0,0,0,,40348,2.6,0,12.27,0.0,3.0,0.0,Crystal Palace,False,Norwich,,
Jack Butland,Crystal Palace,Norwich,,False,0,0,0,0,0,0,0,,42104,2.2,0,11.74,0.0,3.0,0.0,Crystal Palace,False,Brentford,,
Jack Butland,Crystal Palace,Brentford,,False,0,0,0,0,0,0,0,,39640,2.2,0,11.25,0.0,3.0,1.0,Crystal Palace,True,Chelsea,,
Jack Butland,Crystal Palace,Chelsea,2022-02-19,True,45,1,0,0,1,0,0,0.0,37373,2.4,0,12.6,0.0,2.25,2.0,Crystal Palace,False,Watford,,
Jack Butland,Crystal Palace,Watford,2022-02-23,False,90,1,0,0,2,0,0,0.0,37373,0.6,0,15.58,0.0,1.8,2.0,Crystal Palace,True,Burnley,,
Jack Butland,Crystal Palace,Burnley,2022-02-26,True,90,1,1,0,2,0,0,0.0,38585,1.0,0,18.33,0.0,1.67,0.0,Crystal Palace,False,Wolverhampton,,
Jack Butland,Crystal Palace,Wolverhampton,,False,0,0,0,0,0,0,0,,36745,1.0,0,17.68,0.0,1.67,0.0,Crystal Palace,True,Manchester City,,
Jack Butland,Crystal Palace,Manchester City,,True,0,0,0,0,0,0,0,,36006,1.0,0,17.07,0.0,1.67,0.0,Crystal Palace,True,Arsenal,,
Jack Butland,Crystal Palace,Arsenal,,True,0,0,0,0,0,0,0,,35195,0.8,0,16.5,0.0,1.67,0.0,Crystal Palace,False,Leeds United,,
Jack Butland,Crystal Palace,Leeds United,,False,0,0,0,0,0,0,0,,34975,0.4,0,15.97,0.0,1.67,0.0,Crystal Palace,False,Newcastle United,,
Jack Butland,Crystal Palace,Newcastle United,,False,0,0,0,0,0,0,0,,34327,0.0,0,15.47,0.0,1.67,0.0,Crystal Palace,True,Leicester City,,
Jack Butland,Crystal Palace,Leicester City,,True,0,0,0,0,0,0,0,,34279,0.0,0,15.0,0.0,1.67,0.0,Crystal Palace,False,Southampton,,
Jack Butland,Crystal Palace,Southampton,,False,0,0,0,0,0,0,0,,34014,0.0,0,14.56,0.0,1.67,6.0,Crystal Palace,True,Watford,,
Jack Butland,Crystal Palace,Watford,2022-05-07,True,90,0,1,0,6,0,1,0.0,33302,1.2,0,16.71,0.14,1.57,3.0,Crystal Palace,False,Aston Villa,,
Jack Butland,Crystal Palace,Aston Villa,2022-05-15,False,90,1,3,0,3,0,0,0.0,43683,1.8,0,18.75,0.12,1.75,2.0,Crystal Palace,False,Everton,,
Jack Butland,Crystal Palace,Everton,2022-05-19,False,90,3,3,0,2,0,0,0.0,43683,2.2,0,20.68,0.11,1.89,0.0,Crystal Palace,True,Manchester United,,
Jack Butland,Crystal Palace,Manchester United,,True,0,0,0,0,0,0,0,,36934,2.2,0,20.13,0.11,1.89,,Crystal Palace,True,Arsenal,,
