name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Darren Randolph,West Ham,Newcastle United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Leeds United,,
Darren Randolph,West Ham,Leeds United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Crystal Palace,,
Darren Randolph,West Ham,Crystal Palace,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Southampton,,
Darren Randolph,West Ham,Southampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Manchester United,,
Darren Randolph,West Ham,Manchester United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Leicester City,,
Darren Randolph,West Ham,Leicester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Brentford,,
Darren Randolph,West Ham,Brentford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Everton,,
Darren Randolph,West Ham,Everton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Tottenham,,
Darren Randolph,West Ham,Tottenham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Aston Villa,,
Darren Randolph,West Ham,Aston Villa,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Liverpool,,
Darren Randolph,West Ham,Liverpool,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Wolverhampton,,
Darren Randolph,West Ham,Wolverhampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Manchester City,,
Darren Randolph,West Ham,Manchester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Brighton,,
Darren Randolph,West Ham,Brighton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Chelsea,,
Darren Randolph,West Ham,Chelsea,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Burnley,,
Darren Randolph,West Ham,Burnley,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Arsenal,,
Darren Randolph,West Ham,Arsenal,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Southampton,,
Darren Randolph,West Ham,Southampton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Watford,,
Darren Randolph,West Ham,Watford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Crystal Palace,,
Darren Randolph,West Ham,Crystal Palace,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Norwich,,
Darren Randolph,West Ham,Norwich,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Leicester City,,
Darren Randolph,West Ham,Leicester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Manchester United,,
Darren Randolph,West Ham,Manchester United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Watford,,
Darren Randolph,West Ham,Watford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Leeds United,,
Darren Randolph,West Ham,Leeds United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Newcastle United,,
Darren Randolph,West Ham,Newcastle United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Wolverhampton,,
Darren Randolph,West Ham,Wolverhampton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Liverpool,,
Darren Randolph,West Ham,Liverpool,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Aston Villa,,
Darren Randolph,West Ham,Aston Villa,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Tottenham,,
Darren Randolph,West Ham,Tottenham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Everton,,
Darren Randolph,West Ham,Everton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Brentford,,
Darren Randolph,West Ham,Brentford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Burnley,,
Darren Randolph,West Ham,Burnley,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Chelsea,,
Darren Randolph,West Ham,Chelsea,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Arsenal,,
Darren Randolph,West Ham,Arsenal,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Norwich,,
Darren Randolph,West Ham,Norwich,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,True,Manchester City,,
Darren Randolph,West Ham,Manchester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,West Ham,False,Brighton,,
Darren Randolph,West Ham,Brighton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,,West Ham,True,Manchester City,,
