name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Eldin Jakupovic,Leicester,Norwich,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Manchester City,,
Eldin Jakupovic,Leicester,Manchester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Brighton,,
Eldin Jakupovic,Leicester,Brighton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Burnley,,
Eldin Jakupovic,Leicester,Burnley,2021-09-25,True,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Leicester,False,Crystal Palace,,
Eldin Jakupovic,Leicester,Crystal Palace,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Manchester United,,
Eldin Jakupovic,Leicester,Manchester United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Brentford,,
Eldin Jakupovic,Leicester,Brentford,2021-10-24,False,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Leicester,True,Arsenal,,
Eldin Jakupovic,Leicester,Arsenal,2021-10-30,True,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Leicester,False,Leicester City,,
Eldin Jakupovic,Leicester,Leicester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Chelsea,,
Eldin Jakupovic,Leicester,Chelsea,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Watford,,
Eldin Jakupovic,Leicester,Watford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Southampton,,
Eldin Jakupovic,Leicester,Southampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Aston Villa,,
Eldin Jakupovic,Leicester,Aston Villa,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Newcastle United,,
Eldin Jakupovic,Leicester,Newcastle United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Manchester City,,
Eldin Jakupovic,Leicester,Manchester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Liverpool,,
Eldin Jakupovic,Leicester,Liverpool,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Tottenham,,
Eldin Jakupovic,Leicester,Tottenham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Brighton,,
Eldin Jakupovic,Leicester,Brighton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Liverpool,,
Eldin Jakupovic,Leicester,Liverpool,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,West Ham,,
Eldin Jakupovic,Leicester,West Ham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Wolverhampton,,
Eldin Jakupovic,Leicester,Wolverhampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Burnley,,
Eldin Jakupovic,Leicester,Burnley,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Leicester City,,
Eldin Jakupovic,Leicester,Leicester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Arsenal,,
Eldin Jakupovic,Leicester,Arsenal,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Brentford,,
Eldin Jakupovic,Leicester,Brentford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Manchester United,,
Eldin Jakupovic,Leicester,Manchester United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Crystal Palace,,
Eldin Jakupovic,Leicester,Crystal Palace,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Newcastle United,,
Eldin Jakupovic,Leicester,Newcastle United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Everton,,
Eldin Jakupovic,Leicester,Everton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Aston Villa,,
Eldin Jakupovic,Leicester,Aston Villa,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Tottenham,,
Eldin Jakupovic,Leicester,Tottenham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Everton,,
Eldin Jakupovic,Leicester,Everton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Norwich,,
Eldin Jakupovic,Leicester,Norwich,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Watford,,
Eldin Jakupovic,Leicester,Watford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,False,Chelsea,,
Eldin Jakupovic,Leicester,Chelsea,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Leicester,True,Southampton,,
Eldin Jakupovic,Leicester,Southampton,2022-05-22,True,0,0,0,0,0,0,0,0.15,0.0,0,0.0,0,0,0.0,Everton,True,West Ham,,
