name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ben Foster,Watford,Aston Villa,,True,0,0,0,0,0,0,0,,1859663,0.0,0,0.0,0.0,0.0,0.0,Watford,False,Brighton,,
Ben Foster,Watford,Brighton,,False,0,0,0,0,0,0,0,,2030261,0.0,0,0.0,0.0,0.0,0.0,Watford,False,Tottenham,,
Ben Foster,Watford,Tottenham,,False,0,0,0,0,0,0,0,,1989321,0.0,0,0.0,0.0,0.0,0.0,Watford,True,Wolverhampton,,
Ben Foster,Watford,Wolverhampton,,True,0,0,0,0,0,0,0,,1647964,0.0,0,0.0,0.0,0.0,3.0,Watford,False,Norwich,,
Ben Foster,Watford,Norwich,2021-09-18,False,90,1,4,0,3,0,0,0.0,1589460,0.6,0,18.0,0.0,4.0,3.0,Watford,True,Newcastle United,,
Ben Foster,Watford,Newcastle United,2021-09-25,True,90,1,5,0,3,0,0,0.0,1687608,1.2,0,30.0,0.0,4.5,2.0,Watford,False,Leicester City,,
Ben Foster,Watford,Leicester City,2021-10-02,False,90,1,2,0,2,0,0,0.0,1765909,1.6,0,38.57,0.0,3.67,1.0,Watford,True,Liverpool,,
Ben Foster,Watford,Liverpool,2021-10-16,True,90,5,4,0,1,0,0,0.0,1844060,1.8,0,45.0,0.0,3.75,1.0,Watford,False,Everton,,
Ben Foster,Watford,Everton,2021-10-23,False,90,2,2,0,1,0,0,0.0,1883246,2.0,0,50.0,0.0,3.4,2.0,Watford,True,Southampton,,
Ben Foster,Watford,Southampton,2021-10-30,True,90,1,0,0,2,0,0,0.0,1933812,1.8,0,54.0,0.0,2.83,11.0,Watford,False,Arsenal,,
Ben Foster,Watford,Arsenal,2021-11-07,False,90,1,5,1,11,3,0,0.0,1936052,3.4,0,57.27,0.0,3.14,5.0,Watford,True,Manchester United,,
Ben Foster,Watford,Manchester United,2021-11-20,True,90,1,2,0,5,0,0,0.07,1993395,4.0,0,60.0,0.0,3.0,0.0,Watford,False,Leeds United,,
Ben Foster,Watford,Leeds United,,False,0,0,0,0,0,0,0,,2034391,3.8,0,55.38,0.0,3.0,0.0,Watford,True,Chelsea,,
Ben Foster,Watford,Chelsea,,True,0,0,0,0,0,0,0,,2002983,3.6,0,51.43,0.0,3.0,0.0,Watford,True,Manchester City,,
Ben Foster,Watford,Manchester City,,True,0,0,0,0,0,0,0,,1939146,3.2,0,48.0,0.0,3.0,0.0,Watford,False,Brentford,,
Ben Foster,Watford,Brentford,,False,0,0,0,0,0,0,0,,1847567,1.0,0,45.0,0.0,3.0,0.0,Watford,True,West Ham,,
Ben Foster,Watford,West Ham,,True,0,0,0,0,0,0,0,,1642808,0.0,0,42.35,0.0,3.0,0.0,Watford,True,Tottenham,,
Ben Foster,Watford,Tottenham,,True,0,0,0,0,0,0,0,,1596567,0.0,0,40.0,0.0,3.0,2.0,Watford,False,Newcastle United,,
Ben Foster,Watford,Newcastle United,2022-01-15,False,90,1,0,0,2,0,0,0.0,1557238,0.4,0,42.63,0.0,2.67,0.0,Watford,True,Norwich,,
Ben Foster,Watford,Norwich,,True,0,0,0,0,0,0,0,,1654814,0.4,0,40.5,0.0,2.67,6.0,Watford,False,Burnley,,
Ben Foster,Watford,Burnley,2022-02-05,False,90,0,2,0,6,0,1,0.0,1654814,1.6,0,42.86,0.1,2.6,2.0,Watford,False,West Ham,,
Ben Foster,Watford,West Ham,2022-02-08,False,90,1,1,0,2,0,0,0.0,1660674,2.0,0,45.0,0.09,2.45,2.0,Watford,True,Brighton,,
Ben Foster,Watford,Brighton,2022-02-12,True,90,2,3,0,2,0,0,0.0,1678959,2.4,0,46.96,0.08,2.5,6.0,Watford,False,Aston Villa,,
Ben Foster,Watford,Aston Villa,2022-02-19,False,90,0,1,0,6,0,1,0.0,1695643,3.2,0,48.75,0.15,2.38,0.0,Watford,True,Crystal Palace,,
Ben Foster,Watford,Crystal Palace,2022-02-23,True,90,4,1,0,0,0,0,0.0,1695643,3.2,0,50.4,0.14,2.29,10.0,Watford,False,Manchester United,,
Ben Foster,Watford,Manchester United,2022-02-26,False,90,0,3,0,10,3,1,0.0,1645741,4.0,0,51.92,0.2,2.33,1.0,Watford,True,Arsenal,,
Ben Foster,Watford,Arsenal,2022-03-06,True,90,3,1,0,1,0,0,0.0,1700183,3.8,0,53.33,0.19,2.25,0.0,Watford,False,Wolverhampton,,
Ben Foster,Watford,Wolverhampton,2022-03-10,False,90,4,2,0,0,0,0,0.0,1700183,3.4,0,54.64,0.18,2.24,3.0,Watford,False,Southampton,,
Ben Foster,Watford,Southampton,2022-03-13,False,90,1,5,0,3,0,0,0.0,1713568,2.8,0,55.86,0.17,2.39,1.0,Watford,False,Liverpool,,
Ben Foster,Watford,Liverpool,2022-04-02,False,90,2,1,0,1,0,0,0.0,1715357,3.0,0,57.0,0.16,2.32,1.0,Watford,True,Leicester City,,
Ben Foster,Watford,Leicester City,2022-04-09,True,90,3,2,0,1,0,0,0.0,1724355,1.2,0,58.06,0.15,2.3,2.0,Watford,True,Brentford,,
Ben Foster,Watford,Brentford,2022-04-16,True,90,2,3,0,2,0,0,0.0,1715693,1.4,0,59.06,0.14,2.33,1.0,Watford,False,Manchester City,,
Ben Foster,Watford,Manchester City,2022-04-23,False,90,5,4,0,1,0,0,0.0,1761970,1.6,0,60.0,0.14,2.41,2.0,Watford,True,Burnley,,
Ben Foster,Watford,Burnley,2022-04-30,True,90,2,4,0,2,0,0,0.0,1797357,1.4,0,60.88,0.13,2.48,4.0,Watford,False,Crystal Palace,,
Ben Foster,Watford,Crystal Palace,2022-05-07,False,90,1,6,0,4,0,0,0.0,1833203,2.0,0,61.71,0.12,2.62,10.0,Watford,True,Everton,,
Ben Foster,Watford,Everton,2022-05-11,True,90,0,5,0,10,3,1,0.0,1833203,3.8,0,62.5,0.16,2.72,0.0,Watford,True,Leeds United,,
Ben Foster,Watford,Leeds United,2022-05-15,True,90,5,2,0,0,0,0,0.0,1777204,3.4,0,63.24,0.15,2.69,0.0,Watford,False,Chelsea,,
Ben Foster,Watford,Chelsea,,False,0,0,0,0,0,0,0,,1786851,3.2,0,61.58,0.15,2.69,,Liverpool,False,Fulham,,
