name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Vicente Guaita,Crystal Palace,Chelsea,2021-08-14,False,90,3,3,0,2,0,0,0.0,361754,2.0,0,90.0,0.0,3.0,9.0,Crystal Palace,True,Brentford,,
Vicente Guaita,Crystal Palace,Brentford,2021-08-21,True,90,0,3,0,9,2,1,0.0,382200,5.5,0,90.0,0.5,3.0,1.0,Crystal Palace,False,West Ham,,
Vicente Guaita,Crystal Palace,West Ham,2021-08-28,False,90,2,2,0,1,0,0,0.0,408150,4.0,0,90.0,0.33,2.67,6.0,Crystal Palace,True,Tottenham,,
Vicente Guaita,Crystal Palace,Tottenham,2021-09-11,True,90,0,1,0,6,0,1,0.0,441867,4.5,0,90.0,0.5,2.25,3.0,Crystal Palace,False,Liverpool,,
Vicente Guaita,Crystal Palace,Liverpool,2021-09-18,False,90,3,7,0,3,0,0,0.0,507912,4.2,0,90.0,0.4,3.2,3.0,Crystal Palace,True,Brighton,,
Vicente Guaita,Crystal Palace,Brighton,2021-09-27,True,90,1,3,0,3,0,0,0.0,562743,4.4,0,90.0,0.33,3.17,2.0,Crystal Palace,True,Leeds United,,
Vicente Guaita,Crystal Palace,Leeds United,2021-10-03,True,90,2,3,0,2,0,0,0.0,559645,3.0,0,90.0,0.29,3.14,2.0,Crystal Palace,False,Arsenal,,
Vicente Guaita,Crystal Palace,Arsenal,2021-10-18,False,90,2,4,0,2,0,0,0.0,553465,3.2,0,90.0,0.25,3.25,2.0,Crystal Palace,True,Newcastle United,,
Vicente Guaita,Crystal Palace,Newcastle United,2021-10-23,True,90,1,0,0,2,0,0,0.0,556561,2.4,0,90.0,0.22,2.89,7.0,Crystal Palace,False,Manchester City,,
Vicente Guaita,Crystal Palace,Manchester City,2021-10-30,False,90,0,3,0,7,1,1,0.0,541011,3.2,0,90.0,0.3,2.9,6.0,Crystal Palace,True,Wolverhampton,,
Vicente Guaita,Crystal Palace,Wolverhampton,2021-11-06,True,90,0,2,0,6,0,1,0.0,559087,3.8,0,90.0,0.36,2.82,3.0,Crystal Palace,False,Burnley,,
Vicente Guaita,Crystal Palace,Burnley,2021-11-20,False,90,3,6,0,3,0,0,0.0,723591,4.0,0,90.0,0.33,3.08,1.0,Crystal Palace,True,Aston Villa,,
Vicente Guaita,Crystal Palace,Aston Villa,2021-11-27,True,90,2,1,0,1,0,0,0.0,719401,3.8,0,90.0,0.31,2.92,2.0,Crystal Palace,False,Leicester City,,
Vicente Guaita,Crystal Palace,Leicester City,2021-11-30,False,90,1,2,0,2,0,0,0.0,717107,3.8,0,90.0,0.29,2.86,2.0,Crystal Palace,False,Manchester United,,
Vicente Guaita,Crystal Palace,Manchester United,2021-12-05,False,90,1,2,0,2,0,0,0.0,695788,2.8,0,90.0,0.27,2.8,3.0,Crystal Palace,True,Everton,,
Vicente Guaita,Crystal Palace,Everton,2021-12-12,True,90,1,5,0,3,0,0,0.0,745420,2.2,0,90.0,0.25,2.94,0.0,Crystal Palace,True,Southampton,,
Vicente Guaita,Crystal Palace,Southampton,,True,0,0,0,0,0,0,0,,780526,1.6,0,84.71,0.25,2.94,0.0,Crystal Palace,False,Tottenham,,
Vicente Guaita,Crystal Palace,Tottenham,,False,0,0,0,0,0,0,0,,674257,1.4,0,80.0,0.25,2.94,6.0,Crystal Palace,True,Norwich,,
Vicente Guaita,Crystal Palace,Norwich,2021-12-28,True,90,0,2,0,6,0,1,0.0,736184,2.2,0,80.53,0.29,2.88,1.0,Crystal Palace,True,West Ham,,
Vicente Guaita,Crystal Palace,West Ham,2022-01-01,True,90,3,2,0,1,0,0,0.0,683195,2.0,0,81.0,0.28,2.83,0.0,Crystal Palace,False,Brighton,,
Vicente Guaita,Crystal Palace,Brighton,,False,0,0,0,0,0,0,0,,610845,1.4,0,77.14,0.28,2.83,2.0,Crystal Palace,True,Liverpool,,
Vicente Guaita,Crystal Palace,Liverpool,2022-01-23,True,90,3,4,0,2,0,0,0.0,627515,1.8,0,77.73,0.26,2.89,2.0,Crystal Palace,False,Norwich,,
Vicente Guaita,Crystal Palace,Norwich,2022-02-09,False,90,1,0,0,2,0,0,0.0,634781,2.2,0,78.26,0.25,2.75,6.0,Crystal Palace,False,Brentford,,
Vicente Guaita,Crystal Palace,Brentford,2022-02-12,False,90,0,2,0,6,0,1,0.0,621190,2.2,0,78.75,0.29,2.71,1.0,Crystal Palace,True,Chelsea,,
Vicente Guaita,Crystal Palace,Chelsea,2022-02-19,True,45,0,2,0,1,0,0,0.0,612492,2.2,0,77.4,0.27,2.68,0.0,Crystal Palace,False,Watford,,
Vicente Guaita,Crystal Palace,Watford,,False,0,0,0,0,0,0,0,,612492,2.2,0,74.42,0.27,2.68,0.0,Crystal Palace,True,Burnley,,
Vicente Guaita,Crystal Palace,Burnley,,True,0,0,0,0,0,0,0,,548032,1.8,0,71.67,0.27,2.68,8.0,Crystal Palace,False,Wolverhampton,,
Vicente Guaita,Crystal Palace,Wolverhampton,2022-03-05,False,90,0,5,0,8,2,1,0.0,533763,3.0,0,72.32,0.3,2.78,9.0,Crystal Palace,True,Manchester City,,
Vicente Guaita,Crystal Palace,Manchester City,2022-03-14,True,90,0,4,0,9,2,1,0.0,524148,3.6,0,72.93,0.33,2.83,7.0,Crystal Palace,True,Arsenal,,
Vicente Guaita,Crystal Palace,Arsenal,2022-04-04,True,90,0,3,0,7,0,1,0.0,531830,4.8,0,73.5,0.36,2.84,1.0,Crystal Palace,False,Leeds United,,
Vicente Guaita,Crystal Palace,Leeds United,2022-04-10,False,90,2,1,0,1,0,0,0.0,546699,5.0,0,74.03,0.35,2.77,3.0,Crystal Palace,False,Newcastle United,,
Vicente Guaita,Crystal Palace,Newcastle United,2022-04-20,False,90,1,3,0,3,0,0,0.0,544423,5.6,0,74.53,0.33,2.78,7.0,Crystal Palace,True,Leicester City,,
Vicente Guaita,Crystal Palace,Leicester City,2022-04-25,True,90,0,2,0,7,1,1,0.0,560336,5.4,0,75.0,0.36,2.75,2.0,Crystal Palace,False,Southampton,,
Vicente Guaita,Crystal Palace,Southampton,2022-04-30,False,90,1,2,0,2,0,0,0.0,565219,4.0,0,75.44,0.34,2.72,0.0,Crystal Palace,True,Watford,,
Vicente Guaita,Crystal Palace,Watford,,True,0,0,0,0,0,0,0,,548873,2.6,0,73.29,0.34,2.72,0.0,Crystal Palace,False,Aston Villa,,
Vicente Guaita,Crystal Palace,Aston Villa,,False,0,0,0,0,0,0,0,,514687,2.4,0,71.25,0.34,2.72,0.0,Crystal Palace,False,Everton,,
Vicente Guaita,Crystal Palace,Everton,,False,0,0,0,0,0,0,0,,514687,1.8,0,69.32,0.34,2.72,10.0,Crystal Palace,True,Manchester United,,
Vicente Guaita,Crystal Palace,Manchester United,2022-05-22,True,90,0,4,0,10,3,1,0.0,505318,2.4,0,69.87,0.37,2.77,1.0,Crystal Palace,True,Arsenal,,
