name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marcelo de Araújo Pitaluga Filho,Liverpool,Newcastle United,,True,0,0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Liverpool,False,Tottenham,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Tottenham,,False,0,0,0,0,0,0,0,,550,0.0,0,0.0,0,0,0.0,Liverpool,False,Leeds United,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Leeds United,,False,0,0,0,0,0,0,0,,328,0.0,0,0.0,0,0,0.0,Liverpool,False,Chelsea,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Chelsea,,False,0,0,0,0,0,0,0,,338,0.0,0,0.0,0,0,0.0,Liverpool,True,Brentford,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Brentford,,True,0,0,0,0,0,0,0,,475,0.0,0,0.0,0,0,0.0,Liverpool,False,Crystal Palace,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Crystal Palace,,False,0,0,0,0,0,0,0,,420,0.0,0,0.0,0,0,0.0,Liverpool,True,Leeds United,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Leeds United,,True,0,0,0,0,0,0,0,,456,0.0,0,0.0,0,0,0.0,Liverpool,False,Burnley,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Burnley,,False,0,0,0,0,0,0,0,,468,0.0,0,0.0,0,0,0.0,Liverpool,True,Norwich,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Norwich,,True,0,0,0,0,0,0,0,,461,0.0,0,0.0,0,0,0.0,Liverpool,True,Leicester City,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Leicester City,,True,0,0,0,0,0,0,0,,461,0.0,0,0.0,0,0,0.0,Liverpool,True,West Ham,,
Marcelo de Araújo Pitaluga Filho,Liverpool,West Ham,,True,0,0,0,0,0,0,0,,551,0.0,0,0.0,0,0,0.0,Liverpool,False,Brighton,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Brighton,,False,0,0,0,0,0,0,0,,555,0.0,0,0.0,0,0,0.0,Liverpool,False,Arsenal,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Arsenal,,False,0,0,0,0,0,0,0,,555,0.0,0,0.0,0,0,0.0,Liverpool,True,Watford,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Watford,,True,0,0,0,0,0,0,0,,627,0.0,0,0.0,0,0,0.0,Liverpool,False,Manchester City,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Manchester City,,False,0,0,0,0,0,0,0,,665,0.0,0,0.0,0,0,0.0,Liverpool,True,Manchester United,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Manchester United,,True,0,0,0,0,0,0,0,,660,0.0,0,0.0,0,0,0.0,Liverpool,True,Everton,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Everton,,True,0,0,0,0,0,0,0,,667,0.0,0,0.0,0,0,0.0,Liverpool,False,Newcastle United,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Newcastle United,,False,0,0,0,0,0,0,0,,729,0.0,0,0.0,0,0,0.0,Liverpool,True,Tottenham,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Tottenham,,True,0,0,0,0,0,0,0,,739,0.0,0,0.0,0,0,0.0,Liverpool,False,Aston Villa,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Aston Villa,,False,0,0,0,0,0,0,0,,739,0.0,0,0.0,0,0,0.0,Liverpool,False,Southampton,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Southampton,,False,0,0,0,0,0,0,0,,823,0.0,0,0.0,0,0,0.0,Liverpool,True,Wolverhampton,,
Marcelo de Araújo Pitaluga Filho,Liverpool,Wolverhampton,,True,0,0,0,0,0,0,0,,829,0.0,0,0.0,0,0,,Arsenal,False,Crystal Palace,,
