name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jason Steele,Brighton,Burnley,,False,0,0,0,0,0,0,0,,1.64,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Watford,,
Jason Steele,Brighton,Watford,,True,0,0,0,0,0,0,0,,1.8,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Everton,,
Jason Steele,Brighton,Everton,,True,0,0,0,0,0,0,0,,1.93,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Brentford,,
Jason Steele,Brighton,Brentford,,False,0,0,0,0,0,0,0,,2.58,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Leeds United,,
Jason Steele,Brighton,Leeds United,,True,0,0,0,0,0,0,0,,2.74,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Crystal Palace,,
Jason Steele,Brighton,Crystal Palace,,False,0,0,0,0,0,0,0,,2.71,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Arsenal,,
Jason Steele,Brighton,Arsenal,,True,0,0,0,0,0,0,0,,2.55,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Norwich,,
Jason Steele,Brighton,Norwich,,False,0,0,0,0,0,0,0,,2.38,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Manchester City,,
Jason Steele,Brighton,Manchester City,,True,0,0,0,0,0,0,0,,2.33,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Liverpool,,
Jason Steele,Brighton,Liverpool,,False,0,0,0,0,0,0,0,,2.32,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Newcastle United,,
Jason Steele,Brighton,Newcastle United,,True,0,0,0,0,0,0,0,,2.27,0.0,0,0.0,0.0,0.0,2.0,Brighton,False,Aston Villa,,
Jason Steele,Brighton,Aston Villa,2021-11-20,False,90,2,3,0,2,0,0,0.0,2.27,0.4,0,7.5,0.0,3.0,0.0,Brighton,True,Leicester City,,
Jason Steele,Brighton,Leicester City,,True,0,0,0,0,0,0,0,,2.27,0.4,0,6.92,0.0,3.0,0.0,Brighton,False,West Ham,,
Jason Steele,Brighton,West Ham,,False,0,0,0,0,0,0,0,,2.29,0.4,0,6.43,0.0,3.0,0.0,Brighton,False,Southampton,,
Jason Steele,Brighton,Southampton,,False,0,0,0,0,0,0,0,,2.35,0.4,0,6.0,0.0,3.0,0.0,Brighton,True,Wolverhampton,,
Jason Steele,Brighton,Wolverhampton,,True,0,0,0,0,0,0,0,,2.26,0.4,0,5.62,0.0,3.0,0.0,Brighton,True,Brentford,,
Jason Steele,Brighton,Brentford,,True,0,0,0,0,0,0,0,,2.31,0.0,0,5.29,0.0,3.0,0.0,Brighton,False,Chelsea,,
Jason Steele,Brighton,Chelsea,,False,0,0,0,0,0,0,0,,2.22,0.0,0,5.0,0.0,3.0,0.0,Brighton,False,Everton,,
Jason Steele,Brighton,Everton,,False,0,0,0,0,0,0,0,,2.13,0.0,0,4.74,0.0,3.0,0.0,Brighton,True,Crystal Palace,,
Jason Steele,Brighton,Crystal Palace,,True,0,0,0,0,0,0,0,,2.0,0.0,0,4.5,0.0,3.0,0.0,Brighton,True,Chelsea,,
Jason Steele,Brighton,Chelsea,,True,0,0,0,0,0,0,0,,2.0,0.0,0,4.29,0.0,3.0,0.0,Brighton,False,Leeds United,,
Jason Steele,Brighton,Leeds United,,False,0,0,0,0,0,0,0,,1.99,0.0,0,4.09,0.0,3.0,0.0,Brighton,False,Watford,,
