name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Martin Dubravka,Newcastle,Burnley,2021-12-04,True,90,0,1,0,6,0,1,0.0,2.2,0,18.0,0.33,3.33,0.0,Newcastle,False,Leeds United,,
Martin Dubravka,Newcastle,Leeds United,2021-12-12,False,90,4,1,0,0,0,0,0.0,2.2,0,22.5,0.25,2.75,3.0,Newcastle,False,Liverpool,,
Martin Dubravka,Newcastle,Liverpool,2021-12-16,False,90,3,6,0,3,0,0,0.0,2.8,0,26.47,0.2,3.4,1.0,Newcastle,True,Manchester City,,
Martin Dubravka,Newcastle,Manchester City,2021-12-19,True,90,4,3,0,1,0,0,0.0,2.6,0,30.0,0.17,3.33,2.0,Newcastle,True,Manchester United,,
Martin Dubravka,Newcastle,Manchester United,2021-12-27,True,90,1,2,0,2,0,0,0.0,2.4,0,33.16,0.14,3.14,3.0,Newcastle,True,Watford,,
Martin Dubravka,Newcastle,Watford,2022-01-15,True,90,1,4,0,3,0,0,0.0,1.8,0,36.0,0.12,3.25,9.0,Newcastle,False,Leicester City,,
Martin Dubravka,Newcastle,Leicester City,2022-01-22,False,90,0,4,0,9,2,1,0.0,3.6,0,38.57,0.22,3.33,2.0,Newcastle,True,Everton,,
Martin Dubravka,Newcastle,Everton,2022-02-08,True,90,1,2,0,2,0,0,0.0,3.4,0,40.91,0.2,3.2,9.0,Newcastle,True,Aston Villa,,
Martin Dubravka,Newcastle,Aston Villa,2022-02-13,True,90,0,1,0,9,3,1,0.0,5.0,0,43.04,0.27,3.0,2.0,Newcastle,False,West Ham,,
Martin Dubravka,Newcastle,West Ham,2022-02-19,False,90,1,2,0,2,0,0,0.0,5.0,0,45.0,0.25,2.92,5.0,Newcastle,False,Brentford,,
Martin Dubravka,Newcastle,Brentford,2022-02-26,False,90,0,1,0,5,0,1,0.0,5.4,0,46.8,0.31,2.77,3.0,Newcastle,True,Brighton,,
Martin Dubravka,Newcastle,Brighton,2022-03-05,True,90,1,3,0,3,0,0,0.0,4.2,0,48.46,0.29,2.79,3.0,Newcastle,False,Southampton,,
Martin Dubravka,Newcastle,Southampton,2022-03-10,False,90,1,4,0,3,0,0,0.0,4.4,0,50.0,0.27,2.87,2.0,Newcastle,False,Chelsea,,
Martin Dubravka,Newcastle,Chelsea,2022-03-13,False,90,1,2,0,2,0,0,0.0,3.0,0,51.43,0.25,2.81,2.0,Newcastle,False,Everton,,
Martin Dubravka,Newcastle,Everton,2022-03-17,False,90,1,2,0,2,0,0,0.0,3.0,0,52.76,0.24,2.76,0.0,Newcastle,False,Tottenham,,
Martin Dubravka,Newcastle,Tottenham,2022-04-03,False,90,5,1,0,0,0,0,0.0,2.0,0,54.0,0.22,2.67,7.0,Newcastle,True,Wolverhampton,,
Martin Dubravka,Newcastle,Wolverhampton,2022-04-08,True,90,0,2,0,7,1,1,0.0,2.8,0,55.16,0.26,2.63,2.0,Newcastle,True,Leeds United,,
Martin Dubravka,Newcastle,Leeds United,2022-04-17,True,90,1,1,0,2,0,0,0.0,2.6,0,56.25,0.25,2.55,6.0,Newcastle,True,Crystal Palace,,
Martin Dubravka,Newcastle,Crystal Palace,2022-04-20,True,90,0,2,0,6,0,1,0.0,3.4,0,57.27,0.29,2.52,6.0,Newcastle,False,Norwich,,
Martin Dubravka,Newcastle,Norwich,2022-04-23,False,90,0,2,0,6,0,1,0.0,4.2,0,58.24,0.32,2.5,7.0,Newcastle,True,Liverpool,,
Martin Dubravka,Newcastle,Liverpool,2022-04-30,True,90,1,9,0,7,2,0,0.0,5.6,0,59.14,0.3,2.78,1.0,Newcastle,False,Manchester City,,
Martin Dubravka,Newcastle,Manchester City,2022-05-08,False,90,5,4,0,1,0,0,0.0,4.4,0,60.0,0.29,2.83,7.0,Newcastle,True,Arsenal,,
Martin Dubravka,Newcastle,Arsenal,2022-05-16,True,90,0,2,0,7,1,1,0.01,5.4,0,60.81,0.32,2.8,3.0,Newcastle,False,Burnley,,
Martin Dubravka,Newcastle,Burnley,2022-05-22,False,90,1,3,0,3,0,0,0.02,4.8,0,61.58,0.31,2.81,0.0,Newcastle,True,Nottingham Forest,,
