name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Daniel Bachmann,Watford,Aston Villa,2021-08-14,True,90,2,0,0,1,0,0,0.0,1.38,1.0,0,90.0,0.0,0.0,1.0,Watford,False,Brighton,,
Daniel Bachmann,Watford,Brighton,2021-08-21,False,90,2,1,0,1,0,0,0.0,1.48,1.0,0,90.0,0.0,0.5,4.0,Watford,False,Tottenham,,
Daniel Bachmann,Watford,Tottenham,2021-08-29,False,90,1,7,0,4,0,0,0.0,1.41,2.0,0,90.0,0.0,2.67,2.0,Watford,True,Wolverhampton,,
Daniel Bachmann,Watford,Wolverhampton,2021-09-11,True,90,2,4,0,2,0,0,0.0,1.8,2.0,0,90.0,0.0,3.0,0.0,Watford,False,Norwich,,
Daniel Bachmann,Watford,Norwich,,False,0,0,0,0,0,0,0,,1.81,1.6,0,72.0,0.0,3.0,0.0,Watford,True,Newcastle United,,
Daniel Bachmann,Watford,Newcastle United,,True,0,0,0,0,0,0,0,,1.57,1.4,0,60.0,0.0,3.0,0.0,Watford,False,Leicester City,,
Daniel Bachmann,Watford,Leicester City,,False,0,0,0,0,0,0,0,,1.38,1.2,0,51.43,0.0,3.0,0.0,Watford,True,Liverpool,,
Daniel Bachmann,Watford,Liverpool,,True,0,0,0,0,0,0,0,,1.19,0.4,0,45.0,0.0,3.0,0.0,Watford,False,Everton,,
Daniel Bachmann,Watford,Everton,,False,0,0,0,0,0,0,0,,1.07,0.0,0,40.0,0.0,3.0,0.0,Watford,True,Southampton,,
Daniel Bachmann,Watford,Southampton,,True,0,0,0,0,0,0,0,,1.0,0.0,0,36.0,0.0,3.0,0.0,Watford,False,Arsenal,,
Daniel Bachmann,Watford,Arsenal,,False,0,0,0,0,0,0,0,,0.94,0.0,0,32.73,0.0,3.0,0.0,Watford,True,Manchester United,,
Daniel Bachmann,Watford,Manchester United,,True,0,0,0,0,0,0,0,,0.83,0.0,0,30.0,0.0,3.0,1.0,Watford,False,Leeds United,,
