name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Hugo Lloris,Spurs,Manchester City,2021-08-15,True,90,0,4,0,10,3,1,0.0,2.07,10.0,0,90.0,1.0,4.0,11.0,Spurs,False,Wolverhampton,,
Hugo Lloris,Spurs,Wolverhampton,2021-08-22,False,90,0,6,0,11,3,1,0.03,3.36,10.5,0,90.0,1.0,5.0,6.0,Spurs,True,Watford,,
Hugo Lloris,Spurs,Watford,2021-08-29,True,90,0,2,0,6,0,1,0.0,5.21,9.0,0,90.0,1.0,4.0,1.0,Spurs,False,Crystal Palace,,
Hugo Lloris,Spurs,Crystal Palace,2021-09-11,False,90,3,1,0,1,0,0,0.0,9.2,7.0,0,90.0,0.75,3.25,3.0,Spurs,True,Chelsea,,
Hugo Lloris,Spurs,Chelsea,2021-09-19,True,90,3,6,0,3,0,0,0.0,8.1,6.2,0,90.0,0.6,3.8,2.0,Spurs,False,Arsenal,,
Hugo Lloris,Spurs,Arsenal,2021-09-26,False,90,3,4,0,2,0,0,0.0,7.91,4.6,0,90.0,0.5,3.83,2.0,Spurs,True,Aston Villa,,
Hugo Lloris,Spurs,Aston Villa,2021-10-03,True,90,1,2,0,2,0,0,0.18,7.41,2.8,0,90.0,0.43,3.57,1.0,Spurs,False,Newcastle United,,
Hugo Lloris,Spurs,Newcastle United,2021-10-17,False,90,2,0,0,1,0,0,0.0,7.52,1.8,0,90.0,0.38,3.12,3.0,Spurs,False,West Ham,,
Hugo Lloris,Spurs,West Ham,2021-10-24,False,90,1,3,0,3,0,0,0.0,7.07,2.2,0,90.0,0.33,3.11,1.0,Spurs,True,Manchester United,,
Hugo Lloris,Spurs,Manchester United,2021-10-30,True,90,3,1,0,1,0,0,0.0,6.61,1.8,0,90.0,0.3,2.9,6.0,Spurs,False,Everton,,
Hugo Lloris,Spurs,Everton,2021-11-07,False,90,0,2,0,6,0,1,0.0,6.4,2.6,0,90.0,0.36,2.82,4.0,Spurs,True,Leicester City,,
Hugo Lloris,Spurs,Leicester City,2021-11-21,True,90,1,6,0,4,0,0,0.0,6.88,3.0,0,90.0,0.33,3.08,7.0,Spurs,True,Brentford,,
Hugo Lloris,Spurs,Brentford,2021-12-02,True,90,0,2,0,7,1,1,0.0,6.87,4.2,0,90.0,0.38,3.0,6.0,Spurs,True,Norwich,,
Hugo Lloris,Spurs,Norwich,2021-12-05,True,90,0,1,0,6,0,1,0.0,7.06,4.8,0,90.0,0.43,2.86,2.0,Spurs,True,Liverpool,,
Hugo Lloris,Spurs,Liverpool,2021-12-19,True,90,2,4,0,2,0,0,0.0,6.21,5.0,0,90.0,0.4,2.93,6.0,Spurs,True,Crystal Palace,,
Hugo Lloris,Spurs,Crystal Palace,2021-12-26,True,90,0,0,0,6,0,1,0.0,6.5,5.0,0,90.0,0.44,2.75,2.0,Spurs,False,Southampton,,
Hugo Lloris,Spurs,Southampton,2021-12-28,False,90,1,1,0,2,0,0,0.0,7.33,4.6,0,90.0,0.41,2.65,8.0,Spurs,False,Watford,,
Hugo Lloris,Spurs,Watford,2022-01-01,False,90,0,4,0,8,1,1,0.0,7.08,4.8,0,90.0,0.44,2.72,1.0,Spurs,False,Leeds United,,
Hugo Lloris,Spurs,Leeds United,2022-01-19,False,90,2,2,0,1,0,0,0.0,7.55,3.8,0,90.0,0.42,2.68,2.0,Spurs,False,Chelsea,,
Hugo Lloris,Spurs,Chelsea,2022-01-23,False,90,2,5,0,2,0,0,0.0,7.15,3.8,0,90.0,0.4,2.8,3.0,Spurs,True,Southampton,,
Hugo Lloris,Spurs,Southampton,2022-02-09,True,90,3,6,0,3,0,0,0.0,7.07,3.2,0,90.0,0.38,2.95,2.0,Spurs,True,Wolverhampton,,
Hugo Lloris,Spurs,Wolverhampton,2022-02-13,True,90,2,5,0,2,0,0,0.0,6.86,3.2,0,90.0,0.36,3.05,0.0,Spurs,False,Manchester City,,
Hugo Lloris,Spurs,Manchester City,2022-02-19,False,90,2,2,0,0,0,0,0.0,6.58,1.6,0,90.0,0.35,3.0,3.0,Spurs,False,Burnley,,
Hugo Lloris,Spurs,Burnley,2022-02-23,False,90,1,3,0,3,0,0,0.0,6.58,2.0,0,90.0,0.33,3.0,6.0,Spurs,False,Leicester City,,
Hugo Lloris,Spurs,Leicester City,2022-02-26,False,90,0,2,0,6,0,1,0.0,6.57,2.8,0,90.0,0.36,2.96,6.0,Spurs,True,Everton,,
Hugo Lloris,Spurs,Everton,2022-03-07,True,90,0,0,0,6,0,1,0.0,6.35,3.4,0,90.0,0.38,2.85,2.0,Spurs,False,Manchester United,,
Hugo Lloris,Spurs,Manchester United,2022-03-12,False,90,3,3,0,2,0,0,0.0,6.67,3.4,0,90.0,0.37,2.85,6.0,Spurs,False,Brighton,,
Hugo Lloris,Spurs,Brighton,2022-03-16,False,90,0,0,0,6,0,1,0.0,6.67,4.6,0,90.0,0.39,2.75,2.0,Spurs,True,West Ham,,
Hugo Lloris,Spurs,West Ham,2022-03-20,True,90,1,0,0,2,0,0,0.0,6.61,4.4,0,90.0,0.38,2.66,2.0,Spurs,True,Newcastle United,,
Hugo Lloris,Spurs,Newcastle United,2022-04-03,True,90,1,0,0,2,0,0,0.0,6.66,3.6,0,90.0,0.37,2.57,10.0,Spurs,False,Aston Villa,,
Hugo Lloris,Spurs,Aston Villa,2022-04-09,False,90,0,8,0,10,2,1,0.0,6.62,4.4,0,90.0,0.39,2.74,3.0,Spurs,True,Brighton,,
Hugo Lloris,Spurs,Brighton,2022-04-16,True,90,1,3,0,3,0,0,0.0,6.75,4.6,0,90.0,0.38,2.75,6.0,Spurs,False,Brentford,,
Hugo Lloris,Spurs,Brentford,2022-04-23,False,90,0,1,0,6,0,1,0.0,6.74,4.6,0,90.0,0.39,2.7,2.0,Spurs,True,Leeds United,,
Hugo Lloris,Spurs,Leeds United,2022-05-01,True,90,1,1,0,2,0,0,0.0,6.72,4.6,0,90.0,0.38,2.65,2.0,Spurs,False,Liverpool,,
Hugo Lloris,Spurs,Liverpool,2022-05-07,False,90,1,2,0,2,0,0,0.0,6.53,4.6,0,90.0,0.37,2.63,8.0,Spurs,True,Arsenal,,
Hugo Lloris,Spurs,Arsenal,2022-05-12,True,90,0,4,0,8,1,1,0.0,6.53,4.2,0,90.0,0.39,2.67,5.0,Spurs,True,Burnley,,
Hugo Lloris,Spurs,Burnley,2022-05-15,True,90,0,1,0,5,0,1,0.0,6.67,4.6,0,90.0,0.41,2.62,6.0,Spurs,False,Norwich,,
Hugo Lloris,Spurs,Norwich,2022-05-22,False,90,0,0,0,6,0,1,0.0,7.37,4.6,0,90.0,0.42,2.55,2.0,Spurs,True,Southampton,,
