name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Robert Sánchez,Brighton,Burnley,2021-08-14,False,90,1,2,0,2,0,0,0.29,1701303,2.0,0,90.0,0.0,2.0,6.0,Brighton,True,Watford,,
Robert Sánchez,Brighton,Watford,2021-08-21,True,90,0,1,0,6,0,1,0.0,1781897,4.0,0,90.0,0.5,1.5,2.0,Brighton,True,Everton,,
Robert Sánchez,Brighton,Everton,2021-08-28,True,90,2,3,0,2,0,0,0.0,1839826,3.33,0,90.0,0.33,2.0,6.0,Brighton,False,Brentford,,
Robert Sánchez,Brighton,Brentford,2021-09-11,False,90,0,1,0,6,0,1,0.0,1994204,4.0,0,90.0,0.5,1.75,1.0,Brighton,True,Leeds United,,
Robert Sánchez,Brighton,Leeds United,2021-09-19,True,90,1,2,0,1,0,0,0.0,2081580,3.4,0,90.0,0.4,1.8,2.0,Brighton,False,Crystal Palace,,
Robert Sánchez,Brighton,Crystal Palace,2021-09-27,False,90,1,2,0,2,1,0,0.3,2113031,3.4,0,90.0,0.33,1.83,6.0,Brighton,True,Arsenal,,
Robert Sánchez,Brighton,Arsenal,2021-10-02,True,90,0,2,0,6,0,1,0.0,2014794,3.4,0,90.0,0.43,1.86,6.0,Brighton,False,Norwich,,
Robert Sánchez,Brighton,Norwich,2021-10-16,False,90,0,2,0,6,0,1,0.0,2016052,4.2,0,90.0,0.5,1.88,4.0,Brighton,True,Manchester City,,
Robert Sánchez,Brighton,Manchester City,2021-10-23,True,90,4,8,0,4,2,0,0.0,1960211,3.8,0,90.0,0.44,2.56,1.0,Brighton,False,Liverpool,,
Robert Sánchez,Brighton,Liverpool,2021-10-30,False,90,2,1,0,1,0,0,0.0,1991624,3.8,0,90.0,0.4,2.4,-1.0,Brighton,True,Newcastle United,,
Robert Sánchez,Brighton,Newcastle United,2021-11-06,True,90,1,1,0,-1,0,0,0.05,2009136,3.2,0,90.0,0.36,2.27,0.0,Brighton,False,Aston Villa,,
Robert Sánchez,Brighton,Aston Villa,,False,0,0,0,0,0,0,0,,1656569,2.0,0,82.5,0.36,2.27,8.0,Brighton,True,Leicester City,,
Robert Sánchez,Brighton,Leicester City,2021-11-27,True,90,0,4,0,8,1,1,0.0,1646164,2.4,0,83.08,0.42,2.42,4.0,Brighton,False,West Ham,,
Robert Sánchez,Brighton,West Ham,2021-12-01,False,90,1,4,0,4,1,0,0.0,1652925,2.4,0,83.57,0.38,2.54,3.0,Brighton,False,Southampton,,
Robert Sánchez,Brighton,Southampton,2021-12-04,False,90,1,3,0,3,0,0,0.0,1674209,2.8,0,84.0,0.36,2.57,3.0,Brighton,True,Wolverhampton,,
Robert Sánchez,Brighton,Wolverhampton,2021-12-15,True,90,1,4,0,3,0,0,0.0,1595544,3.6,0,84.38,0.33,2.67,9.0,Brighton,True,Brentford,,
Robert Sánchez,Brighton,Brentford,2021-12-26,True,90,0,5,0,9,2,1,0.0,1536739,5.4,0,84.71,0.38,2.81,3.0,Brighton,False,Chelsea,,
Robert Sánchez,Brighton,Chelsea,2021-12-29,False,90,1,4,0,3,0,0,0.0,1576097,4.4,0,85.0,0.35,2.88,2.0,Brighton,False,Everton,,
Robert Sánchez,Brighton,Everton,2022-01-02,False,90,2,4,0,2,0,0,0.0,1588356,4.0,0,85.26,0.33,2.94,2.0,Brighton,True,Crystal Palace,,
Robert Sánchez,Brighton,Crystal Palace,2022-01-14,True,90,1,1,0,2,0,0,0.0,1635716,3.8,0,85.5,0.32,2.84,2.0,Brighton,True,Chelsea,,
Robert Sánchez,Brighton,Chelsea,2022-01-18,True,90,1,2,0,2,0,0,0.0,1635716,3.6,0,85.71,0.3,2.8,4.0,Brighton,False,Leeds United,,
Robert Sánchez,Brighton,Leeds United,2022-01-23,False,90,1,4,0,4,1,0,0.0,1629926,2.6,0,85.91,0.29,2.86,6.0,Brighton,False,Watford,,
Robert Sánchez,Brighton,Watford,2022-02-12,False,90,0,1,0,6,0,1,0.0,1648606,3.2,0,86.09,0.32,2.77,2.0,Brighton,False,Manchester United,,
Robert Sánchez,Brighton,Manchester United,2022-02-15,False,90,2,5,0,2,0,0,0.0,1648606,3.2,0,86.25,0.3,2.87,1.0,Brighton,True,Burnley,,
Robert Sánchez,Brighton,Burnley,2022-02-19,True,90,3,1,0,1,0,0,0.0,1567542,3.0,0,86.4,0.29,2.79,1.0,Brighton,True,Aston Villa,,
Robert Sánchez,Brighton,Aston Villa,2022-02-26,True,90,2,2,0,1,0,0,0.0,1526464,2.8,0,86.54,0.28,2.76,1.0,Brighton,False,Newcastle United,,
Robert Sánchez,Brighton,Newcastle United,2022-03-05,False,90,2,2,0,1,0,0,0.0,1487456,2.2,0,86.67,0.27,2.73,3.0,Brighton,True,Liverpool,,
Robert Sánchez,Brighton,Liverpool,2022-03-12,True,90,2,7,0,3,0,0,0.0,1475596,1.6,0,86.79,0.26,2.89,2.0,Brighton,True,Tottenham,,
Robert Sánchez,Brighton,Tottenham,2022-03-16,True,90,2,5,0,2,0,0,0.0,1475596,1.6,0,86.9,0.25,2.96,6.0,Brighton,True,Norwich,,
Robert Sánchez,Brighton,Norwich,2022-04-02,True,90,0,0,0,6,0,1,0.0,1466688,2.6,0,87.0,0.28,2.86,2.0,Brighton,False,Arsenal,,
Robert Sánchez,Brighton,Arsenal,2022-04-09,False,90,1,3,0,2,0,0,0.0,1450070,2.8,0,87.1,0.27,2.87,6.0,Brighton,False,Tottenham,,
Robert Sánchez,Brighton,Tottenham,2022-04-16,False,90,0,0,0,6,0,1,0.0,1412519,3.8,0,87.19,0.29,2.77,1.0,Brighton,False,Manchester City,,
Robert Sánchez,Brighton,Manchester City,2022-04-20,False,90,3,2,0,1,0,0,0.0,1412519,3.4,0,87.27,0.28,2.75,2.0,Brighton,True,Southampton,,
Robert Sánchez,Brighton,Southampton,2022-04-24,True,90,2,3,0,2,0,0,0.0,1418447,3.4,0,87.35,0.27,2.76,6.0,Brighton,False,Wolverhampton,,
Robert Sánchez,Brighton,Wolverhampton,2022-04-30,False,90,0,1,0,6,0,1,0.0,1390694,3.4,0,87.43,0.29,2.71,7.0,Brighton,True,Manchester United,,
Robert Sánchez,Brighton,Manchester United,2022-05-07,True,90,0,5,0,7,0,1,0.0,1316113,4.4,0,87.5,0.31,2.77,3.0,Brighton,False,Leicester City,,
Robert Sánchez,Brighton,Leicester City,2022-05-15,False,90,1,3,0,3,0,0,0.0,1319412,3.8,0,87.57,0.31,2.78,2.0,Brighton,True,West Ham,,
Robert Sánchez,Brighton,West Ham,2022-05-22,True,90,1,1,0,2,0,0,0.0,1323292,4.0,0,87.63,0.3,2.73,4.0,Brighton,False,Manchester United,,
