name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Andy Lonergan,Everton,Brighton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Burnley,,
Andy Lonergan,Everton,Burnley,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Aston Villa,,
Andy Lonergan,Everton,Aston Villa,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Norwich,,
Andy Lonergan,Everton,Norwich,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Manchester United,,
Andy Lonergan,Everton,Manchester United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,West Ham,,
Andy Lonergan,Everton,West Ham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Watford,,
Andy Lonergan,Everton,Watford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Wolverhampton,,
Andy Lonergan,Everton,Wolverhampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Tottenham,,
Andy Lonergan,Everton,Tottenham,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Manchester City,,
Andy Lonergan,Everton,Manchester City,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Brentford,,
Andy Lonergan,Everton,Brentford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Liverpool,,
Andy Lonergan,Everton,Liverpool,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Arsenal,,
Andy Lonergan,Everton,Arsenal,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Crystal Palace,,
Andy Lonergan,Everton,Crystal Palace,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Chelsea,,
Andy Lonergan,Everton,Chelsea,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Brighton,,
Andy Lonergan,Everton,Brighton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Norwich,,
Andy Lonergan,Everton,Norwich,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Aston Villa,,
Andy Lonergan,Everton,Aston Villa,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Newcastle United,,
Andy Lonergan,Everton,Newcastle United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Leicester City,,
Andy Lonergan,Everton,Leicester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Southampton,,
Andy Lonergan,Everton,Southampton,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Manchester City,,
Andy Lonergan,Everton,Manchester City,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Tottenham,,
Andy Lonergan,Everton,Tottenham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Wolverhampton,,
Andy Lonergan,Everton,Wolverhampton,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Newcastle United,,
Andy Lonergan,Everton,Newcastle United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,West Ham,,
Andy Lonergan,Everton,West Ham,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Burnley,,
Andy Lonergan,Everton,Burnley,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Manchester United,,
Andy Lonergan,Everton,Manchester United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Leeds United,,
Andy Lonergan,Everton,Leeds United,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Liverpool,,
Andy Lonergan,Everton,Liverpool,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Chelsea,,
Andy Lonergan,Everton,Chelsea,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Leeds United,,
Andy Lonergan,Everton,Leeds United,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Watford,,
Andy Lonergan,Everton,Watford,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Brentford,,
Andy Lonergan,Everton,Brentford,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,True,Crystal Palace,,
Andy Lonergan,Everton,Crystal Palace,,True,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,0.0,Everton,False,Arsenal,,
Andy Lonergan,Everton,Arsenal,,False,0,0,0,0,0,0,0,,0.0,0,0.0,0,0,,Everton,False,Crystal Palace,,
