name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Edouard Mendy,Chelsea,Crystal Palace,2021-08-14,True,90,0,1,0,6,0,1,0.0,613542,6.0,0,90.0,1.0,1.0,8.0,Chelsea,False,Arsenal,,
Edouard Mendy,Chelsea,Arsenal,2021-08-22,False,90,0,3,0,8,1,1,0.0,741833,7.0,0,90.0,1.0,2.0,3.0,Chelsea,False,Liverpool,,
Edouard Mendy,Chelsea,Liverpool,2021-08-28,False,90,1,6,0,3,0,0,0.0,774783,5.67,0,90.0,0.67,3.33,9.0,Chelsea,True,Aston Villa,,
Edouard Mendy,Chelsea,Aston Villa,2021-09-11,True,90,0,6,0,9,1,1,0.0,942978,6.5,0,90.0,0.75,4.0,0.0,Chelsea,False,Tottenham,,
Edouard Mendy,Chelsea,Tottenham,,False,0,0,0,0,0,0,0,,1052166,5.2,0,72.0,0.75,4.0,2.0,Chelsea,True,Manchester City,,
Edouard Mendy,Chelsea,Manchester City,2021-09-25,True,90,1,2,0,2,0,0,0.0,948833,4.4,0,75.0,0.6,3.6,2.0,Chelsea,True,Southampton,,
Edouard Mendy,Chelsea,Southampton,2021-10-02,True,90,1,1,0,2,0,0,0.0,1090025,3.2,0,77.14,0.5,3.17,9.0,Chelsea,False,Brentford,,
Edouard Mendy,Chelsea,Brentford,2021-10-16,False,90,0,6,0,9,1,1,0.0,1171595,4.4,0,78.75,0.57,3.57,6.0,Chelsea,True,Norwich,,
Edouard Mendy,Chelsea,Norwich,2021-10-23,True,90,0,1,0,6,0,1,0.0,1399112,3.8,0,80.0,0.62,3.25,6.0,Chelsea,False,Newcastle United,,
Edouard Mendy,Chelsea,Newcastle United,2021-10-30,False,90,0,1,0,6,0,1,0.0,1563012,5.0,0,81.0,0.67,3.0,2.0,Chelsea,True,Burnley,,
Edouard Mendy,Chelsea,Burnley,2021-11-06,True,90,1,1,0,2,0,0,0.0,1671469,5.0,0,81.82,0.6,2.8,6.0,Chelsea,False,Leeds United,,
Edouard Mendy,Chelsea,Leeds United,2021-11-20,False,90,0,3,0,6,0,1,0.0,1706975,5.8,0,82.5,0.64,2.82,2.0,Chelsea,True,Manchester United,,
Edouard Mendy,Chelsea,Manchester United,2021-11-28,True,90,1,1,0,2,0,0,0.0,1730856,4.4,0,83.08,0.58,2.67,4.0,Chelsea,False,Watford,,
Edouard Mendy,Chelsea,Watford,2021-12-01,False,90,1,6,0,4,0,0,0.0,1764727,4.0,0,83.57,0.54,2.92,1.0,Chelsea,False,West Ham,,
Edouard Mendy,Chelsea,West Ham,2021-12-04,False,90,3,1,0,1,0,0,0.0,1764690,3.0,0,84.0,0.5,2.79,2.0,Chelsea,True,Leicester City,,
Edouard Mendy,Chelsea,Leicester City,2021-12-11,True,90,2,3,0,2,0,0,0.0,1727044,3.0,0,84.38,0.47,2.8,2.0,Chelsea,True,Everton,,
Edouard Mendy,Chelsea,Everton,2021-12-16,True,90,1,2,0,2,0,0,0.0,1648648,2.2,0,84.71,0.44,2.75,6.0,Chelsea,False,Wolverhampton,,
Edouard Mendy,Chelsea,Wolverhampton,2021-12-19,False,90,0,1,0,6,0,1,0.0,1611262,3.0,0,85.0,0.47,2.65,2.0,Chelsea,False,Aston Villa,,
Edouard Mendy,Chelsea,Aston Villa,2021-12-26,False,90,1,1,0,2,0,0,0.0,1545945,2.6,0,85.26,0.44,2.56,3.0,Chelsea,True,Brighton,,
Edouard Mendy,Chelsea,Brighton,2021-12-29,True,90,1,5,0,3,0,0,0.0,1562533,3.0,0,85.5,0.42,2.68,2.0,Chelsea,True,Liverpool,,
Edouard Mendy,Chelsea,Liverpool,2022-01-02,True,90,2,4,0,2,0,0,0.0,1433205,3.0,0,85.71,0.4,2.75,0.0,Chelsea,False,Manchester City,,
Edouard Mendy,Chelsea,Manchester City,,False,0,0,0,0,0,0,0,,1062830,2.6,0,81.82,0.4,2.75,0.0,Chelsea,False,Brighton,,
Edouard Mendy,Chelsea,Brighton,,False,0,0,0,0,0,0,0,,1062830,1.4,0,78.26,0.4,2.75,0.0,Chelsea,True,Tottenham,,
Edouard Mendy,Chelsea,Tottenham,,True,0,0,0,0,0,0,0,,1031379,1.0,0,75.0,0.4,2.75,6.0,Chelsea,False,Crystal Palace,,
Edouard Mendy,Chelsea,Crystal Palace,2022-02-19,False,90,0,0,0,6,0,1,0.0,958649,1.6,0,75.6,0.43,2.62,6.0,Chelsea,False,Burnley,,
