name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
John Ruddy,Wolves,Tottenham,,False,0,0,0,0,0,0,0,,15663,0.0,0,0.0,0.0,0.0,0.0,Wolves,True,Leeds United,,
John Ruddy,Wolves,Leeds United,,True,0,0,0,0,0,0,0,,15714,0.0,0,0.0,0.0,0.0,0.0,Wolves,False,Arsenal,,
John Ruddy,Wolves,Arsenal,,False,0,0,0,0,0,0,0,,15714,0.0,0,0.0,0.0,0.0,0.0,Wolves,False,West Ham,,
John Ruddy,Wolves,West Ham,,False,0,0,0,0,0,0,0,,15684,0.0,0,0.0,0.0,0.0,0.0,Wolves,True,Crystal Palace,,
John Ruddy,Wolves,Crystal Palace,,True,0,0,0,0,0,0,0,,15849,0.0,0,0.0,0.0,0.0,0.0,Wolves,True,Watford,,
John Ruddy,Wolves,Watford,,True,0,0,0,0,0,0,0,,15849,0.0,0,0.0,0.0,0.0,0.0,Wolves,False,Everton,,
John Ruddy,Wolves,Everton,,False,0,0,0,0,0,0,0,,15711,0.0,0,0.0,0.0,0.0,0.0,Wolves,True,Leicester City,,
John Ruddy,Wolves,Leicester City,,True,0,0,0,0,0,0,0,,16805,0.0,0,0.0,0.0,0.0,0.0,Wolves,True,Aston Villa,,
John Ruddy,Wolves,Aston Villa,,True,0,0,0,0,0,0,0,,15798,0.0,0,0.0,0.0,0.0,0.0,Wolves,False,Newcastle United,,
John Ruddy,Wolves,Newcastle United,,False,0,0,0,0,0,0,0,,15823,0.0,0,0.0,0.0,0.0,0.0,Wolves,False,Burnley,,
John Ruddy,Wolves,Burnley,,False,0,0,0,0,0,0,0,,15681,0.0,0,0.0,0.0,0.0,0.0,Wolves,True,Brighton,,
John Ruddy,Wolves,Brighton,,True,0,0,0,0,0,0,0,,15679,0.0,0,0.0,0.0,0.0,0.0,Wolves,False,Chelsea,,
John Ruddy,Wolves,Chelsea,,False,0,0,0,0,0,0,0,,15623,0.0,0,0.0,0.0,0.0,0.0,Wolves,True,Manchester City,,
John Ruddy,Wolves,Manchester City,,True,0,0,0,0,0,0,0,,15623,0.0,0,0.0,0.0,0.0,2.0,Wolves,True,Norwich,,
John Ruddy,Wolves,Norwich,2022-05-15,True,90,1,1,0,2,0,0,0.0,15625,0.4,0,2.43,0.0,1.0,1.0,Wolves,False,Liverpool,,
John Ruddy,Wolves,Liverpool,2022-05-22,False,45,2,3,0,1,0,0,0.0,15604,0.6,0,3.55,0.0,2.0,,Liverpool,False,Fulham,,
