name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
David Raya Martin,Brentford,Arsenal,2021-08-13,True,90,0,4,0,8,1,1,0.0,0.89,8.0,0,90.0,1.0,4.0,6.0,Brentford,False,Crystal Palace,,
David Raya Martin,Brentford,Crystal Palace,2021-08-21,False,90,0,2,0,6,0,1,0.0,2.77,7.0,0,90.0,1.0,3.0,3.0,Brentford,False,Aston Villa,,
David Raya Martin,Brentford,Aston Villa,2021-08-28,False,90,1,4,0,3,0,0,0.0,3.98,5.67,0,90.0,0.67,3.33,2.0,Brentford,True,Brighton,,
David Raya Martin,Brentford,Brighton,2021-09-11,True,90,1,1,0,2,0,0,0.0,7.36,4.75,0,90.0,0.5,2.75,6.0,Brentford,False,Wolverhampton,,
David Raya Martin,Brentford,Wolverhampton,2021-09-18,False,90,0,0,0,6,0,1,0.0,7.37,5.0,0,90.0,0.6,2.2,2.0,Brentford,True,Liverpool,,
David Raya Martin,Brentford,Liverpool,2021-09-25,True,90,3,3,0,2,0,0,0.0,7.5,3.8,0,90.0,0.5,2.33,3.0,Brentford,False,West Ham,,
David Raya Martin,Brentford,West Ham,2021-10-03,False,90,1,4,0,3,0,0,0.0,7.65,3.2,0,90.0,0.43,2.57,2.0,Brentford,True,Chelsea,,
David Raya Martin,Brentford,Chelsea,2021-10-16,True,90,1,0,0,2,0,0,0.0,7.91,3.0,0,90.0,0.38,2.25,2.0,Brentford,True,Leeds United,,
David Raya Martin,Brentford,Leeds United,2021-10-24,True,90,2,4,0,2,0,0,0.0,8.28,3.0,0,90.0,0.33,2.44,0.0,Brentford,False,Burnley,,
David Raya Martin,Brentford,Burnley,,False,0,0,0,0,0,0,0,,6.61,1.8,0,81.0,0.33,2.44,0.0,Brentford,True,Norwich,,
David Raya Martin,Brentford,Norwich,,True,0,0,0,0,0,0,0,,5.38,1.4,0,73.64,0.33,2.44,0.0,Brentford,False,Newcastle United,,
David Raya Martin,Brentford,Newcastle United,,False,0,0,0,0,0,0,0,,4.37,0.8,0,67.5,0.33,2.44,0.0,Brentford,True,Everton,,
David Raya Martin,Brentford,Everton,,True,0,0,0,0,0,0,0,,4.06,0.4,0,62.31,0.33,2.44,0.0,Brentford,False,Tottenham,,
David Raya Martin,Brentford,Tottenham,,False,0,0,0,0,0,0,0,,3.8,0.0,0,57.86,0.33,2.44,0.0,Brentford,False,Leicester City,,
David Raya Martin,Brentford,Leicester City,,False,0,0,0,0,0,0,0,,3.57,0.0,0,54.0,0.33,2.44,0.0,Brentford,True,Watford,,
David Raya Martin,Brentford,Watford,,True,0,0,0,0,0,0,0,,3.34,0.0,0,50.62,0.33,2.44,0.0,Brentford,False,Brighton,,
David Raya Martin,Brentford,Brighton,,False,0,0,0,0,0,0,0,,2.96,0.0,0,47.65,0.33,2.44,0.0,Brentford,True,Manchester City,,
David Raya Martin,Brentford,Manchester City,,True,0,0,0,0,0,0,0,,2.89,0.0,0,45.0,0.33,2.44,0.0,Brentford,True,Aston Villa,,
David Raya Martin,Brentford,Aston Villa,,True,0,0,0,0,0,0,0,,2.78,0.0,0,42.63,0.33,2.44,0.0,Brentford,False,Southampton,,
David Raya Martin,Brentford,Southampton,,False,0,0,0,0,0,0,0,,2.78,0.0,0,40.5,0.33,2.44,0.0,Brentford,False,Liverpool,,
David Raya Martin,Brentford,Liverpool,,False,0,0,0,0,0,0,0,,2.59,0.0,0,38.57,0.33,2.44,0.0,Brentford,True,Manchester United,,
David Raya Martin,Brentford,Manchester United,,True,0,0,0,0,0,0,0,,2.59,0.0,0,36.82,0.33,2.44,0.0,Brentford,True,Wolverhampton,,
David Raya Martin,Brentford,Wolverhampton,,True,0,0,0,0,0,0,0,,2.57,0.0,0,35.22,0.33,2.44,2.0,Brentford,False,Manchester City,,
David Raya Martin,Brentford,Manchester City,2022-02-09,False,90,2,5,0,2,0,0,0.0,2.54,0.4,0,37.5,0.3,2.7,10.0,Brentford,True,Crystal Palace,,
David Raya Martin,Brentford,Crystal Palace,2022-02-12,True,90,0,3,0,10,3,1,0.0,2.61,2.4,0,39.6,0.36,2.73,2.0,Brentford,False,Arsenal,,
David Raya Martin,Brentford,Arsenal,2022-02-19,False,90,2,5,0,2,0,0,0.0,2.67,2.8,0,41.54,0.33,2.92,4.0,Brentford,True,Newcastle United,,
David Raya Martin,Brentford,Newcastle United,2022-02-26,True,90,2,9,0,4,0,0,0.0,2.87,3.6,0,43.33,0.31,3.38,4.0,Brentford,False,Norwich,,
David Raya Martin,Brentford,Norwich,2022-03-05,False,90,1,6,0,4,0,0,0.0,2.77,4.4,0,45.0,0.29,3.57,6.0,Brentford,True,Burnley,,
David Raya Martin,Brentford,Burnley,2022-03-12,True,90,0,1,0,6,0,1,0.0,3.01,5.2,0,46.55,0.33,3.4,1.0,Brentford,False,Leeds United,,
David Raya Martin,Brentford,Leeds United,2022-03-20,False,90,2,2,0,1,0,0,0.0,3.79,3.4,0,48.0,0.31,3.31,4.0,Brentford,False,Chelsea,,
David Raya Martin,Brentford,Chelsea,2022-04-02,False,90,1,7,0,4,0,0,0.0,3.18,3.8,0,49.35,0.29,3.53,7.0,Brentford,True,West Ham,,
David Raya Martin,Brentford,West Ham,2022-04-10,True,90,0,1,0,7,1,1,0.04,3.22,4.4,0,50.62,0.33,3.39,3.0,Brentford,False,Watford,,
David Raya Martin,Brentford,Watford,2022-04-16,False,90,1,3,0,3,0,0,0.0,3.37,4.2,0,51.82,0.32,3.37,6.0,Brentford,True,Tottenham,,
David Raya Martin,Brentford,Tottenham,2022-04-23,True,90,0,0,0,6,0,1,0.0,3.4,4.2,0,52.94,0.35,3.2,2.0,Brentford,False,Manchester United,,
David Raya Martin,Brentford,Manchester United,2022-05-02,False,90,3,3,0,2,0,0,0.0,3.47,4.4,0,54.0,0.33,3.19,7.0,Brentford,True,Southampton,,
David Raya Martin,Brentford,Southampton,2022-05-07,True,90,0,4,0,7,0,1,0.0,3.5,5.0,0,55.0,0.36,3.23,2.0,Brentford,False,Everton,,
David Raya Martin,Brentford,Everton,2022-05-15,False,90,2,3,0,2,0,0,0.0,3.6,4.0,0,55.95,0.35,3.22,1.0,Brentford,True,Leicester City,,
David Raya Martin,Brentford,Leicester City,2022-05-22,True,90,2,4,0,1,0,0,0.0,4.04,3.6,0,56.84,0.33,3.25,2.0,Brentford,False,Leeds United,,
