name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Danny Ward,Leicester,Wolverhampton,,True,0,0,0,0,0,0,0,,230909,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,West Ham,,
Danny Ward,Leicester,West Ham,,False,0,0,0,0,0,0,0,,275786,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Norwich,,
Danny Ward,Leicester,Norwich,,False,0,0,0,0,0,0,0,,305046,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Manchester City,,
Danny Ward,Leicester,Manchester City,,True,0,0,0,0,0,0,0,,386410,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Brighton,,
Danny Ward,Leicester,Brighton,,False,0,0,0,0,0,0,0,,414387,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Burnley,,
Danny Ward,Leicester,Burnley,,True,0,0,0,0,0,0,0,,416732,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Crystal Palace,,
Danny Ward,Leicester,Crystal Palace,,False,0,0,0,0,0,0,0,,416658,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Manchester United,,
Danny Ward,Leicester,Manchester United,,True,0,0,0,0,0,0,0,,416152,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Brentford,,
Danny Ward,Leicester,Brentford,,False,0,0,0,0,0,0,0,,415612,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Arsenal,,
Danny Ward,Leicester,Arsenal,,True,0,0,0,0,0,0,0,,413388,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Leicester City,,
Danny Ward,Leicester,Leicester City,,False,0,0,0,0,0,0,0,,408224,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Chelsea,,
Danny Ward,Leicester,Chelsea,,True,0,0,0,0,0,0,0,,401471,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Watford,,
Danny Ward,Leicester,Watford,,True,0,0,0,0,0,0,0,,397866,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Southampton,,
Danny Ward,Leicester,Southampton,,False,0,0,0,0,0,0,0,,396592,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Aston Villa,,
Danny Ward,Leicester,Aston Villa,,False,0,0,0,0,0,0,0,,395971,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Newcastle United,,
Danny Ward,Leicester,Newcastle United,,True,0,0,0,0,0,0,0,,394939,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Manchester City,,
Danny Ward,Leicester,Manchester City,,False,0,0,0,0,0,0,0,,380395,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Liverpool,,
Danny Ward,Leicester,Liverpool,,True,0,0,0,0,0,0,0,,375784,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Tottenham,,
Danny Ward,Leicester,Tottenham,,True,0,0,0,0,0,0,0,,359576,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Brighton,,
Danny Ward,Leicester,Brighton,,True,0,0,0,0,0,0,0,,359497,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Liverpool,,
Danny Ward,Leicester,Liverpool,,False,0,0,0,0,0,0,0,,354661,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,West Ham,,
Danny Ward,Leicester,West Ham,,True,0,0,0,0,0,0,0,,349673,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Wolverhampton,,
Danny Ward,Leicester,Wolverhampton,,False,0,0,0,0,0,0,0,,343536,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Burnley,,
Danny Ward,Leicester,Burnley,,False,0,0,0,0,0,0,0,,339841,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Leicester City,,
Danny Ward,Leicester,Leicester City,,True,0,0,0,0,0,0,0,,336243,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Arsenal,,
Danny Ward,Leicester,Arsenal,,False,0,0,0,0,0,0,0,,333637,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Brentford,,
Danny Ward,Leicester,Brentford,,True,0,0,0,0,0,0,0,,325130,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Manchester United,,
Danny Ward,Leicester,Manchester United,,False,0,0,0,0,0,0,0,,325380,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Crystal Palace,,
Danny Ward,Leicester,Crystal Palace,,True,0,0,0,0,0,0,0,,322781,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Newcastle United,,
Danny Ward,Leicester,Newcastle United,,False,0,0,0,0,0,0,0,,317205,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Everton,,
Danny Ward,Leicester,Everton,,False,0,0,0,0,0,0,0,,317205,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Aston Villa,,
Danny Ward,Leicester,Aston Villa,,True,0,0,0,0,0,0,0,,314789,0.0,0,0.0,0.0,0.0,0.0,Leicester,False,Tottenham,,
Danny Ward,Leicester,Tottenham,,False,0,0,0,0,0,0,0,,313132,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Everton,,
Danny Ward,Leicester,Everton,,True,0,0,0,0,0,0,0,,310999,0.0,0,0.0,0.0,0.0,0.0,Leicester,True,Norwich,,
Danny Ward,Leicester,Norwich,,True,0,0,0,0,0,0,0,,310999,0.0,0,0.0,0.0,0.0,3.0,Leicester,False,Watford,,
Danny Ward,Leicester,Watford,2022-05-15,False,90,1,4,0,3,0,0,0.0,307661,0.6,0,2.5,0.0,4.0,0.0,Leicester,False,Chelsea,,
Danny Ward,Leicester,Chelsea,,False,0,0,0,0,0,0,0,,307661,0.6,0,2.43,0.0,4.0,0.0,Leicester,True,Southampton,,
Danny Ward,Leicester,Southampton,,True,0,0,0,0,0,0,0,,309900,0.6,0,2.37,0.0,4.0,,Leicester,True,,,
