assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,21.0,1.0,24.8,558.0,34,0.0,0.0,4.4,19.2,2020-10-04T11:00:00Z,90.0,9,0.0,0.0,0.0,0.0,4,0.0,326.0,3,0,0.0,5.0,260,275,15,45,False,1.0
1.0,0.0,16.0,0.0,3.7,558.0,47,3.0,0.0,3.8,12.0,2020-10-18T15:30:00Z,90.0,17,0.0,0.0,0.0,0.0,5,0.0,10400.0,3,3,22.0,4.0,7226,9701,2475,45,False,0.0
1.0,3.0,23.0,0.0,14.8,558.0,57,1.0,0.0,5.0,35.2,2020-10-24T11:30:00Z,90.0,12,0.0,0.0,0.0,0.0,6,0.0,12331.0,1,1,0.0,7.0,2177,3512,1335,45,True,1.0
0.0,0.0,5.0,0.0,1.5,558.0,63,2.0,0.0,0.9,7.8,2020-10-31T17:30:00Z,90.0,11,0.0,0.0,0.0,0.0,7,0.0,33627.0,1,2,0.0,1.0,19215,21103,1888,45,False,0.0
0.0,2.0,31.0,1.0,36.0,558.0,78,0.0,0.0,6.8,25.8,2020-11-07T20:00:00Z,90.0,8,0.0,0.0,0.0,0.0,8,0.0,90739.0,0,1,6.0,8.0,53371,56794,3423,45,True,0.0
0.0,0.0,27.0,1.0,43.3,558.0,86,0.0,0.0,8.1,18.4,2020-11-22T14:00:00Z,90.0,15,0.0,0.0,0.0,0.0,9,0.0,157068.0,1,0,19.0,6.0,61155,71779,10624,45,False,0.0
0.0,0.0,5.0,0.0,1.0,558.0,98,1.0,0.0,1.0,8.0,2020-11-30T20:00:00Z,90.0,2,0.0,0.0,0.0,0.0,10,0.0,173482.0,1,2,1.0,2.0,19950,26488,6538,46,True,0.0
0.0,0.0,13.0,0.0,25.3,558.0,108,3.0,0.0,4.0,10.8,2020-12-05T17:30:00Z,84.0,13,0.0,0.0,0.0,0.0,11,0.0,181184.0,3,1,4.0,1.0,8200,17200,9000,46,True,0.0
0.0,0.0,16.0,0.0,25.3,558.0,113,1.0,0.0,4.4,18.2,2020-12-11T20:00:00Z,90.0,10,0.0,0.0,0.0,0.0,12,0.0,185716.0,2,1,0.0,2.0,2736,11013,8277,46,False,0.0
1.0,3.0,39.0,0.0,67.1,558.0,125,1.0,0.0,12.1,52.0,2020-12-16T20:00:00Z,90.0,6,0.0,0.0,0.0,0.0,13,0.0,193953.0,1,1,2.0,8.0,6895,13708,6813,46,True,0.0
0.0,0.0,23.0,0.0,30.5,558.0,131,3.0,0.0,5.8,25.6,2020-12-21T20:00:00Z,90.0,5,0.0,0.0,0.0,0.0,14,0.0,231140.0,0,3,2.0,1.0,36100,40616,4516,46,False,0.0
0.0,0.0,9.0,0.0,20.7,558.0,147,2.0,0.0,5.8,17.2,2020-12-27T14:15:00Z,90.0,3,0.0,0.0,0.0,0.0,15,0.0,361077.0,2,2,20.0,1.0,124554,131788,7234,47,True,0.0
0.0,0.0,0.0,0.0,0.0,558.0,156,0.0,0.0,0.0,0.0,2020-12-29T18:00:00Z,0.0,16,0.0,0.0,0.0,0.0,16,0.0,385872.0,0,0,0.0,0.0,26612,44892,18280,47,False,0.0
0.0,0.0,24.0,1.0,1.3,558.0,163,0.0,0.0,2.2,20.2,2021-01-01T17:30:00Z,90.0,7,0.0,0.0,0.0,0.0,17,0.0,391682.0,1,0,0.0,6.0,4888,34598,29710,47,False,0.0
0.0,0.0,22.0,1.0,14.8,558.0,187,0.0,0.0,2.8,12.8,2021-01-16T15:00:00Z,90.0,4,0.0,0.0,0.0,0.0,19,0.0,598646.0,0,1,0.0,6.0,161435,183981,22546,47,True,0.0
1.0,1.0,23.0,0.0,28.1,558.0,175,1.0,0.0,6.8,29.4,2021-01-19T18:00:00Z,90.0,18,0.0,0.0,0.0,0.0,19,0.0,598646.0,1,2,10.0,6.0,161435,183981,22546,47,True,0.0
0.0,0.0,15.0,0.0,13.3,558.0,195,2.0,0.0,4.1,21.6,2021-01-26T18:00:00Z,90.0,6,0.0,0.0,0.0,0.0,20,0.0,586286.0,3,2,6.0,1.0,22372,61953,39581,47,False,0.0
0.0,0.0,17.0,0.0,6.3,558.0,208,3.0,0.0,2.4,17.6,2021-01-31T16:30:00Z,90.0,11,0.0,0.0,0.0,0.0,21,0.0,549869.0,3,1,0.0,1.0,-35966,16326,52292,47,True,0.0
0.0,0.0,17.0,0.0,26.8,558.0,209,1.0,0.0,6.0,25.8,2021-02-03T20:15:00Z,90.0,2,0.0,0.0,0.0,0.0,22,0.0,548103.0,3,1,7.0,2.0,-3029,16918,19947,47,False,0.0
0.0,0.0,21.0,1.0,15.5,558.0,221,0.0,0.0,3.2,10.6,2021-02-06T17:30:00Z,90.0,8,0.0,0.0,0.0,0.0,23,0.0,553456.0,0,0,6.0,6.0,3731,28045,24314,47,False,0.0
0.0,0.0,16.0,1.0,2.2,558.0,238,0.0,0.0,3.8,14.6,2021-02-15T18:00:00Z,90.0,15,0.0,0.0,0.0,0.0,24,0.0,544074.0,0,3,21.0,6.0,-9185,29087,38272,47,True,0.0
0.0,0.0,11.0,0.0,0.7,558.0,247,1.0,0.0,1.0,9.0,2021-02-21T12:00:00Z,90.0,17,0.0,0.0,0.0,0.0,25,0.0,511228.0,1,2,0.0,2.0,-35601,21526,57127,47,True,0.0
0.0,0.0,15.0,0.0,23.0,558.0,254,2.0,0.0,4.1,16.0,2021-02-27T12:30:00Z,90.0,12,0.0,0.0,0.0,0.0,26,0.0,419125.0,1,2,2.0,1.0,-87295,22641,109936,47,False,0.0
0.0,0.0,19.0,1.0,0.5,558.0,268,0.0,0.0,0.4,3.6,2021-03-08T20:00:00Z,90.0,10,0.0,0.0,0.0,0.0,27,0.0,435880.0,0,2,0.0,6.0,9199,23389,14190,46,True,0.0
0.0,0.0,15.0,0.0,5.8,558.0,275,1.0,0.0,2.0,14.0,2021-03-14T19:15:00Z,90.0,13,0.0,0.0,0.0,0.0,28,0.0,438975.0,0,1,0.0,2.0,2512,16999,14487,46,False,0.0
0.0,0.0,11.0,0.0,26.1,558.0,288,3.0,0.0,5.8,27.6,2021-03-21T15:00:00Z,90.0,1,0.0,0.0,0.0,0.0,29,0.0,451348.0,3,3,4.0,0.0,17685,28363,10678,46,True,1.0
1.0,0.0,24.0,0.0,26.2,558.0,298,2.0,0.0,6.2,36.2,2021-04-05T19:15:00Z,90.0,20,0.0,0.0,0.0,0.0,30,0.0,436950.0,3,2,0.0,4.0,-21529,9840,31369,46,False,0.0
1.0,0.0,21.0,0.0,21.7,558.0,308,2.0,0.0,5.3,29.2,2021-04-11T13:05:00Z,90.0,9,0.0,0.0,0.0,0.0,31,0.0,434894.0,2,3,2.0,4.0,-2659,33373,36032,46,True,0.0
1.0,0.0,22.0,0.0,24.3,558.0,316,3.0,0.0,9.3,28.0,2021-04-17T11:30:00Z,90.0,14,0.0,0.0,0.0,0.0,32,0.0,491203.0,2,3,41.0,4.0,54189,63859,9670,46,False,0.0
0.0,0.0,9.0,0.0,16.3,558.0,327,1.0,0.0,3.9,20.2,2021-04-24T16:30:00Z,90.0,5,0.0,0.0,0.0,0.0,33,0.0,518408.0,1,0,2.0,2.0,28552,44376,15824,47,True,0.0
1.0,2.0,28.0,0.0,31.2,558.0,330,1.0,0.0,7.7,44.0,2021-05-03T19:15:00Z,90.0,4,0.0,0.0,0.0,0.0,34,0.0,557491.0,2,1,2.0,7.0,37064,47168,10104,47,False,0.0
0.0,0.0,14.0,0.0,33.8,558.0,347,1.0,0.0,5.1,10.4,2021-05-09T15:30:00Z,90.0,7,0.0,0.0,0.0,0.0,35,0.0,541201.0,1,0,7.0,2.0,-10163,25014,35177,47,True,0.0
0.0,0.0,11.0,0.0,17.8,558.0,349,1.0,0.0,3.7,6.4,2021-05-15T19:00:00Z,90.0,3,0.0,0.0,0.0,0.0,36,0.0,665549.0,1,1,13.0,2.0,113535,120873,7338,48,False,0.0
0.0,0.0,11.0,0.0,25.8,558.0,368,1.0,0.0,6.6,21.4,2021-05-19T19:15:00Z,90.0,18,0.0,0.0,0.0,0.0,37,0.0,695216.0,3,1,19.0,2.0,32727,45735,13008,48,False,0.0
1.0,1.0,31.0,1.0,15.4,558.0,377,0.0,0.0,4.2,25.0,2021-05-23T15:00:00Z,90.0,16,0.0,0.0,0.0,0.0,38,0.0,709264.0,0,3,2.0,10.0,13908,33904,19996,48,True,0.0
