assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,14.0,0.0,1.1,432.0,6,2.0,0.0,3.7,30.0,2020-09-12T19:00:00Z,90.0,14,0.0,0.0,0.0,0.0,1,0.0,25125.0,2,0,6.0,1.0,0,0,0,50,True,0.0
0.0,0.0,12.0,0.0,0.5,432.0,9,2.0,0.0,4.4,24.4,2020-09-19T19:00:00Z,90.0,1,0.0,0.0,0.0,0.0,2,0.0,23987.0,1,2,19.0,1.0,-4340,667,5007,50,False,0.0
0.0,0.0,21.0,1.0,0.2,432.0,28,0.0,0.0,2.3,18.6,2020-09-27T18:00:00Z,90.0,20,0.0,0.0,0.0,0.0,3,0.0,23227.0,0,4,4.0,6.0,-2377,889,3266,50,True,0.0
0.0,0.0,22.0,1.0,0.0,432.0,34,0.0,0.0,1.7,15.4,2020-10-04T11:00:00Z,90.0,9,0.0,0.0,0.0,0.0,4,0.0,24233.0,3,0,2.0,6.0,-418,1519,1937,49,False,0.0
0.0,0.0,8.0,0.0,11.7,432.0,47,3.0,0.0,2.5,11.4,2020-10-18T15:30:00Z,90.0,17,0.0,0.0,0.0,0.0,5,0.0,27552.0,3,3,2.0,0.0,1215,3187,1972,49,False,1.0
0.0,0.0,10.0,0.0,0.0,432.0,57,1.0,0.0,1.1,11.2,2020-10-24T11:30:00Z,90.0,12,0.0,0.0,0.0,0.0,6,0.0,28770.0,1,1,0.0,2.0,394,2687,2293,49,True,0.0
0.0,0.0,8.0,0.0,0.2,432.0,63,2.0,0.0,1.1,10.4,2020-10-31T17:30:00Z,90.0,11,0.0,0.0,0.0,0.0,7,0.0,29960.0,1,2,0.0,1.0,388,1963,1575,49,False,0.0
0.0,0.0,20.0,1.0,0.3,432.0,78,0.0,0.0,1.1,9.0,2020-11-07T20:00:00Z,62.0,8,0.0,0.0,0.0,0.0,8,0.0,32703.0,0,1,2.0,5.0,1654,3501,1847,49,True,1.0
0.0,0.0,20.0,1.0,0.3,432.0,86,0.0,0.0,1.4,8.0,2020-11-22T14:00:00Z,90.0,15,0.0,0.0,0.0,0.0,9,0.0,27985.0,1,0,6.0,6.0,-4027,386,4413,49,False,0.0
0.0,1.0,22.0,0.0,0.0,432.0,98,1.0,1.0,8.7,51.6,2020-11-30T20:00:00Z,90.0,2,0.0,0.0,0.0,0.0,10,0.0,30549.0,1,2,35.0,9.0,1518,2457,939,49,True,0.0
0.0,0.0,11.0,0.0,10.0,432.0,108,3.0,0.0,2.2,10.0,2020-12-05T17:30:00Z,90.0,13,0.0,0.0,0.0,0.0,11,0.0,60120.0,3,1,2.0,1.0,23509,26048,2539,49,True,0.0
0.0,3.0,33.0,0.0,24.4,432.0,113,1.0,1.0,10.8,58.4,2020-12-11T20:00:00Z,90.0,10,0.0,0.0,0.0,0.0,12,0.0,66287.0,2,1,25.0,11.0,7017,12375,5358,49,False,0.0
0.0,0.0,11.0,0.0,0.7,432.0,125,1.0,0.0,1.4,13.0,2020-12-16T20:00:00Z,90.0,6,0.0,0.0,0.0,0.0,13,0.0,129193.0,1,1,0.0,2.0,56551,59703,3152,49,True,0.0
0.0,0.0,13.0,0.0,0.5,432.0,131,3.0,0.0,1.7,8.2,2020-12-21T20:00:00Z,90.0,5,0.0,0.0,0.0,0.0,14,0.0,165415.0,0,3,8.0,1.0,35732,43737,8005,50,False,0.0
0.0,0.0,11.0,0.0,0.1,432.0,147,2.0,0.0,1.2,12.2,2020-12-27T14:15:00Z,90.0,3,0.0,0.0,0.0,0.0,15,0.0,195124.0,2,2,0.0,1.0,26148,37888,11740,50,True,0.0
0.0,0.0,21.0,1.0,0.4,432.0,156,0.0,0.0,1.4,13.8,2020-12-29T18:00:00Z,90.0,16,0.0,0.0,0.0,0.0,16,0.0,191819.0,0,0,0.0,6.0,-2299,11068,13367,50,False,0.0
0.0,1.0,27.0,1.0,0.3,432.0,163,0.0,0.0,2.7,22.6,2021-01-01T17:30:00Z,90.0,7,0.0,0.0,0.0,0.0,17,0.0,195006.0,1,0,4.0,7.0,2057,15851,13794,50,False,0.0
0.0,0.0,20.0,1.0,0.8,432.0,187,0.0,0.0,6.6,18.2,2021-01-16T15:00:00Z,90.0,4,0.0,0.0,0.0,0.0,19,0.0,293737.0,0,1,47.0,5.0,72281,88790,16509,50,True,1.0
0.0,0.0,15.0,0.0,0.3,432.0,175,1.0,0.0,1.5,14.6,2021-01-19T18:00:00Z,90.0,18,0.0,0.0,0.0,0.0,19,0.0,293737.0,1,2,0.0,2.0,72281,88790,16509,50,True,0.0
