assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,595.0,66,0.0,0.0,0.0,0.0,2020-10-31T12:30:00Z,0.0,15,0.0,0.0,0.0,0.0,7,0.0,0.0,1,0,0.0,0.0,0,0,0,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,75,0.0,0.0,0.0,0.0,2020-11-08T16:30:00Z,0.0,11,0.0,0.0,0.0,0.0,8,0.0,1664.0,1,1,0.0,0.0,953,1073,120,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,87,0.0,0.0,0.0,0.0,2020-11-21T17:30:00Z,0.0,17,0.0,0.0,0.0,0.0,9,0.0,3988.0,0,2,0.0,0.0,1481,1961,480,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,95,0.0,0.0,0.0,0.0,2020-11-28T15:00:00Z,0.0,4,0.0,0.0,0.0,0.0,10,0.0,4336.0,0,5,0.0,0.0,472,988,516,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,104,0.0,0.0,0.0,0.0,2020-12-05T15:00:00Z,0.0,8,0.0,0.0,0.0,0.0,11,0.0,5127.0,0,2,0.0,0.0,448,944,496,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,115,0.0,0.0,0.0,0.0,2020-12-12T17:30:00Z,0.0,13,0.0,0.0,0.0,0.0,12,0.0,6002.0,0,0,0.0,0.0,706,1039,333,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,128,0.0,0.0,0.0,0.0,2020-12-15T20:00:00Z,0.0,18,0.0,0.0,0.0,0.0,13,0.0,6133.0,1,1,0.0,0.0,100,500,400,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,136,0.0,0.0,0.0,0.0,2020-12-19T15:00:00Z,0.0,16,0.0,0.0,0.0,0.0,14,0.0,6818.0,1,0,0.0,0.0,495,798,303,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,145,0.0,0.0,0.0,0.0,2020-12-26T20:00:00Z,0.0,14,0.0,0.0,0.0,0.0,15,0.0,7408.0,0,2,0.0,0.0,282,801,519,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,161,0.0,0.0,0.0,0.0,2021-01-03T16:30:00Z,0.0,5,0.0,0.0,0.0,0.0,17,0.0,8096.0,3,1,0.0,0.0,263,747,484,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,178,0.0,0.0,0.0,0.0,2021-01-13T18:00:00Z,0.0,3,0.0,0.0,0.0,0.0,18,0.0,13114.0,0,1,0.0,0.0,363,1550,1187,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,185,0.0,0.0,0.0,0.0,2021-01-17T19:15:00Z,0.0,6,0.0,0.0,0.0,0.0,19,0.0,8687.0,0,4,0.0,0.0,-129,573,702,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,380,0.0,0.0,0.0,0.0,2021-01-20T18:00:00Z,0.0,2,0.0,0.0,0.0,0.0,19,0.0,8687.0,0,2,0.0,0.0,-129,573,702,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,193,0.0,0.0,0.0,0.0,2021-01-26T20:15:00Z,0.0,18,0.0,0.0,0.0,0.0,20,0.0,8478.0,5,0,0.0,0.0,-308,448,756,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,205,0.0,0.0,0.0,0.0,2021-01-30T15:00:00Z,0.0,15,0.0,0.0,0.0,0.0,21,0.0,8126.0,0,1,0.0,0.0,-415,169,584,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,210,0.0,0.0,0.0,0.0,2021-02-03T18:00:00Z,0.0,4,0.0,0.0,0.0,0.0,22,0.0,8088.0,2,0,0.0,0.0,-125,200,325,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,223,0.0,0.0,0.0,0.0,2021-02-07T16:30:00Z,0.0,11,0.0,0.0,0.0,0.0,23,0.0,7976.0,4,1,0.0,0.0,-199,192,391,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,235,0.0,0.0,0.0,0.0,2021-02-13T17:30:00Z,0.0,17,0.0,0.0,0.0,0.0,24,0.0,7404.0,0,3,0.0,0.0,-598,184,782,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,153,0.0,0.0,0.0,0.0,2021-02-17T20:15:00Z,0.0,7,0.0,0.0,0.0,0.0,24,0.0,7404.0,3,1,0.0,0.0,-598,184,782,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,239,0.0,0.0,0.0,0.0,2021-02-21T16:30:00Z,0.0,1,0.0,0.0,0.0,0.0,25,0.0,7175.0,1,0,0.0,0.0,-359,97,456,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,254,0.0,0.0,0.0,0.0,2021-02-27T12:30:00Z,0.0,19,0.0,0.0,0.0,0.0,26,0.0,6784.0,1,2,0.0,0.0,-443,111,554,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,284,0.0,0.0,0.0,0.0,2021-03-02T20:00:00Z,0.0,20,0.0,0.0,0.0,0.0,26,0.0,6784.0,1,4,0.0,0.0,-443,111,554,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,264,0.0,0.0,0.0,0.0,2021-03-07T16:30:00Z,0.0,13,0.0,0.0,0.0,0.0,27,0.0,6512.0,2,0,0.0,0.0,-339,43,382,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,325,0.0,0.0,0.0,0.0,2021-03-10T18:00:00Z,0.0,16,0.0,0.0,0.0,0.0,27,0.0,6512.0,2,5,0.0,0.0,-339,43,382,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,272,0.0,0.0,0.0,0.0,2021-03-13T20:00:00Z,0.0,8,0.0,0.0,0.0,0.0,28,0.0,6360.0,3,0,0.0,0.0,-174,29,203,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,294,0.0,0.0,0.0,0.0,2021-04-03T16:30:00Z,0.0,9,0.0,0.0,0.0,0.0,30,0.0,6248.0,2,0,0.0,0.0,-94,50,144,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,304,0.0,0.0,0.0,0.0,2021-04-10T11:30:00Z,0.0,10,0.0,0.0,0.0,0.0,31,0.0,6210.0,2,1,0.0,0.0,-69,33,102,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,310,0.0,0.0,0.0,0.0,2021-04-21T19:15:00Z,0.0,2,0.0,0.0,0.0,0.0,32,0.0,6189.0,2,1,0.0,0.0,-44,24,68,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,332,0.0,0.0,0.0,0.0,2021-05-01T11:30:00Z,0.0,6,0.0,0.0,0.0,0.0,34,0.0,6175.0,2,0,0.0,0.0,-25,37,62,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,345,0.0,0.0,0.0,0.0,2021-05-08T16:30:00Z,0.0,5,0.0,0.0,0.0,0.0,35,0.0,6180.0,2,1,0.0,0.0,-18,45,63,40,True,0.0
0.0,0.0,0.0,0.0,0.0,595.0,356,0.0,0.0,0.0,0.0,2021-05-14T19:00:00Z,0.0,14,0.0,0.0,0.0,0.0,36,0.0,6164.0,4,3,0.0,0.0,-35,24,59,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,359,0.0,0.0,0.0,0.0,2021-05-18T18:00:00Z,0.0,3,0.0,0.0,0.0,0.0,37,0.0,6181.0,2,3,0.0,0.0,8,59,51,40,False,0.0
0.0,0.0,0.0,0.0,0.0,595.0,375,0.0,0.0,0.0,0.0,2021-05-23T15:00:00Z,0.0,7,0.0,0.0,0.0,0.0,38,0.0,6182.0,0,5,0.0,0.0,-11,79,90,40,True,0.0
0.0,0.0,0.0,0.0,0.0,19635.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,217192.0,,,0.0,0.0,,,,,,0.0
Games played: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
