assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,3.0,0.0,13.1,377.0,1,1.0,0.0,3.9,4.4,2020-09-12T14:00:00Z,84.0,6,0.0,0.0,0.0,0.0,1,0.0,279992.0,0,1,21.0,2.0,0,0,0,60,False,0.0
0.0,0.0,-6.0,0.0,21.2,377.0,17,4.0,0.0,10.0,6.4,2020-09-20T11:00:00Z,79.0,17,0.0,0.0,0.0,0.0,2,0.0,251773.0,5,2,72.0,1.0,-40136,18737,58873,60,True,1.0
1.0,0.0,18.0,1.0,11.3,377.0,20,0.0,0.0,4.2,22.8,2020-09-26T19:00:00Z,76.0,4,0.0,0.0,0.0,0.0,3,0.0,169745.0,1,0,8.0,5.0,-84620,11853,96473,59,False,0.0
0.0,0.0,1.0,1.0,2.6,377.0,37,0.0,0.0,3.2,7.8,2020-10-04T11:00:00Z,83.0,18,0.0,0.0,0.0,0.0,4,0.0,160259.0,0,2,22.0,2.0,-13409,17087,30496,59,True,0.0
1.0,2.0,41.0,0.0,16.8,377.0,39,3.0,1.0,12.5,51.8,2020-10-17T14:00:00Z,85.0,5,0.0,0.0,0.0,0.0,5,0.0,103816.0,3,3,56.0,11.0,-56088,2880,58968,58,False,0.0
0.0,2.0,30.0,1.0,5.7,377.0,56,0.0,1.0,8.0,40.0,2020-10-25T14:00:00Z,88.0,7,0.0,0.0,0.0,0.0,6,0.0,123271.0,0,2,34.0,8.0,14015,29223,15208,58,True,0.0
1.0,0.0,18.0,0.0,23.9,377.0,59,3.0,0.0,3.5,10.8,2020-11-01T12:00:00Z,90.0,2,0.0,0.0,0.0,0.0,7,0.0,162326.0,4,3,0.0,5.0,35225,46436,11211,58,False,0.0
0.0,1.0,29.0,1.0,6.3,377.0,76,0.0,1.0,9.8,41.0,2020-11-06T20:00:00Z,90.0,14,0.0,0.0,0.0,0.0,8,0.0,247952.0,0,2,51.0,7.0,76819,91348,14529,58,True,0.0
1.0,2.0,23.0,0.0,33.3,377.0,88,1.0,0.0,8.3,23.0,2020-11-23T20:00:00Z,90.0,20,0.0,0.0,0.0,0.0,9,0.0,349725.0,1,1,27.0,7.0,93593,130390,36797,59,False,0.0
0.0,0.0,4.0,0.0,24.6,377.0,96,3.0,0.0,3.6,5.8,2020-11-29T14:00:00Z,90.0,13,0.0,0.0,0.0,0.0,10,0.0,380667.0,3,2,6.0,2.0,32169,57088,24919,59,True,0.0
0.0,0.0,8.0,0.0,12.7,377.0,100,1.0,0.0,1.8,5.0,2020-12-07T20:00:00Z,90.0,3,0.0,0.0,0.0,0.0,11,0.0,601149.0,2,1,0.0,2.0,191523,221883,30360,60,False,0.0
0.0,2.0,41.0,1.0,46.7,377.0,117,0.0,1.0,14.7,41.0,2020-12-13T12:00:00Z,83.0,15,0.0,0.0,0.0,0.0,12,0.0,527827.0,0,3,59.0,8.0,-48627,37793,86420,60,True,0.0
1.0,0.0,18.0,0.0,16.1,377.0,119,1.0,0.0,4.6,19.8,2020-12-16T18:00:00Z,90.0,1,0.0,0.0,0.0,0.0,13,0.0,549147.0,1,1,10.0,5.0,15718,49703,33985,60,False,0.0
0.0,0.0,-1.0,0.0,11.8,377.0,136,1.0,0.0,4.7,2.0,2020-12-19T15:00:00Z,81.0,12,0.0,0.0,0.0,0.0,14,0.0,562657.0,1,0,33.0,2.0,11959,49384,37425,60,True,0.0
0.0,0.0,5.0,1.0,2.8,377.0,141,0.0,0.0,1.3,7.8,2020-12-26T15:00:00Z,90.0,8,0.0,0.0,0.0,0.0,15,0.0,738680.0,0,0,2.0,2.0,161045,197540,36495,61,False,0.0
0.0,0.0,0.0,0.0,1.3,377.0,156,0.0,0.0,4.5,4.2,2020-12-29T18:00:00Z,57.0,19,0.0,0.0,0.0,0.0,16,0.0,738740.0,0,0,39.0,1.0,4477,70547,66070,61,True,0.0
0.0,0.0,0.0,0.0,0.0,377.0,166,0.0,0.0,0.0,0.0,2021-01-04T20:00:00Z,0.0,11,0.0,0.0,0.0,0.0,17,0.0,659748.0,0,1,0.0,0.0,-79131,36737,115868,61,True,0.0
0.0,0.0,5.0,0.0,5.3,377.0,183,1.0,0.0,2.7,2.4,2021-01-16T20:00:00Z,71.0,9,0.0,0.0,0.0,0.0,19,0.0,457370.0,0,2,19.0,2.0,-78666,41949,120615,60,False,0.0
0.0,0.0,7.0,0.0,12.5,377.0,197,3.0,0.0,5.7,11.4,2021-01-26T20:15:00Z,90.0,1,0.0,0.0,0.0,0.0,20,0.0,438091.0,3,1,33.0,2.0,-31484,38328,69812,60,True,0.0
0.0,0.0,-3.0,0.0,11.5,377.0,206,0.0,0.0,7.2,7.6,2021-01-30T20:00:00Z,25.0,2,0.0,0.0,0.0,0.0,21,0.0,416088.0,1,0,53.0,1.0,-23271,28377,51648,59,True,0.0
0.0,0.0,2.0,0.0,11.6,377.0,213,9.0,0.0,2.5,9.2,2021-02-02T20:15:00Z,90.0,13,0.0,0.0,0.0,0.0,22,0.0,378414.0,0,9,4.0,2.0,-38466,16930,55396,59,False,0.0
1.0,0.0,20.0,0.0,25.3,377.0,225,3.0,0.0,6.4,5.4,2021-02-06T15:00:00Z,90.0,14,0.0,0.0,0.0,0.0,23,0.0,350518.0,2,3,33.0,5.0,-29174,16216,45390,58,False,0.0
0.0,0.0,-2.0,0.0,0.2,377.0,236,0.0,0.0,0.5,0.0,2021-02-14T12:00:00Z,21.0,20,0.0,0.0,0.0,0.0,24,0.0,374060.0,2,1,6.0,1.0,21606,60998,39392,58,True,0.0
0.0,0.0,3.0,0.0,0.0,377.0,246,0.0,0.0,0.0,0.2,2021-02-20T12:30:00Z,5.0,5,0.0,0.0,0.0,0.0,25,0.0,435889.0,1,1,0.0,1.0,58838,93279,34441,58,True,0.0
0.0,0.0,0.0,0.0,13.2,377.0,172,3.0,0.0,5.9,4.6,2021-02-23T18:00:00Z,90.0,10,0.0,0.0,0.0,0.0,25,0.0,435889.0,0,3,41.0,2.0,58838,93279,34441,58,False,0.0
