assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,2.0,33.0,0.0,4.8,198.0,3,3.0,1.0,8.3,54.8,2020-09-12T16:30:00Z,80.0,11,0.0,0.0,0.0,0.0,1,0.0,34553.0,3,4,23.0,9.0,0,0,0,55,False,0.0
1.0,0.0,36.0,0.0,16.8,198.0,13,3.0,1.0,9.3,56.8,2020-09-19T14:00:00Z,90.0,8,0.0,0.0,0.0,0.0,2,0.0,245552.0,3,4,19.0,9.0,126282,158316,32034,55,True,1.0
0.0,0.0,14.0,1.0,40.4,198.0,25,0.0,0.0,6.5,14.8,2020-09-27T11:00:00Z,90.0,15,0.0,0.0,0.0,0.0,3,0.0,502564.0,1,0,10.0,3.0,215176,298394,83218,56,False,0.0
0.0,0.0,13.0,0.0,25.5,198.0,33,1.0,0.0,4.1,11.4,2020-10-03T16:30:00Z,76.0,12,0.0,0.0,0.0,0.0,4,0.0,582964.0,1,1,4.0,2.0,72271,128852,56581,56,True,0.0
0.0,0.0,10.0,0.0,16.3,198.0,42,1.0,0.0,2.9,7.0,2020-10-19T19:00:00Z,90.0,20,0.0,0.0,0.0,0.0,5,0.0,551537.0,1,0,6.0,2.0,-34765,59033,93798,56,True,0.0
1.0,0.0,18.0,1.0,41.5,198.0,50,0.0,0.0,10.3,30.0,2020-10-23T19:00:00Z,90.0,2,0.0,0.0,0.0,0.0,6,0.0,504323.0,3,0,31.0,5.0,-50949,17761,68710,56,False,1.0
0.0,0.0,11.0,0.0,10.0,198.0,62,4.0,0.0,2.6,8.8,2020-11-02T20:00:00Z,90.0,9,0.0,0.0,0.0,0.0,7,0.0,510123.0,4,1,7.0,2.0,-1219,29676,30895,56,True,0.0
1.0,0.0,21.0,0.0,53.4,198.0,72,4.0,0.0,8.6,30.6,2020-11-07T15:00:00Z,90.0,6,0.0,0.0,0.0,0.0,8,0.0,465851.0,1,4,2.0,4.0,-43348,12732,56080,56,False,1.0
0.0,0.0,10.0,1.0,36.8,198.0,82,0.0,0.0,5.6,7.2,2020-11-22T16:30:00Z,90.0,1,0.0,0.0,0.0,0.0,9,0.0,446011.0,0,0,12.0,3.0,-22439,26418,48857,56,True,0.0
0.0,0.0,8.0,1.0,32.0,198.0,93,0.0,0.0,6.2,9.8,2020-11-28T17:30:00Z,90.0,7,0.0,0.0,0.0,0.0,10,0.0,446898.0,1,0,20.0,3.0,-3864,28735,32599,55,False,0.0
0.0,0.0,17.0,0.0,43.1,198.0,102,3.0,0.0,6.0,15.2,2020-12-05T20:00:00Z,90.0,5,0.0,0.0,0.0,0.0,11,0.0,413104.0,1,3,2.0,2.0,-31870,17656,49526,55,False,0.0
0.0,1.0,27.0,0.0,6.9,198.0,113,2.0,1.0,7.3,38.0,2020-12-11T20:00:00Z,90.0,19,0.0,0.0,0.0,0.0,12,0.0,413610.0,2,1,28.0,8.0,-5836,26559,32395,55,True,0.0
1.0,0.0,20.0,0.0,51.3,198.0,122,2.0,0.0,9.4,21.8,2020-12-16T18:00:00Z,88.0,14,0.0,0.0,0.0,0.0,13,0.0,503803.0,2,5,21.0,4.0,85582,96744,11162,55,True,1.0
0.0,0.0,5.0,0.0,27.1,198.0,134,4.0,0.0,3.5,6.2,2020-12-20T16:30:00Z,45.0,13,0.0,0.0,0.0,0.0,14,0.0,518880.0,2,6,2.0,1.0,16104,41870,25766,55,False,0.0
0.0,0.0,10.0,1.0,10.9,198.0,142,0.0,0.0,1.7,1.8,2020-12-27T12:00:00Z,65.0,4,0.0,0.0,0.0,0.0,15,0.0,547418.0,0,1,4.0,3.0,24925,62189,37264,55,True,0.0
1.0,0.0,21.0,0.0,40.6,198.0,158,0.0,0.0,6.5,24.6,2020-12-29T18:00:00Z,57.0,18,0.0,0.0,0.0,0.0,16,0.0,540737.0,5,0,0.0,4.0,-7693,27354,35047,55,False,0.0
0.0,0.0,11.0,0.0,47.6,198.0,167,3.0,0.0,6.9,9.8,2021-01-02T12:30:00Z,90.0,17,0.0,0.0,0.0,0.0,17,0.0,455630.0,0,3,12.0,2.0,-83860,5813,89673,55,False,0.0
0.0,0.0,11.0,0.0,6.8,198.0,182,1.0,0.0,1.2,3.2,2021-01-16T15:00:00Z,90.0,3,0.0,0.0,0.0,0.0,19,0.0,359044.0,1,0,2.0,2.0,-39125,10086,49211,55,True,0.0
0.0,0.0,3.0,0.0,1.0,198.0,196,1.0,0.0,2.5,6.0,2021-01-26T18:00:00Z,34.0,14,0.0,0.0,0.0,0.0,20,0.0,333115.0,2,1,18.0,1.0,-33343,5411,38754,54,False,0.0
0.0,0.0,4.0,1.0,12.0,198.0,204,0.0,0.0,1.9,5.2,2021-01-31T14:00:00Z,69.0,9,0.0,0.0,0.0,0.0,21,0.0,288276.0,3,1,2.0,2.0,-44950,452,45402,54,False,1.0
0.0,0.0,7.0,0.0,6.7,198.0,212,2.0,0.0,2.7,4.2,2021-02-03T19:30:00Z,68.0,7,0.0,0.0,0.0,0.0,22,0.0,270472.0,2,1,16.0,2.0,-18413,1491,19904,53,True,0.0
