assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,21.0,0.0,37.0,309.0,15,3.0,0.0,9.1,26.0,2020-09-19T16:30:00Z,90.0,6,0.0,0.0,0.0,0.0,2,0.0,21842.0,3,1,28.0,2.0,-813,1846,2659,50,True,0.0
0.0,0.0,0.0,0.0,0.0,309.0,19,0.0,0.0,0.0,0.0,2020-09-26T11:30:00Z,0.0,3,0.0,0.0,0.0,0.0,3,0.0,23212.0,3,2,0.0,0.0,-674,3326,4000,50,False,0.0
0.0,0.0,6.0,0.0,0.8,309.0,35,2.0,0.0,1.5,12.2,2020-10-04T15:30:00Z,45.0,17,0.0,0.0,0.0,0.0,4,0.0,20570.0,6,1,2.0,1.0,-3179,1034,4213,50,True,0.0
0.0,0.0,13.0,0.0,33.8,309.0,45,1.0,0.0,5.8,14.4,2020-10-17T19:00:00Z,90.0,14,0.0,0.0,0.0,0.0,5,0.0,19116.0,4,1,10.0,2.0,-2286,1114,3400,49,False,0.0
0.0,0.0,10.0,1.0,3.0,309.0,55,0.0,0.0,2.4,9.2,2020-10-24T16:30:00Z,82.0,5,0.0,0.0,0.0,0.0,6,0.0,19684.0,0,0,12.0,3.0,-126,1594,1720,49,True,0.0
0.0,0.0,13.0,0.0,13.9,309.0,64,1.0,0.0,2.8,10.2,2020-11-01T16:30:00Z,90.0,1,0.0,0.0,0.0,0.0,7,0.0,20883.0,1,0,4.0,2.0,603,2090,1487,49,True,0.0
0.0,0.0,12.0,0.0,15.9,309.0,73,1.0,0.0,2.9,13.4,2020-11-07T12:30:00Z,90.0,7,0.0,0.0,0.0,0.0,8,0.0,20980.0,3,1,0.0,2.0,-209,1533,1742,49,False,0.0
0.0,0.0,4.0,0.0,0.3,309.0,84,0.0,0.0,0.2,1.6,2020-11-21T20:00:00Z,6.0,18,0.0,0.0,0.0,0.0,9,0.0,23209.0,0,1,0.0,1.0,1214,3430,2216,49,True,0.0
0.0,0.0,0.0,0.0,0.0,309.0,96,0.0,0.0,0.0,0.0,2020-11-29T14:00:00Z,0.0,16,0.0,0.0,0.0,0.0,10,0.0,21987.0,3,2,0.0,0.0,-1264,844,2108,49,False,0.0
0.0,0.0,10.0,0.0,4.5,309.0,108,1.0,0.0,2.3,14.2,2020-12-05T17:30:00Z,90.0,19,0.0,0.0,0.0,0.0,11,0.0,19649.0,3,1,4.0,2.0,-2422,448,2870,49,False,0.0
0.0,0.0,16.0,1.0,1.2,309.0,115,0.0,0.0,1.6,15.2,2020-12-12T17:30:00Z,90.0,12,0.0,0.0,0.0,0.0,12,0.0,19898.0,0,0,0.0,3.0,-169,913,1082,49,True,0.0
0.0,0.0,3.0,0.0,0.0,309.0,124,0.0,0.0,0.2,2.0,2020-12-17T20:00:00Z,1.0,15,0.0,0.0,0.0,0.0,13,0.0,21048.0,3,2,0.0,1.0,889,1600,711,49,False,0.0
1.0,3.0,65.0,0.0,32.1,309.0,134,2.0,2.0,15.8,99.0,2020-12-20T16:30:00Z,90.0,10,0.0,0.0,0.0,0.0,14,0.0,20719.0,2,6,27.0,18.0,-415,660,1075,49,True,0.0
0.0,0.0,6.0,0.0,1.3,309.0,143,2.0,0.0,2.5,23.6,2020-12-26T12:30:00Z,90.0,9,0.0,0.0,0.0,0.0,15,0.0,42334.0,2,2,0.0,2.0,19873,23506,3633,49,False,0.0
0.0,0.0,3.0,0.0,0.0,309.0,154,0.0,0.0,0.0,0.0,2020-12-29T20:00:00Z,1.0,20,0.0,0.0,0.0,0.0,16,0.0,61356.0,0,1,0.0,1.0,17587,21604,4017,49,True,0.0
0.0,0.0,1.0,0.0,1.3,309.0,164,1.0,0.0,1.0,8.2,2021-01-01T20:00:00Z,64.0,2,0.0,0.0,0.0,0.0,17,0.0,69928.0,1,2,0.0,2.0,8167,17884,9717,49,True,0.0
0.0,0.0,4.0,0.0,0.0,309.0,379,0.0,0.0,0.7,7.2,2021-01-12T20:15:00Z,1.0,4,0.0,0.0,0.0,0.0,18,0.0,139567.0,1,0,0.0,1.0,31595,49986,18391,49,False,0.0
0.0,0.0,13.0,1.0,0.7,309.0,184,0.0,0.0,2.1,20.6,2021-01-17T16:30:00Z,90.0,11,0.0,0.0,0.0,0.0,19,0.0,107408.0,0,0,0.0,3.0,2863,21257,18394,49,False,0.0
0.0,0.0,2.0,0.0,0.0,309.0,171,0.0,0.0,0.0,0.0,2021-01-20T20:15:00Z,5.0,8,0.0,0.0,0.0,0.0,19,0.0,107408.0,2,1,0.0,1.0,2863,21257,18394,49,False,0.0
0.0,0.0,0.0,0.0,0.0,309.0,192,0.0,0.0,0.0,0.0,2021-01-27T20:15:00Z,0.0,15,0.0,0.0,0.0,0.0,20,0.0,96260.0,2,1,0.0,0.0,-10632,9646,20278,49,True,0.0
0.0,0.0,5.0,0.0,1.8,309.0,199,0.0,0.0,0.4,2.0,2021-01-30T17:30:00Z,36.0,1,0.0,0.0,0.0,0.0,21,0.0,76512.0,0,0,0.0,1.0,-19989,1404,21393,49,False,0.0
0.0,0.0,29.0,1.0,18.9,309.0,213,0.0,1.0,7.5,45.6,2021-02-02T20:15:00Z,90.0,16,0.0,0.0,0.0,0.0,22,0.0,63691.0,0,9,10.0,8.0,-13167,773,13940,49,True,0.0
0.0,1.0,36.0,0.0,5.3,309.0,224,3.0,1.0,6.8,45.6,2021-02-06T20:00:00Z,90.0,7,0.0,0.0,0.0,0.0,23,0.0,64282.0,3,3,17.0,8.0,-396,4333,4729,49,True,0.0
0.0,0.0,9.0,0.0,7.7,309.0,237,1.0,0.0,7.6,10.4,2021-02-14T14:00:00Z,90.0,18,0.0,0.0,0.0,0.0,24,0.0,78179.0,1,1,58.0,2.0,12188,17609,5421,49,False,0.0
0.0,0.0,0.0,0.0,0.0,309.0,245,0.0,0.0,0.0,0.0,2021-02-21T19:00:00Z,0.0,14,0.0,0.0,0.0,0.0,25,0.0,73715.0,1,3,0.0,0.0,-4992,4575,9567,49,True,0.0
0.0,0.0,9.0,1.0,12.3,309.0,249,0.0,0.0,5.3,14.0,2021-02-28T16:30:00Z,90.0,5,0.0,0.0,0.0,0.0,26,0.0,60887.0,0,0,27.0,3.0,-12591,1442,14033,49,False,0.0
0.0,0.0,5.0,0.0,0.6,309.0,281,0.0,0.0,0.4,1.8,2021-03-03T20:15:00Z,16.0,6,0.0,0.0,0.0,0.0,26,0.0,60887.0,0,0,2.0,1.0,-12591,1442,14033,49,False,0.0
0.0,0.0,24.0,1.0,11.2,309.0,264,0.0,0.0,3.5,24.2,2021-03-07T16:30:00Z,90.0,12,0.0,0.0,0.0,0.0,27,0.0,63217.0,2,0,0.0,3.0,1056,4813,3757,49,False,0.0
1.0,0.0,17.0,1.0,18.3,309.0,275,0.0,0.0,4.3,9.2,2021-03-14T19:15:00Z,90.0,19,0.0,0.0,0.0,0.0,28,0.0,65603.0,0,1,15.0,5.0,1831,5746,3915,49,True,1.0
0.0,0.0,4.0,0.0,0.0,309.0,295,0.0,0.0,0.1,1.0,2021-04-04T18:30:00Z,6.0,3,0.0,0.0,0.0,0.0,30,0.0,67693.0,1,2,0.0,1.0,2080,4682,2602,49,True,0.0
0.0,0.0,9.0,0.0,2.3,309.0,306,1.0,0.0,3.1,19.4,2021-04-11T15:30:00Z,90.0,17,0.0,0.0,0.0,0.0,31,0.0,66274.0,3,1,9.0,1.0,-1596,2709,4305,49,False,1.0
0.0,0.0,13.0,0.0,23.3,309.0,315,1.0,0.0,8.1,22.2,2021-04-18T15:00:00Z,90.0,4,0.0,0.0,0.0,0.0,32,0.0,66776.0,1,3,35.0,2.0,223,3749,3526,49,True,0.0
0.0,0.0,10.0,1.0,2.9,309.0,322,0.0,0.0,1.6,8.6,2021-04-25T13:00:00Z,90.0,10,0.0,0.0,0.0,0.0,33,0.0,66555.0,0,0,4.0,3.0,-396,2521,2917,49,False,0.0
0.0,0.0,16.0,0.0,5.3,309.0,340,1.0,0.0,2.0,12.4,2021-05-09T13:05:00Z,90.0,2,0.0,0.0,0.0,0.0,35,0.0,85793.0,3,1,2.0,2.0,19887,22927,3040,49,False,0.0
0.0,0.0,0.0,0.0,0.0,309.0,352,0.0,0.0,0.0,0.0,2021-05-11T17:00:00Z,0.0,9,0.0,0.0,0.0,0.0,35,0.0,85793.0,2,1,0.0,0.0,19887,22927,3040,49,True,0.0
0.0,0.0,9.0,0.0,1.9,309.0,334,4.0,0.0,5.6,15.8,2021-05-13T19:15:00Z,90.0,11,0.0,0.0,0.0,0.0,35,0.0,85793.0,4,2,38.0,1.0,19887,22927,3040,49,True,1.0
0.0,0.0,16.0,1.0,12.9,309.0,364,0.0,0.0,3.7,14.0,2021-05-18T17:00:00Z,61.0,8,0.0,0.0,0.0,0.0,37,0.0,73452.0,1,1,10.0,3.0,-2196,1322,3518,49,True,0.0
0.0,0.0,0.0,0.0,0.0,309.0,378,0.0,0.0,0.0,0.0,2021-05-23T15:00:00Z,0.0,20,0.0,0.0,0.0,0.0,38,0.0,65571.0,2,1,0.0,0.0,-7547,161,7708,49,False,0.0
2.0,4.0,413.0,9.0,270.5,11742.0,,25.0,4.0,110.89999999999999,523.2,,2124.0,,0.0,0.0,0.0,0.0,,0.0,2167731.0,,,314.0,91.0,,,,,,3.0
Games played: 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
