assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,14.0,0.0,1.5,345.0,8,2.0,0.0,1.5,11.4,2020-09-14T17:00:00Z,70.0,20,0.0,0.0,0.0,0.0,1,0.0,135308.0,2,0,2.0,1.0,0,0,0,50,True,0.0
0.0,0.0,11.0,0.0,0.8,345.0,10,1.0,0.0,2.1,16.0,2020-09-21T17:00:00Z,67.0,2,0.0,0.0,0.0,0.0,2,0.0,126555.0,0,1,4.0,2.0,-14295,3894,18189,50,False,0.0
0.0,0.0,7.0,0.0,1.5,345.0,25,1.0,0.0,2.7,19.6,2020-09-27T11:00:00Z,90.0,10,0.0,0.0,0.0,0.0,3,0.0,113907.0,1,0,6.0,2.0,-14673,4266,18939,50,True,0.0
0.0,0.0,13.0,0.0,0.8,345.0,29,2.0,0.0,1.8,11.6,2020-10-04T13:00:00Z,75.0,1,0.0,0.0,0.0,0.0,4,0.0,99516.0,1,2,6.0,1.0,-15282,1429,16711,49,False,0.0
0.0,2.0,26.0,0.0,29.6,345.0,46,1.0,0.0,6.2,28.6,2020-10-18T11:00:00Z,80.0,8,0.0,0.0,0.0,0.0,5,0.0,95073.0,1,1,4.0,4.0,-7235,5612,12847,49,True,0.0
0.0,0.0,7.0,0.0,2.8,345.0,54,2.0,0.0,4.7,20.4,2020-10-24T19:00:00Z,90.0,11,0.0,0.0,0.0,0.0,6,0.0,85940.0,1,2,24.0,1.0,-8170,1585,9755,49,False,0.0
0.0,0.0,13.0,0.0,3.8,345.0,66,1.0,0.0,2.1,13.4,2020-10-31T12:30:00Z,90.0,12,0.0,0.0,0.0,0.0,7,0.0,80889.0,1,0,4.0,2.0,-5762,996,6758,49,True,0.0
0.0,0.0,8.0,0.0,1.3,345.0,71,4.0,0.0,1.4,10.2,2020-11-07T17:30:00Z,90.0,5,0.0,0.0,0.0,0.0,8,0.0,76470.0,1,4,2.0,0.0,-4609,936,5545,48,False,0.0
0.0,0.0,18.0,0.0,18.0,345.0,86,1.0,0.0,3.8,19.8,2020-11-22T14:00:00Z,75.0,19,0.0,0.0,0.0,0.0,9,0.0,72136.0,1,0,0.0,2.0,-4706,1739,6445,48,True,0.0
0.0,0.0,16.0,0.0,16.2,345.0,97,1.0,0.0,3.4,12.8,2020-11-28T20:00:00Z,90.0,18,0.0,0.0,0.0,0.0,10,0.0,71690.0,0,1,5.0,2.0,-1278,2712,3990,48,False,0.0
0.0,0.0,9.0,0.0,14.8,345.0,105,2.0,0.0,4.1,26.4,2020-12-06T14:15:00Z,90.0,9,0.0,0.0,0.0,0.0,11,0.0,66169.0,2,1,0.0,1.0,-4963,542,5505,48,True,0.0
0.0,0.0,6.0,0.0,2.0,345.0,117,2.0,0.0,1.8,13.8,2020-12-13T12:00:00Z,69.0,16,0.0,0.0,0.0,0.0,12,0.0,63043.0,0,3,2.0,1.0,-3551,555,4106,47,False,0.0
0.0,0.0,13.0,0.0,2.8,345.0,124,3.0,0.0,1.6,5.8,2020-12-17T20:00:00Z,90.0,13,0.0,0.0,0.0,0.0,13,0.0,60045.0,3,2,7.0,1.0,-3126,212,3338,47,True,0.0
0.0,0.0,10.0,0.0,1.0,345.0,129,1.0,0.0,3.1,28.2,2020-12-20T12:00:00Z,90.0,3,0.0,0.0,0.0,0.0,14,0.0,58608.0,1,1,2.0,1.0,-1636,960,2596,47,False,1.0
0.0,0.0,10.0,0.0,2.1,345.0,146,1.0,0.0,1.5,9.2,2020-12-26T20:00:00Z,90.0,7,0.0,0.0,0.0,0.0,15,0.0,55771.0,1,0,4.0,2.0,-2892,593,3485,47,True,0.0
0.0,0.0,16.0,0.0,5.4,345.0,150,1.0,0.0,1.7,11.6,2020-12-29T18:00:00Z,90.0,4,0.0,0.0,0.0,0.0,16,0.0,55326.0,0,1,0.0,2.0,-625,1226,1851,47,False,0.0
0.0,0.0,8.0,0.0,14.4,345.0,162,2.0,0.0,4.9,10.8,2021-01-02T15:00:00Z,90.0,6,0.0,0.0,0.0,0.0,17,0.0,54145.0,0,2,24.0,1.0,-1275,953,2228,46,False,0.0
0.0,0.0,11.0,0.0,3.6,345.0,174,0.0,0.0,0.8,4.0,2021-01-12T18:00:00Z,50.0,14,0.0,0.0,0.0,0.0,18,0.0,72034.0,0,1,0.0,1.0,2527,6315,3788,46,True,0.0
0.0,0.0,18.0,0.0,12.7,345.0,186,3.0,0.0,3.8,21.2,2021-01-17T14:00:00Z,73.0,17,0.0,0.0,0.0,0.0,19,0.0,52011.0,3,1,4.0,1.0,-4014,211,4225,46,True,0.0
