assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,118.0,7,0.0,0.0,0.0,0.0,2020-09-14T19:15:00Z,0.0,3,0.0,0.0,0.0,0.0,1,0.0,278989.0,3,1,0.0,0.0,0,0,0,75,False,0.0
0.0,0.0,3.0,0.0,0.0,118.0,11,0.0,0.0,2.2,5.0,2020-09-20T15:30:00Z,11.0,11,0.0,0.0,0.0,0.0,2,0.0,227720.0,2,0,17.0,1.0,-70539,4713,75252,74,True,0.0
0.0,0.0,23.0,0.0,4.2,118.0,27,3.0,1.0,7.9,29.6,2020-09-26T16:30:00Z,90.0,18,0.0,0.0,0.0,0.0,3,0.0,178418.0,3,3,45.0,6.0,-57625,5515,63140,73,False,0.0
1.0,0.0,12.0,1.0,11.3,118.0,31,0.0,0.0,7.0,7.4,2020-10-03T11:30:00Z,90.0,6,0.0,0.0,0.0,0.0,4,0.0,185520.0,0,4,51.0,5.0,-3107,16716,19823,73,True,0.0
0.0,0.0,3.0,0.0,0.0,118.0,39,1.0,0.0,0.0,0.0,2020-10-17T14:00:00Z,1.0,16,0.0,0.0,0.0,0.0,5,0.0,194958.0,3,3,0.0,1.0,2211,23517,21306,73,True,0.0
0.0,0.0,3.0,0.0,0.3,118.0,55,0.0,0.0,0.3,2.2,2020-10-24T16:30:00Z,19.0,13,0.0,0.0,0.0,0.0,6,0.0,168944.0,0,0,0.0,1.0,-25627,3458,29085,73,False,0.0
1.0,0.0,15.0,1.0,12.3,118.0,60,0.0,0.0,7.5,23.2,2020-10-31T15:00:00Z,76.0,4,0.0,0.0,0.0,0.0,7,0.0,155594.0,3,0,39.0,5.0,-15443,2268,17711,72,False,0.0
0.0,2.0,33.0,0.0,43.5,118.0,71,1.0,1.0,16.1,45.6,2020-11-07T17:30:00Z,90.0,15,0.0,0.0,0.0,0.0,8,0.0,159919.0,1,4,72.0,8.0,2395,9662,7267,72,True,0.0
0.0,3.0,33.0,1.0,32.3,118.0,85,0.0,1.0,13.4,41.2,2020-11-21T12:30:00Z,90.0,14,0.0,0.0,0.0,0.0,9,0.0,174462.0,2,0,60.0,9.0,11147,19793,8646,72,False,0.0
0.0,0.0,2.0,1.0,2.2,118.0,91,0.0,0.0,2.2,0.0,2020-11-29T16:30:00Z,78.0,17,0.0,0.0,0.0,0.0,10,0.0,197930.0,0,0,25.0,2.0,21711,29494,7783,72,True,0.0
0.0,0.0,1.0,0.0,0.5,118.0,102,0.0,0.0,0.3,0.0,2020-12-05T20:00:00Z,11.0,10,0.0,0.0,0.0,0.0,11,0.0,258430.0,1,3,4.0,1.0,49429,63602,14173,72,True,0.0
0.0,0.0,4.0,0.0,0.4,118.0,111,0.0,0.0,0.7,2.2,2020-12-12T20:00:00Z,22.0,7,0.0,0.0,0.0,0.0,12,0.0,210464.0,0,1,4.0,1.0,-39128,7644,46772,72,False,0.0
0.0,0.0,2.0,0.0,0.3,118.0,126,1.0,0.0,0.0,0.0,2020-12-15T18:00:00Z,19.0,20,0.0,0.0,0.0,0.0,13,0.0,196034.0,1,2,0.0,1.0,-16436,5288,21724,72,False,0.0
0.0,3.0,57.0,1.0,2.2,118.0,131,0.0,2.0,11.1,71.2,2020-12-21T20:00:00Z,90.0,19,0.0,0.0,0.0,0.0,14,0.0,178920.0,0,3,38.0,13.0,-17533,2618,20151,72,True,0.0
