name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Konstantinos Tsimikas,Liverpool,Ipswich Town,2024-08-17,False,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.04,0.0,40013.0,1.0,0.0,11.0,0.0,0.09,1.15,0.57,8.46,0.0,Liverpool,True,Brentford,,0.54,11.0,11.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.54,0.54,0.54,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.4545454545454546
Konstantinos Tsimikas,Liverpool,Brentford,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,33639.0,0.5,0.0,5.5,0.0,0.09,1.15,0.57,8.46,1.0,Liverpool,False,Manchester United,,-0.41,11.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.8333333333333334,-0.25,-0.25,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.02,0.02,0.026666666666666672,-0.02,-0.02,0.15,0.15,0.2,-0.15,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06500000000000003,0.06500000000000003,0.22333333333333338,-0.475,-0.475,0.0,0.0,,0.0,0.0,,,2.4545454545454546
Konstantinos Tsimikas,Liverpool,Manchester United,2024-09-01,False,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.02,0.0,27733.0,0.67,0.0,6.0,0.0,0.09,1.15,0.57,8.46,1.0,Liverpool,True,Nottingham Forest,,1.2,18.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.7233333333333333,0.7233333333333333,0.778888888888889,-0.05333333333333323,-0.05333333333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02444444444444445,0.0,0.0,0.19999999999999998,0.19999999999999998,0.23333333333333334,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.44333333333333336,0.44333333333333336,0.5488888888888889,0.7566666666666666,0.7566666666666666,0.0,0.0,,0.0,0.0,0.0,0.0,2.9999999999999996
Konstantinos Tsimikas,Liverpool,Nottingham Forest,2024-09-14,True,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,24230.0,0.75,0.0,8.25,0.0,0.09,1.15,0.57,8.46,0.0,Liverpool,True,Bournemouth,,0.84,22.0,33.0,,0.0,0.0,0.0,0.0,0.0,0.64,0.73,0.7692592592592594,0.10999999999999999,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333333,0.065,0.08296296296296296,0.12666666666666668,0.135,0.2333333333333333,0.25,0.2888888888888889,0.1666666666666667,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5433333333333333,0.5425,0.6459259259259259,0.29666666666666663,0.2975,0.0,0.0,,0.0,0.0,0.0,0.0,2.7272727272727275
Konstantinos Tsimikas,Liverpool,Bournemouth,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,24124.0,0.6,0.0,6.6,0.0,0.09,1.15,0.57,8.46,0.0,Liverpool,False,Wolverhampton,,-0.53,22.0,33.0,,0.0,0.0,0.0,0.0,0.0,0.6733333333333333,0.704,0.7128395061728396,-0.07333333333333336,-0.10399999999999998,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.07333333333333333,0.052000000000000005,0.055308641975308645,-0.07333333333333333,-0.052000000000000005,0.2333333333333333,0.2,0.19259259259259262,-0.2333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5033333333333334,0.328,0.25395061728395063,-1.0333333333333334,-0.8580000000000001,0.0,0.0,,0.0,0.0,,,2.7272727272727275
Konstantinos Tsimikas,Liverpool,Wolverhampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22555.0,0.4,0.0,5.5,0.0,0.09,1.15,0.57,8.46,6.0,Liverpool,False,Crystal Palace,,0.2,15.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.584,0.6085596707818931,-0.18333333333333335,-0.18399999999999994,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.06666666666666667,0.044,0.036872427983539104,-0.06666666666666667,-0.044,0.13333333333333333,0.13999999999999999,0.1283950617283951,-0.13333333333333333,-0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,0.26,0.23596707818930046,0.03,-0.06,0.0,0.0,,0.0,0.0,,,2.7272727272727275
Konstantinos Tsimikas,Liverpool,Crystal Palace,2024-10-05,False,78.0,0.0,0.03,0.0,0.0,6.0,1.0,0.0,2.2,0.0,1.0,0.0,0.5,1.0,21548.0,1.6,0.01,15.86,0.25,0.09,1.15,0.57,8.46,0.0,Liverpool,True,Chelsea,,0.0,78.0,100.0,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,0.8666666666666667,0.8039999999999999,0.939039780521262,0.7333333333333334,0.7960000000000002,0.0,0.0,0.0,0.0,0.0,0.01,0.006,0.015882352941176466,0.019999999999999997,0.024,0.16666666666666666,0.144,0.1912482853223594,0.33333333333333337,0.356,0.7333333333333334,0.5800000000000001,0.8189300411522634,1.4666666666666668,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.11,0.34199999999999997,0.15731138545953366,0.11,-0.34199999999999997,0.05555555555555555,0.0288,,0.28888888888888886,0.8108108108108107,0.0,0.024324324324324322,2.5945945945945947
Konstantinos Tsimikas,Liverpool,Chelsea,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22400.0,1.4,0.01,13.88,0.25,0.09,1.15,0.57,8.46,1.0,Liverpool,False,Arsenal,,-0.56,78.0,93.0,,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,1.1333333333333333,0.95,1.0926931870141747,0.2666666666666666,0.44999999999999996,0.0,0.0,0.0,,,0.01,0.006,0.015882352941176466,,,0.16666666666666666,0.13999999999999999,0.12749885688157295,-0.16666666666666666,-0.13999999999999999,0.7333333333333334,0.5200000000000001,0.5459533607681757,-0.7333333333333334,-0.5200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.12000000000000001,-0.010000000000000009,-0.08179240969364422,-0.44000000000000006,-0.55,0.05555555555555555,0.027999999999999997,,0.37777777777777777,0.8108108108108107,,,2.5945945945945947
Konstantinos Tsimikas,Liverpool,Arsenal,2024-10-27,False,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23,0.0,21562.0,1.4,0.01,15.33,0.2,0.09,1.15,0.57,8.46,3.0,Liverpool,True,Brighton,,-0.42,105.0,105.0,,0.3333333333333333,0.2,0.14814814814814817,-0.3333333333333333,-0.2,1.4666666666666668,1.08,1.1951287913427833,-0.06666666666666687,0.31999999999999984,0.0,0.0,0.0,0.0,0.0,0.01,0.006,0.009075630252100838,-0.01,-0.006,0.24333333333333332,0.146,0.1616659045877153,-0.013333333333333308,0.08400000000000002,1.0666666666666667,0.64,0.6973022405121172,-0.06666666666666665,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.32666666666666666,-0.262,-0.19452827312909615,-0.09333333333333332,-0.15799999999999997,0.0811111111111111,0.0292,,0.48888888888888893,0.6521739130434783,0.0,0.019565217391304346,2.7391304347826084
Konstantinos Tsimikas,Liverpool,Brighton,2024-11-02,True,90.0,0.0,0.08,0.0,0.83,3.0,1.0,3.0,9.3,1.0,0.0,1.0,1.01,1.0,25676.0,2.0,0.02,22.8,0.17,0.09,1.15,0.57,8.46,0.0,Liverpool,True,Aston Villa,,0.66,117.0,195.0,,0.0,0.2,0.09876543209876545,0.0,-0.2,1.5999999999999999,1.36,1.4634191942285222,0.40000000000000013,0.6399999999999999,0.27666666666666667,0.16599999999999998,0.2766666666666666,0.5533333333333332,0.6639999999999999,0.02666666666666667,0.022,0.03271708683473389,0.05333333333333333,0.058,0.41333333333333333,0.348,0.44444393639181023,0.5966666666666667,0.662,3.4333333333333336,2.5,3.564868160341412,5.866666666666667,6.800000000000001,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,0.0,0.0,,,,-0.10666666666666669,-0.023999999999999976,0.09031448458060254,0.7666666666666667,0.684,0.0,0.0696,,0.0,0.39473684210526316,0.32763157894736844,0.04342105263157895,5.328947368421053
