name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Lewis Hall,Newcastle,Southampton,2024-08-17,True,69.0,0.0,0.0,0.0,0.04,5.0,0.0,1.0,3.1,0.0,1.0,0.0,1.33,1.0,431511.0,5.0,0.0,69.0,1.0,0.42,0.3,0.29,13.1,1.0,Newcastle,False,Bournemouth,,-0.04,69.0,69.0,,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,1.33,0.0,0.0,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.04,-0.04,-0.04,0.0,0.0,1.33,1.33,,5.0,1.3043478260869565,0.05217391304347826,0.0,4.043478260869565
Lewis Hall,Newcastle,Bournemouth,2024-08-25,False,21.0,0.0,0.0,0.0,0.07,1.0,0.0,1.0,3.5,0.0,0.0,0.0,0.42,0.0,484565.0,3.0,0.0,45.0,0.5,0.42,0.3,0.29,13.1,1.0,Newcastle,True,Tottenham,,0.74,90.0,90.0,,0.5,0.5,0.6666666666666667,-0.5,-0.5,4.0,4.0,4.333333333333334,-1.0,-1.0,0.05500000000000001,0.05500000000000001,0.05,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.875,0.875,1.0266666666666668,-0.455,-0.455,3.3,3.3,3.2333333333333334,0.20000000000000018,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.35,0.35,0.21999999999999997,0.39,0.39,0.4375,0.4375,,2.0,1.0,0.11000000000000001,0.0,6.6
Lewis Hall,Newcastle,Tottenham,2024-09-01,True,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.27,0.0,406649.0,2.33,0.0,37.33,0.33,0.42,0.3,0.29,13.1,2.0,Newcastle,False,Wolverhampton,,-0.53,112.0,112.0,,0.3333333333333333,0.3333333333333333,0.44444444444444453,-0.3333333333333333,-0.3333333333333333,3.4433333333333334,3.4433333333333334,3.6655555555555566,-1.1133333333333333,-1.1133333333333333,0.036666666666666674,0.036666666666666674,0.03333333333333334,-0.036666666666666674,-0.036666666666666674,0.0,0.0,0.0,0.0,0.0,0.6733333333333333,0.6733333333333333,0.7744444444444446,-0.4033333333333333,-0.4033333333333333,2.4,2.4,2.355555555555556,-1.7999999999999998,-1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05666666666666664,0.05666666666666664,-0.03,-0.5866666666666667,-0.5866666666666667,0.22444444444444445,0.22444444444444445,,1.1477777777777778,0.8035714285714286,0.08839285714285715,0.0,5.785714285714286
Lewis Hall,Newcastle,Wolverhampton,2024-09-15,False,90.0,0.0,0.0,0.0,0.32,2.0,0.0,1.0,3.6,0.0,0.0,1.0,0.99,1.0,303651.0,2.25,0.0,50.5,0.25,0.42,0.3,0.29,13.1,1.0,Newcastle,False,Fulham,,0.53,133.0,202.0,,0.0,0.25,0.2962962962962964,0.0,-0.25,2.526666666666667,3.145,3.193703703703705,-0.27666666666666684,-0.895,0.13,0.10750000000000001,0.1288888888888889,0.19,0.2125,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.7525,0.8462962962962964,0.43000000000000005,0.23750000000000004,2.5666666666666664,2.7,2.7703703703703706,1.0333333333333337,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.24666666666666667,0.175,0.15666666666666668,0.2833333333333333,0.35500000000000004,0.0,0.188125,,0.0,0.44554455445544555,0.19158415841584162,0.0,4.811881188118812
Lewis Hall,Newcastle,Fulham,2024-09-21,False,45.0,0.0,0.0,0.0,0.05,1.0,0.0,1.0,2.5,0.0,0.0,1.0,1.01,0.0,285806.0,2.0,0.0,49.4,0.2,0.42,0.3,0.29,13.1,2.0,Newcastle,True,Manchester City,,-1.18,157.0,247.0,,0.0,0.2,0.19753086419753094,0.0,-0.2,2.1933333333333334,2.916,2.795802469135803,-0.19333333333333336,-0.9159999999999999,0.12333333333333334,0.096,0.1025925925925926,-0.07333333333333333,-0.046,0.0,0.0,0.0,0.0,0.0,0.7566666666666667,0.8039999999999999,0.9008641975308643,0.2533333333333333,0.20600000000000007,2.233333333333333,2.66,2.6802469135802474,0.26666666666666705,-0.16000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.3933333333333333,-0.096,-0.28888888888888886,-0.7866666666666666,-1.0839999999999999,0.0,0.1608,,0.0,0.3643724696356275,0.1748987854251012,0.0,4.846153846153847
Lewis Hall,Newcastle,Manchester City,2024-09-28,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.9,0.0,0.0,1.0,0.91,1.0,213764.0,1.4,0.0,56.17,0.17,0.42,0.3,0.29,13.1,5.0,Newcastle,False,Everton,,-0.39,225.0,268.0,,0.0,0.0,0.13168724279835398,0.0,0.0,1.8833333333333335,2.196,2.3305349794238692,-0.4833333333333336,-0.7960000000000003,0.12333333333333334,0.088,0.06839506172839507,-0.12333333333333334,-0.088,0.0,0.0,0.0,0.0,0.0,0.9700000000000001,0.72,0.9039094650205763,-0.06000000000000005,0.19000000000000006,3.3333333333333335,2.8200000000000003,3.086831275720165,0.5666666666666664,1.0799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.3466666666666667,-0.166,-0.3225925925925926,-0.043333333333333335,-0.224,0.0,0.0,,0.0,0.26706231454005935,0.1281899109792285,0.0,4.593471810089021
Lewis Hall,Newcastle,Everton,2024-10-05,False,90.0,0.0,0.0,0.0,0.08,5.0,0.0,1.0,4.2,0.0,1.0,0.0,0.67,1.0,223239.0,2.2,0.0,61.0,0.29,0.42,0.3,0.29,13.1,1.0,Newcastle,True,Brighton,,-0.42,225.0,337.0,,0.3333333333333333,0.2,0.421124828532236,0.6666666666666667,0.8,1.8666666666666665,2.036,2.287023319615913,0.3333333333333337,0.16400000000000015,0.043333333333333335,0.09,0.07226337448559672,0.03666666666666667,-0.009999999999999995,0.0,0.0,0.0,0.0,0.0,0.8633333333333333,0.77,0.825939643347051,-0.19333333333333325,-0.09999999999999998,3.5333333333333337,2.96,3.457887517146777,0.6666666666666665,1.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.6633333333333333,-0.398,-0.3550617283950618,0.24333333333333335,-0.021999999999999964,0.28777777777777774,0.15400000000000003,,0.6222222222222221,0.4215456674473068,0.11803278688524592,0.0,4.510538641686183
Lewis Hall,Newcastle,Brighton,2024-10-19,True,90.0,0.0,0.0,0.0,0.12,1.0,0.0,3.0,6.8,0.0,0.0,1.0,1.11,1.0,227299.0,2.2,0.0,64.62,0.25,0.42,0.3,0.29,13.1,4.0,Newcastle,False,Chelsea,,-0.9,270.0,405.0,,0.3333333333333333,0.2,0.28074988568815734,-0.3333333333333333,-0.2,1.9333333333333336,2.0100000000000002,2.2580155464106086,0.2666666666666666,0.18999999999999995,0.06666666666666667,0.11399999999999999,0.08817558299039782,0.05333333333333333,0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.8966666666666668,0.9380000000000001,0.920626428898034,0.21333333333333326,0.17200000000000004,4.966666666666667,4.2,4.571925011431185,1.833333333333333,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.57,-0.472,-0.5367078189300412,-0.33000000000000007,-0.42800000000000005,0.2988888888888889,0.18760000000000002,,0.6444444444444445,0.3481624758220503,0.11837524177949708,0.0,4.909090909090909
Lewis Hall,Newcastle,Chelsea,2024-10-27,False,88.0,0.0,0.0,1.0,1.09,4.0,0.0,4.0,10.4,0.0,0.0,2.0,1.64,1.0,218476.0,2.6,0.2,67.22,0.22,0.42,0.3,0.29,13.1,8.0,Newcastle,True,Arsenal,,-0.32,268.0,403.0,,0.3333333333333333,0.2,0.18716659045877157,-0.3333333333333333,-0.2,2.3333333333333335,2.08,2.3720103642737396,0.2666666666666666,0.52,0.43,0.268,0.4221170553269319,0.6600000000000001,0.8220000000000001,0.0,0.0,0.0,0.0,0.0,1.14,1.068,1.1604176192653561,0.5,0.5719999999999998,7.133333333333333,5.5600000000000005,6.514616674287457,3.2666666666666675,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.5466666666666666,-0.642,-0.4644718792866941,0.22666666666666663,0.322,0.37999999999999995,0.2136,,0.7777777777777778,0.2975206611570248,0.26330578512396696,0.0,5.742148760330578
Lewis Hall,Newcastle,Arsenal,2024-11-02,True,90.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.6,2.0,1.0,0.0,1.05,1.0,233893.0,4.0,0.2,69.5,0.3,0.42,0.3,0.29,13.1,2.0,Newcastle,False,Nottingham Forest,,-0.54,268.0,448.0,,0.3333333333333333,0.4,0.4581110603058477,0.6666666666666667,0.6,2.9333333333333336,2.48,2.9146735761824933,1.0666666666666664,1.52,0.4033333333333333,0.258,0.28141137021795465,-0.4033333333333333,-0.258,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.076,1.1236117461769042,-0.21666666666666656,-0.026000000000000023,6.933333333333334,5.78,5.5430777828583055,-3.3333333333333335,-2.18,0.6666666666666666,0.4,0.6666666666666666,1.3333333333333335,1.6,0.0,0.0,,,,-0.5866666666666667,-0.514,-0.48964791952446274,0.046666666666666634,-0.026000000000000023,0.42222222222222217,0.43040000000000006,,0.9777777777777779,0.3884892086330935,0.22920863309352518,0.0,5.464748201438849
