name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
James Justin,Leicester,Tottenham,2024-08-19,True,90.0,0.0,0.06,0.0,0.0,2.0,1.0,0.0,3.8,0.0,0.0,1.0,1.23,1.0,23101.0,2.0,0.06,90.0,0.0,1.0,Leicester,False,Fulham,,0.53,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,1.23,1.23,1.23,0.0,0.0,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.53,0.53,0.53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06,3.8
James Justin,Leicester,Fulham,2024-08-24,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,0.0,2.0,1.78,1.0,30080.0,1.5,0.03,90.0,0.0,1.0,Leicester,True,Aston Villa,,0.66,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,1.75,1.75,1.8333333333333335,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.04,-0.03,-0.03,1.505,1.505,1.4133333333333333,0.27500000000000013,0.27500000000000013,2.8,2.8,3.1333333333333337,-0.9999999999999998,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.595,0.595,0.5733333333333334,0.06500000000000006,0.06500000000000006,0.0,0.0,,0.0,0.0,0.0,0.03,2.8
James Justin,Leicester,Aston Villa,2024-08-31,True,90.0,0.0,0.12,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.0,2.0,1.55,1.0,27574.0,1.33,0.06,90.0,0.0,1.0,Leicester,False,Crystal Palace,,0.2,270.0,270.0,,0.0,0.0,0.0,0.0,0.0,1.61,1.61,1.665555555555556,-0.28,-0.28,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06666666666666667,0.06,0.06,1.5200000000000002,1.5200000000000002,1.458888888888889,0.029999999999999805,0.029999999999999805,2.3666666666666667,2.3666666666666667,2.5888888888888895,-0.8666666666666667,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.4633333333333334,0.4633333333333334,0.44888888888888895,-0.26333333333333336,-0.26333333333333336,0.0,0.0,,0.0,0.0,0.0,0.06,2.3666666666666667
James Justin,Leicester,Crystal Palace,2024-09-14,False,90.0,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,2.0,2.55,1.0,27296.0,1.25,0.06,90.0,0.0,2.0,Leicester,True,Everton,,0.61,270.0,360.0,,0.0,0.0,0.0,0.0,0.0,1.36,1.52,1.5270370370370374,-0.1100000000000001,-0.27,0.0,0.0,0.0,0.0,0.0,0.056666666666666664,0.057499999999999996,0.061111111111111116,-0.006666666666666661,-0.007499999999999993,1.96,1.7774999999999999,1.8225925925925925,0.5899999999999999,0.7725,1.4000000000000001,2.0,2.0259259259259266,-0.5000000000000001,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.49,0.5,0.5025925925925927,0.12,0.10999999999999999,0.0,0.0,,0.0,0.0,0.0,0.057499999999999996,2.0
James Justin,Leicester,Everton,2024-09-21,True,90.0,0.0,0.0,0.0,0.05,2.0,0.0,2.0,3.9,0.0,0.0,1.0,1.1,1.0,29264.0,1.4,0.05,90.0,0.0,12.0,Leicester,False,Arsenal,,-0.56,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,1.3266666666666667,1.496,1.4846913580246917,0.07333333333333325,-0.09600000000000009,0.016666666666666666,0.01,0.016666666666666666,0.03333333333333334,0.04,0.056666666666666664,0.046,0.04074074074074075,-0.056666666666666664,-0.046,1.7333333333333332,1.6420000000000001,1.5817283950617285,-0.6333333333333331,-0.542,2.1,2.38,2.6506172839506177,1.7999999999999998,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0833333333333333,0.288,0.14839506172839514,-0.6433333333333333,-0.8480000000000001,0.0,0.0,,0.0,0.0,0.01,0.046,2.38
James Justin,Leicester,Arsenal,2024-09-28,False,90.0,2.0,0.21,0.0,0.0,12.0,3.0,0.0,12.2,0.0,0.0,4.0,4.6,1.0,25810.0,3.4,0.07,90.0,0.0,10.0,Leicester,True,Bournemouth,,0.84,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,1.7759999999999998,2.123127572016461,1.3833333333333333,1.624,0.016666666666666666,0.01,0.011111111111111112,-0.016666666666666666,-0.01,0.08666666666666667,0.076,0.0971604938271605,0.12333333333333332,0.134,2.75,2.316,2.587818930041152,1.8499999999999996,2.284,5.666666666666667,4.0600000000000005,5.833744855967078,6.533333333333332,8.139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29666666666666663,0.35,0.3789300411522634,0.5433333333333333,0.49,0.0,0.0,,0.0,0.0,0.008333333333333333,0.07333333333333333,4.016666666666667
James Justin,Leicester,Bournemouth,2024-10-05,True,90.0,0.0,0.0,1.0,0.43,10.0,0.0,1.0,3.9,2.0,1.0,0.0,2.16,1.0,129505.0,5.2,0.27,90.0,0.14,1.0,Leicester,False,Southampton,,-0.31,270.0,450.0,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,3.3333333333333335,2.516,3.148751714677641,1.8666666666666667,2.684,0.16,0.096,0.15074074074074073,0.27,0.33399999999999996,0.07,0.076,0.06477366255144033,-0.07,-0.076,2.6199999999999997,2.3920000000000003,2.445212620027435,-0.4599999999999995,-0.2320000000000002,6.666666666666667,4.4799999999999995,5.189163237311385,-2.766666666666667,-0.5799999999999996,0.6666666666666666,0.4,0.6666666666666666,1.3333333333333335,1.6,0.0,0.0,,,,-0.010000000000000064,0.15599999999999997,0.14928669410150897,-0.29999999999999993,-0.46599999999999997,0.8733333333333332,0.4784000000000001,,1.1111111111111112,0.14285714285714285,0.06857142857142857,0.06285714285714286,4.0
James Justin,Leicester,Southampton,2024-10-19,False,90.0,0.0,0.03,0.0,0.04,1.0,2.0,1.0,5.8,0.0,0.0,2.0,2.15,1.0,429986.0,5.2,0.26,90.0,0.12,1.0,Leicester,True,Nottingham Forest,,1.2,270.0,450.0,,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,4.6000000000000005,3.29,3.8325011431184275,0.5999999999999996,1.9100000000000001,0.15666666666666665,0.10400000000000001,0.11382716049382717,-0.11666666666666664,-0.064,0.08,0.05800000000000001,0.05318244170096023,-0.05,-0.02800000000000001,2.97,2.5119999999999996,2.3468084133516234,-0.8200000000000003,-0.36199999999999966,7.3,5.34,5.392775491540924,-1.5,0.45999999999999996,0.6666666666666666,0.4,0.4444444444444445,-0.6666666666666666,-0.4,0.0,0.0,,,,0.5766666666666665,0.356,0.49952446273433926,0.6233333333333334,0.844,0.99,0.5024,,1.5333333333333334,0.125,0.065,0.05875,4.225
James Justin,Leicester,Nottingham Forest,2024-10-25,True,90.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,3.8,0.0,0.0,3.0,1.73,1.0,514766.0,5.2,0.25,90.0,0.11,0.0,Leicester,False,Ipswich Town,,,270.0,450.0,,0.3333333333333333,0.2,0.14814814814814817,-0.3333333333333333,-0.2,5.2,4.08,4.288334095412285,0.0,1.12,0.16333333333333333,0.10800000000000001,0.08255144032921813,-0.14333333333333334,-0.08800000000000001,0.01,0.048,0.03545496113397349,-0.01,-0.048,2.013333333333333,2.348,2.1412056089010827,-0.2833333333333332,-0.6179999999999999,4.5,5.92,4.86185032769395,-0.7000000000000002,-2.12,0.6666666666666666,0.4,0.29629629629629634,-0.6666666666666666,-0.4,0.0,0.0,,,,0.2966666666666666,0.23399999999999999,0.49952446273433926,,,0.671111111111111,0.4696,,1.7333333333333334,0.1111111111111111,0.060000000000000005,0.05222222222222222,4.177777777777778
James Justin,Leicester,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,519527.0,4.8,0.25,81.0,0.11,1.0,Leicester,False,Manchester United,,-0.41,180.0,360.0,,0.0,0.2,0.09876543209876545,0.0,-0.2,5.066666666666666,4.76,4.458889396941523,-0.2666666666666666,0.040000000000000036,0.02,0.098,0.08255144032921813,,,0.01,0.048,0.03545496113397349,,,1.2933333333333332,2.128,1.4274704059340553,-1.2933333333333332,-2.128,3.1999999999999993,5.14,3.241233551795967,-3.1999999999999993,-5.14,0.0,0.4,0.1975308641975309,0.0,-0.4,0.0,0.0,,,,0.26333333333333325,0.264,0.10972826441962247,-0.6733333333333332,-0.6739999999999999,0.0,0.42560000000000003,,0.0,0.1111111111111111,,,4.177777777777778
