name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Pau Torres,Aston Villa,West Ham,2024-08-17,False,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.1,0.0,0.0,1.0,2.46,1.0,122710.0,2.0,0.0,90.0,0.0,1.53,0.62,0.23,40.0,1.0,Aston Villa,True,Arsenal,,-0.32,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.46,2.46,0.0,0.0,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.32,-0.32,-0.32,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.1
Pau Torres,Aston Villa,Arsenal,2024-08-24,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,2.0,0.87,1.0,134146.0,1.5,0.0,90.0,0.0,1.53,0.62,0.23,40.0,2.0,Aston Villa,False,Leicester City,,-0.22,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,1.75,1.75,1.8333333333333335,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665,1.665,1.9300000000000002,-0.795,-0.795,2.0,2.0,2.3666666666666667,-1.1,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.27,-0.27,-0.28666666666666674,0.05000000000000002,0.05000000000000002,0.0,0.0,,0.0,0.0,0.0,0.0,2.0
Pau Torres,Aston Villa,Leicester City,2024-08-31,False,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.45,1.0,181453.0,1.67,0.0,90.0,0.0,1.53,0.62,0.23,40.0,1.0,Aston Villa,True,Everton,,0.61,270.0,270.0,,0.0,0.0,0.0,0.0,0.0,1.7233333333333334,1.7233333333333334,1.7788888888888892,-0.053333333333333455,-0.053333333333333455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,1.4366666666666668,-0.81,-0.81,1.6666666666666667,1.6666666666666667,1.9111111111111112,-0.6666666666666667,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.023333333333333317,0.023333333333333317,0.012222222222222134,0.5866666666666667,0.5866666666666667,0.0,0.0,,0.0,0.0,0.0,0.0,1.6666666666666667
Pau Torres,Aston Villa,Everton,2024-09-14,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1,0.0,0.0,2.0,0.9,1.0,239907.0,1.5,0.0,90.0,0.0,1.53,0.62,0.23,40.0,1.0,Aston Villa,True,Wolverhampton,,-0.08,270.0,360.0,,0.0,0.0,0.0,0.0,0.0,1.5566666666666666,1.6675,1.6859259259259263,-0.05666666666666664,-0.16749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399999999999999,1.17,1.2577777777777779,0.16000000000000014,-0.2699999999999999,1.6666666666666667,2.025,2.307407407407408,1.4333333333333333,1.0750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.10333333333333332,-0.0025000000000000126,-0.018518518518518573,-0.18333333333333332,-0.07749999999999999,0.0,0.0,,0.0,0.0,0.0,0.0,2.025
Pau Torres,Aston Villa,Wolverhampton,2024-09-21,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.51,1.0,238941.0,1.4,0.0,90.0,0.0,1.53,0.62,0.23,40.0,1.0,Aston Villa,False,Ipswich Town,,,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,1.5233333333333334,1.614,1.5906172839506176,-0.12333333333333352,-0.2140000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.0379999999999998,1.0085185185185186,-0.10999999999999999,-0.5279999999999998,1.7,1.8199999999999998,1.8716049382716053,-0.7,-0.8199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17666666666666664,-0.00200000000000001,-0.018518518518518573,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.8199999999999998
Pau Torres,Aston Villa,Ipswich Town,2024-09-29,False,90.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,3.8,0.0,0.0,2.0,1.18,1.0,221574.0,1.2,0.0,90.0,0.0,1.53,0.62,0.23,40.0,6.0,Aston Villa,True,Manchester United,,0.39,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,1.3666666666666665,1.454,1.460411522633745,-0.16666666666666652,-0.254,0.006666666666666667,0.004,0.006666666666666666,0.013333333333333332,0.016,0.0,0.0,0.0,0.0,0.0,0.8633333333333333,0.782,1.065679012345679,0.31666666666666665,0.3979999999999999,2.6333333333333333,1.9600000000000002,2.51440329218107,1.1666666666666665,1.8399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.10333333333333332,0.13999999999999999,0.1565608465608465,0.2866666666666667,0.25,0.0,0.0,,0.0,0.0,0.0033333333333333335,0.0,2.15
Pau Torres,Aston Villa,Manchester United,2024-10-06,True,90.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.7,0.0,1.0,0.0,0.52,1.0,208043.0,2.2,0.0,90.0,0.14,1.53,0.62,0.23,40.0,2.0,Aston Villa,False,Fulham,,0.53,270.0,450.0,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,1.5999999999999999,1.5939999999999999,1.7069410150891635,0.6000000000000003,0.6060000000000003,0.006666666666666667,0.004,0.0044444444444444444,-0.006666666666666667,-0.004,0.0,0.0,0.0,0.0,0.0,0.7366666666666667,0.712,0.8837860082304527,-0.21666666666666667,-0.19199999999999995,1.8333333333333333,1.92,1.9096021947873805,-1.1333333333333333,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.30666666666666664,0.29,0.2810405643738977,0.22333333333333338,0.24000000000000005,0.24555555555555555,0.1424,,0.5333333333333332,0.14285714285714285,0.002857142857142857,0.0,1.9428571428571428
Pau Torres,Aston Villa,Fulham,2024-10-19,False,90.0,0.0,0.1,0.0,0.0,2.0,1.0,0.0,1.9,0.0,0.0,1.0,1.78,1.0,212817.0,2.2,0.02,90.0,0.12,1.53,0.62,0.23,40.0,2.0,Aston Villa,True,Bournemouth,,0.84,270.0,450.0,,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,1.8666666666666665,1.7,1.8712940100594426,0.3333333333333337,0.5000000000000002,0.006666666666666667,0.004,0.0029629629629629632,-0.006666666666666667,-0.004,0.03333333333333333,0.02,0.03333333333333333,0.06666666666666668,0.08,1.16,0.9780000000000001,1.1825240054869686,0.6200000000000001,0.8019999999999999,2.1333333333333333,2.1,1.906401463191587,-0.2333333333333334,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5866666666666666,0.33599999999999997,0.4673603762492651,0.2533333333333334,0.504,0.3866666666666666,0.19560000000000002,,0.6222222222222221,0.125,0.0025,0.0125,1.9375
Pau Torres,Aston Villa,Bournemouth,2024-10-26,True,90.0,0.0,0.04,0.0,0.0,2.0,2.0,0.0,3.3,0.0,0.0,1.0,0.31,1.0,212604.0,2.4,0.03,90.0,0.11,1.53,0.62,0.23,40.0,0.0,Aston Villa,False,Tottenham,,-0.3,270.0,450.0,,0.3333333333333333,0.2,0.14814814814814817,-0.3333333333333333,-0.2,2.2666666666666666,1.8800000000000001,2.0475293400396284,0.1333333333333333,0.5199999999999998,0.0,0.004,0.001975308641975309,0.0,-0.004,0.04666666666666667,0.028000000000000004,0.035555555555555556,-0.006666666666666668,0.011999999999999997,0.87,0.86,0.8916826703246459,-0.56,-0.55,1.9666666666666666,2.1399999999999997,2.3709343087943915,1.3333333333333333,1.1600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.35666666666666663,0.292,0.21157358416617678,-0.6566666666666666,-0.592,0.29,0.17200000000000001,,0.7555555555555555,0.1111111111111111,0.0022222222222222222,0.015555555555555557,2.088888888888889
Pau Torres,Aston Villa,Tottenham,2024-11-03,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.44,1.0,199303.0,2.2,0.03,90.0,0.1,1.53,0.62,0.23,40.0,1.0,Aston Villa,False,Liverpool,,-1.08,270.0,450.0,,0.0,0.2,0.09876543209876545,0.0,-0.2,2.2666666666666666,2.04,2.0983528933597526,-0.06666666666666643,0.16000000000000014,0.0,0.004,0.0013168724279835396,0.0,-0.004,0.04666666666666667,0.028000000000000004,0.023703703703703706,-0.04666666666666667,-0.028000000000000004,1.5099999999999998,1.246,1.4077884468830972,0.9300000000000002,1.194,2.0666666666666664,2.1399999999999997,1.9139562058629278,-1.0666666666666664,-1.1399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.18000000000000005,0.07599999999999998,-0.21895094388921546,-0.9,-1.1560000000000001,0.0,0.2492,,0.0,0.1,0.002,0.014000000000000002,1.98
