name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Craig Dawson,Wolves,Arsenal,2024-08-17,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,16382,1.0,0.0,6.0,0.0,1.35,1.35,0.24,38.47,1.0,Wolves,True,Chelsea,,0.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0
Craig Dawson,Wolves,Chelsea,2024-08-25,True,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1,0.32,0,17717,1.0,0.0,14.5,0.0,1.35,1.35,0.24,38.47,2.0,Wolves,False,Nottingham Forest,,-0.54,29.0,29.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.10666666666666666,0.16,0.16,0.25,0.25,0.23333333333333334,0.04999999999999999,0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.27,-0.27,-0.18,-0.27,-0.27,0.0,0.0,,0.0,0.0,0.0,0.0,1.5517241379310345
Craig Dawson,Wolves,Nottingham Forest,2024-08-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.1,0,0,1,1.04,1,17648,1.33,0.0,39.67,0.0,1.35,1.35,0.24,38.47,1.0,Wolves,True,Newcastle United,,0.67,119.0,119.0,,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,0.21999999999999997,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45333333333333337,0.45333333333333337,0.4177777777777778,0.5866666666666667,0.5866666666666667,1.2,1.2,1.1888888888888889,1.9000000000000001,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.043333333333333335,0.043333333333333335,0.10333333333333332,0.6266666666666667,0.6266666666666667,0.0,0.0,,0.0,0.0,0.0,0.0,2.722689075630252
Craig Dawson,Wolves,Newcastle United,2024-09-15,True,90,0.0,0.0,0.0,0.01,1,0.0,1.0,3.7,0,0,2,1.21,1,18141,1.25,0.0,52.25,0.0,1.35,1.35,0.24,38.47,1.0,Wolves,False,Aston Villa,,0.11,203.0,209.0,,0.0,0.0,0.0,0.0,0.0,1.1933333333333334,1.145,1.1566666666666667,0.05666666666666664,0.10499999999999998,0.0033333333333333335,0.0025,0.003333333333333333,0.006666666666666666,0.0075,0.0,0.0,0.0,0.0,0.0,0.8566666666666668,0.6425000000000001,0.6818518518518519,0.35333333333333317,0.5674999999999999,2.3666666666666667,1.8250000000000002,2.025925925925926,1.3333333333333335,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,0.06,0.10555555555555556,0.03,0.05,0.0,0.0,,0.0,0.0,0.00430622009569378,0.0,3.1435406698564594
Craig Dawson,Wolves,Aston Villa,2024-09-21,False,90,0.0,0.05,0.0,0.06,1,1.0,1.0,3.3,0,0,3,1.73,1,20015,1.2,0.01,59.8,0.0,1.35,1.35,0.24,38.47,0.0,Wolves,True,Liverpool,,0.24,270.0,299.0,,0.0,0.0,0.0,0.0,0.0,1.26,1.1560000000000001,1.1711111111111112,-0.06000000000000005,0.04399999999999982,0.02333333333333333,0.013999999999999999,0.02222222222222222,0.03666666666666667,0.046,0.016666666666666666,0.01,0.016666666666666666,0.03333333333333334,0.04,1.3266666666666669,0.86,1.0312345679012347,0.4033333333333331,0.87,3.3666666666666667,2.12,2.4506172839506175,-0.06666666666666687,1.1799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.34,0.096,0.15037037037037038,-0.10000000000000003,0.144,0.0,0.0,,0.0,0.0,0.02107023411371237,0.015050167224080268,3.1906354515050164
Craig Dawson,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,18096,1.0,0.01,49.83,0.0,1.35,1.35,0.24,38.47,-1.0,Wolves,False,Brentford,,-0.15,180.0,293.0,,0.0,0.0,0.0,0.0,0.0,1.1500000000000001,1.1560000000000001,1.1140740740740742,-0.15000000000000013,-0.15600000000000014,0.023333333333333334,0.014000000000000002,0.02222222222222222,,,0.016666666666666666,0.01,0.016666666666666666,,,0.9800000000000001,0.86,0.6874897119341565,-0.9800000000000001,-0.86,2.3333333333333335,2.08,1.6337448559670784,-2.3333333333333335,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06666666666666667,0.06599999999999999,0.05024691358024693,-0.21666666666666667,-0.21599999999999997,0.0,0.0,,0.0,0.0,,,3.1906354515050164
Craig Dawson,Wolves,Brentford,2024-10-05,False,90,0.0,0.06,0.0,0.0,-1,1.0,0.0,3.5,0,0,5,4.25,1,17975,0.6,0.02,55.57,0.0,1.35,1.35,0.24,38.47,1.0,Wolves,True,Manchester City,,-1.18,180.0,360.0,,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.076,0.9427160493827161,-0.33333333333333326,-0.4760000000000001,0.02,0.014000000000000002,0.012698412698412698,-0.02,-0.014000000000000002,0.03666666666666667,0.022,0.03523809523809523,0.02333333333333333,0.038,1.9933333333333334,1.6460000000000001,1.8749931412894376,2.256666666666667,2.604,2.2666666666666666,2.7199999999999998,2.2558299039780523,1.2333333333333334,0.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.3633333333333333,-0.061999999999999986,-0.359835390946502,-0.8166666666666667,-1.1179999999999999,0.0,0.0,,0.0,0.0,0.016195372750642676,0.02544987146529563,3.2622107969151672
Craig Dawson,Wolves,Manchester City,2024-10-20,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,1.62,1,16765,0.4,0.02,59.88,0.0,1.35,1.35,0.24,38.47,4.0,Wolves,False,Brighton,,-0.61,180.0,360.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.89,0.7618106995884775,-0.2666666666666666,-0.49,0.0,0.014000000000000002,0.008465608465608466,0.0,-0.014000000000000002,0.02,0.022,0.023492063492063488,-0.02,-0.022,1.9566666666666668,1.762,1.789995427526292,-0.33666666666666667,-0.1419999999999999,1.7666666666666666,2.46,2.103886602652035,0.03333333333333344,-0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.6466666666666666,-0.31799999999999995,-0.4432235939643347,0.036666666666666625,-0.29200000000000004,0.0,0.0,,0.0,0.0,0.013152400835073071,0.020668058455114824,2.987473903966597
Craig Dawson,Wolves,Brighton,2024-10-26,False,90,0.0,0.27,0.0,0.0,4,2.0,0.0,4.9,0,0,2,1.31,1,17139,1.0,0.08,63.22,0.0,1.35,1.35,0.24,38.47,1.0,Wolves,True,Crystal Palace,,0.88,270.0,360.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8400000000000001,0.841207133058985,0.33333333333333337,0.15999999999999992,0.0,0.012,0.005643738977072312,0.0,-0.012,0.11,0.076,0.10566137566137565,0.16000000000000003,0.194,2.393333333333334,1.782,1.6299969516841948,-1.083333333333334,-0.472,3.4,2.7,3.035924401768024,1.5000000000000004,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.3033333333333333,-0.164,-0.002149062642889832,1.1833333333333333,1.044,0.0,0.0,,0.0,0.0,0.01107205623901582,0.0601054481546573,3.2899824253075574
Craig Dawson,Wolves,Crystal Palace,2024-11-02,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.5,0,0,2,2.51,1,18819,1.0,0.07,65.9,0.0,1.35,1.35,0.24,38.47,7.0,Wolves,True,Southampton,,0.24,270.0,360.0,,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.8,0.89413808870599,0.20000000000000007,0.19999999999999996,0.0,0.0,0.0037624926513815417,0.0,0.0,0.09000000000000001,0.066,0.07044091710758378,-0.09000000000000001,-0.066,1.8133333333333337,1.938,1.9233313011227966,0.6966666666666661,0.5719999999999998,3.4,2.74,3.1906162678453494,0.10000000000000009,0.7599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,-0.164,0.07856729157140677,0.06999999999999998,0.404,0.0,0.0,,0.0,0.0,0.009559939301972686,0.05189681335356601,3.3186646433990896
