name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Ian Maatsen,Aston Villa,West Ham,2024-08-17,False,16.0,0.0,0.0,0.0,0.12,1.0,0.0,1.0,1.9,0.0,0.0,0.0,1.06,0.0,328876.0,1.0,0.0,16.0,0.0,1.0,Aston Villa,True,Arsenal,,-0.32,16.0,16.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.06,1.06,0.0,0.0,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.32,-0.32,-0.32,0.0,0.0,0.0,0.0,,0.0,0.0,0.6749999999999999,0.0,10.687499999999998
Ian Maatsen,Aston Villa,Arsenal,2024-08-24,True,14.0,0.0,0.0,0.0,0.07,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.38,0.0,323572.0,1.0,0.0,15.0,0.0,1.0,Aston Villa,False,Leicester City,,-0.22,30.0,30.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.095,0.095,0.10333333333333333,-0.024999999999999994,-0.024999999999999994,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.8333333333333335,-0.33999999999999997,-0.33999999999999997,1.95,1.95,1.9333333333333336,0.050000000000000044,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.27,-0.27,-0.28666666666666674,0.05000000000000002,0.05000000000000002,0.0,0.0,,0.0,0.0,0.5700000000000001,0.0,11.700000000000001
Ian Maatsen,Aston Villa,Leicester City,2024-08-31,False,11.0,0.0,0.01,0.0,0.0,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.05,0.0,295141.0,1.0,0.0,13.67,0.0,1.0,Aston Villa,True,Everton,,0.61,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06333333333333334,0.06333333333333334,0.0688888888888889,-0.06333333333333334,-0.06333333333333334,0.0033333333333333335,0.0033333333333333335,0.003333333333333333,0.006666666666666666,0.006666666666666666,0.49666666666666665,0.49666666666666665,0.5722222222222224,-0.44666666666666666,-0.44666666666666666,1.4333333333333333,1.4333333333333333,1.4222222222222225,-1.0333333333333332,-1.0333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.023333333333333317,0.023333333333333317,0.012222222222222134,0.5866666666666667,0.5866666666666667,0.0,0.0,,0.0,0.0,0.41707317073170735,0.021951219512195124,9.439024390243903
Ian Maatsen,Aston Villa,Everton,2024-09-14,True,21.0,0.0,0.0,0.0,0.38,1.0,0.0,3.0,4.3,0.0,0.0,0.0,0.23,0.0,258765.0,1.0,0.0,15.5,0.0,1.0,Aston Villa,True,Wolverhampton,,-0.08,46.0,62.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.15,0.14250000000000002,0.17259259259259258,0.23,0.2375,0.0033333333333333335,0.0025,0.0022222222222222222,-0.0033333333333333335,-0.0025,0.22,0.43000000000000005,0.4581481481481483,0.010000000000000009,-0.20000000000000004,2.233333333333333,2.15,2.3814814814814813,2.066666666666667,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.10333333333333332,-0.0025000000000000126,-0.018518518518518573,-0.18333333333333332,-0.07749999999999999,0.0,0.0,,0.0,0.0,0.8274193548387098,0.014516129032258065,12.483870967741936
Ian Maatsen,Aston Villa,Wolverhampton,2024-09-21,True,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,241577.0,1.0,0.0,21.4,0.0,1.0,Aston Villa,False,Ipswich Town,,,77.0,107.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.12666666666666668,0.11400000000000002,0.11506172839506174,-0.12666666666666668,-0.11400000000000002,0.0033333333333333335,0.002,0.0014814814814814816,-0.0033333333333333335,-0.002,0.09333333333333334,0.34400000000000003,0.30543209876543226,-0.09333333333333334,-0.34400000000000003,1.9666666666666668,1.9599999999999997,1.9876543209876543,-0.7666666666666668,-0.7599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17666666666666664,-0.00200000000000001,-0.018518518518518573,,,0.0,0.0,,0.0,0.0,0.47943925233644863,0.008411214953271028,8.242990654205606
Ian Maatsen,Aston Villa,Ipswich Town,2024-09-29,False,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.07,0.0,224065.0,1.0,0.0,18.83,0.0,1.0,Aston Villa,True,Manchester United,,0.39,72.0,97.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.12666666666666668,0.09,0.07670781893004117,-0.12666666666666668,-0.09,0.0,0.002,0.0009876543209876546,0.0,-0.002,0.10000000000000002,0.146,0.2269547325102882,-0.030000000000000013,-0.07599999999999998,1.9000000000000001,1.6199999999999999,1.391769547325103,-1.7000000000000002,-1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.10333333333333332,0.13999999999999999,0.1565608465608465,0.2866666666666667,0.25,0.0,0.0,,0.0,0.0,0.45398230088495584,0.007964601769911504,7.964601769911504
Ian Maatsen,Aston Villa,Manchester United,2024-10-06,True,5.0,0.0,0.0,0.0,0.08,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.1,0.0,208397.0,1.0,0.0,16.86,0.0,0.0,Aston Villa,False,Fulham,,0.53,56.0,88.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.02666666666666667,0.092,0.07780521262002744,0.05333333333333333,-0.011999999999999997,0.0,0.002,0.0006584362139917698,0.0,-0.002,0.05666666666666667,0.09000000000000001,0.18463648834019214,0.043333333333333335,0.009999999999999995,1.1333333333333333,1.6199999999999999,1.5945130315500688,0.8666666666666667,0.3800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.30666666666666664,0.29,0.2810405643738977,0.22333333333333338,0.24000000000000005,0.0,0.0,,0.0,0.0,0.4957627118644068,0.007627118644067797,9.152542372881356
Ian Maatsen,Aston Villa,Fulham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,200432.0,0.8,0.0,14.75,0.0,1.0,Aston Villa,True,Bournemouth,,0.84,11.0,77.0,,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.96,0.9333333333333333,-0.1333333333333332,-0.15999999999999992,0.02666666666666667,0.092,0.07780521262002744,,,0.0,0.0,0.0006584362139917698,,,0.05666666666666667,0.08,0.12309099222679477,-0.05666666666666667,-0.08,0.7333333333333334,1.5399999999999998,1.063008687700046,-0.7333333333333334,-1.5399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5866666666666666,0.33599999999999997,0.4673603762492651,0.2533333333333334,0.504,0.0,0.0,,0.0,0.0,,,9.152542372881356
Ian Maatsen,Aston Villa,Bournemouth,2024-10-26,True,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,0.0,0.0,1.0,0.12,0.0,193549.0,0.8,0.0,15.22,0.0,0.0,Aston Villa,False,Tottenham,,-0.3,24.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.9199999999999999,0.8888888888888891,-0.06666666666666665,-0.11999999999999988,0.02666666666666667,0.016,0.04446012149715854,-0.02666666666666667,-0.016,0.0,0.0,0.00037624926513815416,0.0,0.0,0.07333333333333333,0.05800000000000001,0.12206066148452985,0.04666666666666666,0.061999999999999986,1.0333333333333334,0.9,1.0753391251333642,0.06666666666666665,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.35666666666666663,0.292,0.21157358416617678,-0.6566666666666666,-0.592,0.0,0.0,,0.0,0.0,0.427007299270073,0.006569343065693431,8.605839416058394
Ian Maatsen,Aston Villa,Tottenham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,184338.0,0.6,0.0,13.7,0.0,1.0,Aston Villa,False,Liverpool,,-1.08,19.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.8400000000000001,0.7925925925925927,-0.13333333333333341,-0.2400000000000001,0.0,0.016,0.04446012149715854,,,0.0,0.0,0.00037624926513815416,,,0.04,0.05800000000000001,0.08137377432301991,-0.04,-0.05800000000000001,0.3666666666666667,0.6599999999999999,0.7168927500889095,-0.3666666666666667,-0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.18000000000000005,0.07599999999999998,-0.21895094388921546,-0.9,-1.1560000000000001,0.0,0.0,,0.0,0.0,,,8.605839416058394
