name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ferdi Kadioglu,Brighton,Arsenal,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Brighton,True,Ipswich Town,,
Ferdi Kadioglu,Brighton,Ipswich Town,2024-09-14,True,23.0,0.0,0.04,0.0,0.11,1.0,1.0,2.0,3.2,0.0,0.0,0.0,0.14,0.0,0.14,0.5,0.02,11.5,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,Nottingham Forest,,1.2
Ferdi Kadioglu,Brighton,Nottingham Forest,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.33,0.01,7.67,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,False,Chelsea,,-0.9
Ferdi Kadioglu,Brighton,Chelsea,2024-09-28,False,70.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,3.9,0.0,0.0,4.0,4.03,1.0,0.17,0.25,0.01,23.25,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,Tottenham,,0.74
Ferdi Kadioglu,Brighton,Tottenham,2024-10-06,True,45.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,3.1,0.0,0.0,2.0,0.95,1.0,0.16,0.2,0.01,27.6,0.0,0.0,0.0,0.0,0.0,6.0,Brighton,False,Newcastle United,,-0.44
Ferdi Kadioglu,Brighton,Newcastle United,2024-10-19,False,90.0,0.0,0.37,0.0,0.0,6.0,1.0,0.0,2.8,0.0,1.0,0.0,2.02,1.0,0.17,1.4,0.08,38.0,0.25,0.0,0.0,0.0,0.0,6.0,Brighton,True,Wolverhampton,,-0.08
Ferdi Kadioglu,Brighton,Wolverhampton,2024-10-26,True,71.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.65,1.0,0.2,2.4,0.07,42.71,0.4,0.0,0.0,0.0,0.0,6.0,Brighton,False,Liverpool,,-1.08
Ferdi Kadioglu,Brighton,Liverpool,2024-11-02,False,86.0,1.0,0.19,0.0,0.02,6.0,2.0,1.0,10.0,0.0,0.0,2.0,1.65,1.0,0.21,3.6,0.11,48.12,0.33,0.0,0.0,0.0,0.0,0.0,Brighton,True,Manchester City,,-1.18
Ferdi Kadioglu,Brighton,Manchester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3.6,0.11,42.78,0.33,0.0,0.0,0.0,0.0,0.0,Brighton,False,Bournemouth,,-0.04
Ferdi Kadioglu,Brighton,Bournemouth,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3.6,0.11,38.5,0.33,0.0,0.0,0.0,0.0,,Brighton,True,Southampton,,0.24
,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brighton,False,Fulham,,0.53
,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brighton,False,Leicester City,,-0.22
