name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Trent Alexander-Arnold,Liverpool,Ipswich Town,2024-08-17,False,76.0,0.0,0.03,0.0,1.19,8.0,1.0,3.0,5.6,2.0,1.0,0.0,0.41,1.0,2560092.0,8.0,0.03,76.0,1.0,2.75,8.37,0.35,27.96,6.0,Liverpool,True,Brentford,,0.54,76.0,76.0,,1.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,1.19,1.19,1.19,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.41,0.41,0.41,0.0,0.0,5.6,5.6,5.6,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.54,0.54,0.54,0.0,0.0,0.41,0.41,,8.0,1.1842105263157894,1.4092105263157895,0.035526315789473684,6.63157894736842
Trent Alexander-Arnold,Liverpool,Brentford,2024-08-25,True,71.0,0.0,0.12,0.0,0.8,6.0,2.0,4.0,7.8,0.0,1.0,0.0,0.36,1.0,2966829.0,7.0,0.08,73.5,1.0,2.75,8.37,0.35,27.96,6.0,Liverpool,False,Manchester United,,-0.41,147.0,147.0,,1.0,1.0,1.0,0.0,0.0,7.5,7.5,7.666666666666667,-0.5,-0.5,0.995,0.995,1.06,-0.19499999999999995,-0.19499999999999995,0.075,0.075,0.06,0.045,0.045,0.385,0.385,0.39333333333333337,-0.025000000000000022,-0.025000000000000022,6.699999999999999,6.699999999999999,6.333333333333333,1.1000000000000005,1.1000000000000005,1.0,1.0,1.3333333333333335,-1.0,-1.0,0.0,0.0,,,,0.06500000000000003,0.06500000000000003,0.22333333333333338,-0.475,-0.475,0.385,0.385,,7.5,1.2244897959183674,1.2183673469387755,0.09183673469387756,8.204081632653061
Trent Alexander-Arnold,Liverpool,Manchester United,2024-09-01,False,75.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.4,0.0,1.0,0.0,0.83,1.0,2989044.0,6.67,0.05,74.0,1.0,2.75,8.37,0.35,27.96,1.0,Liverpool,True,Nottingham Forest,,1.2,222.0,222.0,,1.0,1.0,1.0,0.0,0.0,7.223333333333334,7.223333333333334,7.334444444444445,-0.5533333333333337,-0.5533333333333337,0.6633333333333333,0.6633333333333333,0.7066666666666668,-0.6633333333333333,-0.6633333333333333,0.049999999999999996,0.049999999999999996,0.04,-0.049999999999999996,-0.049999999999999996,0.5333333333333333,0.5333333333333333,0.538888888888889,0.29666666666666663,0.29666666666666663,4.933333333333333,4.933333333333333,4.688888888888889,-3.5333333333333328,-3.5333333333333328,0.6666666666666666,0.6666666666666666,0.8888888888888891,-0.6666666666666666,-0.6666666666666666,0.0,0.0,,,,0.44333333333333336,0.44333333333333336,0.5488888888888889,0.7566666666666666,0.7566666666666666,0.5333333333333333,0.5333333333333333,,7.223333333333334,1.2162162162162162,0.8067567567567567,0.06081081081081081,5.999999999999999
Trent Alexander-Arnold,Liverpool,Nottingham Forest,2024-09-14,True,90.0,0.0,0.02,0.0,0.25,1.0,1.0,4.0,8.9,0.0,0.0,1.0,0.44,1.0,3246316.0,5.25,0.04,78.0,0.75,2.75,8.37,0.35,27.96,11.0,Liverpool,True,Bournemouth,,0.84,236.0,312.0,,0.6666666666666666,0.75,0.6666666666666667,-0.6666666666666666,-0.75,6.3066666666666675,6.73,6.63962962962963,-1.0566666666666675,-1.4800000000000004,0.35000000000000003,0.56,0.5544444444444446,-0.10000000000000003,-0.31000000000000005,0.04666666666666666,0.042499999999999996,0.03333333333333334,-0.02666666666666666,-0.022499999999999996,0.5433333333333333,0.51,0.505925925925926,-0.10333333333333333,-0.07,6.033333333333334,5.925,6.0925925925925934,2.8666666666666663,2.9750000000000005,0.0,0.5,0.5925925925925928,0.0,-0.5,0.0,0.0,,,,0.5433333333333333,0.5425,0.6459259259259259,0.29666666666666663,0.2975,0.3622222222222222,0.3825,,4.204444444444444,0.8653846153846153,0.6461538461538462,0.04903846153846153,6.836538461538461
Trent Alexander-Arnold,Liverpool,Bournemouth,2024-09-21,True,90.0,0.0,0.0,1.0,0.36,11.0,0.0,2.0,6.3,2.0,1.0,0.0,1.08,1.0,3285302.0,6.4,0.23,80.4,0.8,2.75,8.37,0.35,27.96,1.0,Liverpool,False,Wolverhampton,,-0.53,255.0,402.0,,0.6666666666666666,0.8,0.7777777777777779,0.33333333333333337,0.19999999999999996,6.1066666666666665,6.664,6.559753086419754,0.2933333333333339,-0.26399999999999935,0.20333333333333334,0.52,0.4896296296296298,0.15666666666666665,-0.16000000000000003,0.006666666666666667,0.033999999999999996,0.02222222222222223,-0.006666666666666667,-0.033999999999999996,0.7833333333333332,0.624,0.6972839506172841,0.29666666666666686,0.45600000000000007,5.533333333333332,6.0,6.161728395061729,0.7666666666666675,0.2999999999999998,0.6666666666666666,0.8,1.0617283950617284,1.3333333333333335,1.2,0.0,0.0,,,,0.5033333333333334,0.328,0.25395061728395063,-1.0333333333333334,-0.8580000000000001,0.5222222222222221,0.49920000000000003,,4.071111111111111,0.8955223880597015,0.582089552238806,0.03805970149253731,6.716417910447761
Trent Alexander-Arnold,Liverpool,Wolverhampton,2024-09-28,False,90.0,0.0,0.09,0.0,0.07,1.0,2.0,1.0,3.8,0.0,0.0,1.0,0.63,1.0,3408496.0,5.0,0.25,82.0,0.67,2.75,8.37,0.35,27.96,8.0,Liverpool,False,Crystal Palace,,0.2,270.0,416.0,,0.3333333333333333,0.6,0.5185185185185187,-0.3333333333333333,-0.6,5.55,6.064,6.039835390946504,-0.5499999999999998,-1.064,0.22666666666666666,0.296,0.3497530864197532,-0.15666666666666665,-0.22599999999999998,0.03666666666666667,0.046,0.04481481481481482,0.05333333333333333,0.044,0.7166666666666667,0.6679999999999999,0.6748559670781894,-0.08666666666666667,-0.03799999999999992,6.333333333333333,5.639999999999999,5.37448559670782,-2.533333333333333,-1.839999999999999,0.6666666666666666,0.4,0.7078189300411524,-0.6666666666666666,-0.4,0.0,0.0,,,,0.17,0.26,0.23596707818930046,0.03,-0.06,0.23888888888888887,0.40079999999999993,,1.8499999999999999,0.7317073170731707,0.48841463414634145,0.0475609756097561,6.182926829268292
Trent Alexander-Arnold,Liverpool,Crystal Palace,2024-10-05,False,90.0,0.0,0.05,0.0,0.42,8.0,2.0,2.0,6.7,2.0,1.0,0.0,0.64,1.0,3255804.0,5.4,0.23,83.14,0.71,2.75,8.37,0.35,27.96,2.0,Liverpool,True,Chelsea,,0.0,270.0,435.0,,0.6666666666666666,0.6,0.6790123456790125,0.33333333333333337,0.4,5.6000000000000005,5.744,5.82655692729767,-0.20000000000000018,-0.3439999999999994,0.2833333333333333,0.22000000000000003,0.3731687242798355,0.13666666666666666,0.19999999999999996,0.04666666666666667,0.032,0.046543209876543215,0.003333333333333334,0.018000000000000002,0.7833333333333333,0.724,0.6632373113854597,-0.1433333333333333,-0.08399999999999996,5.6000000000000005,5.42,5.816323731138548,1.0999999999999996,1.2800000000000002,1.3333333333333333,0.8,1.1385459533607682,0.6666666666666667,1.2,0.0,0.0,,,,-0.11,0.34199999999999997,0.15731138545953366,0.11,-0.34199999999999997,0.5222222222222221,0.43439999999999995,,3.7333333333333334,0.7731958762886598,0.4778350515463917,0.0479381443298969,6.262886597938144
Trent Alexander-Arnold,Liverpool,Chelsea,2024-10-20,True,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.2,0.0,0.0,1.0,0.78,1.0,3228663.0,4.6,0.23,82.75,0.62,2.75,8.37,0.35,27.96,1.0,Liverpool,False,Arsenal,,-0.56,260.0,440.0,,0.3333333333333333,0.4,0.4526748971193417,-0.3333333333333333,-0.4,5.0,5.33,5.417704618198447,-0.40000000000000036,-0.7300000000000004,0.16333333333333333,0.22000000000000003,0.24877914951989036,-0.16333333333333333,-0.22000000000000003,0.04666666666666667,0.032,0.031028806584362148,-0.04666666666666667,-0.032,0.6833333333333332,0.714,0.7021582075903066,0.09666666666666679,0.06600000000000006,4.233333333333333,5.58,4.610882487425699,-2.033333333333333,-3.38,0.6666666666666666,0.8,0.7590306355738455,-0.6666666666666666,-0.8,0.0,0.0,,,,-0.12000000000000001,-0.010000000000000009,-0.08179240969364422,-0.44000000000000006,-0.55,0.22777777777777775,0.2856,,1.6666666666666665,0.6797583081570997,0.42009063444108763,0.04214501510574018,5.805135951661632
Trent Alexander-Arnold,Liverpool,Arsenal,2024-10-27,False,90.0,0.0,0.05,0.0,0.08,1.0,2.0,1.0,3.9,0.0,0.0,2.0,1.03,1.0,3169441.0,4.6,0.24,83.56,0.56,2.75,8.37,0.35,27.96,2.0,Liverpool,True,Brighton,,-0.42,260.0,440.0,,0.3333333333333333,0.4,0.30178326474622785,-0.3333333333333333,-0.4,4.866666666666666,5.2,5.145136412132298,-0.2666666666666666,-0.6000000000000005,0.16666666666666666,0.186,0.19251943301326027,-0.08666666666666666,-0.106,0.03333333333333333,0.038,0.0373525377229081,0.01666666666666667,0.012000000000000004,0.8166666666666668,0.8320000000000001,0.8114388050602044,0.21333333333333326,0.19799999999999995,4.266666666666667,4.58,4.3739216582838,-0.3666666666666667,-0.6800000000000002,0.6666666666666666,0.8,0.5060204237158971,-0.6666666666666666,-0.8,0.0,0.0,,,,-0.32666666666666666,-0.262,-0.19452827312909615,-0.09333333333333332,-0.15799999999999997,0.27222222222222225,0.33280000000000004,,1.622222222222222,0.5984042553191489,0.3793882978723404,0.043085106382978716,5.577127659574468
Trent Alexander-Arnold,Liverpool,Brighton,2024-11-02,True,90.0,0.0,0.0,0.0,0.06,2.0,0.0,2.0,6.5,0.0,0.0,1.0,1.01,1.0,3207568.0,2.8,0.04,84.2,0.5,2.75,8.37,0.35,27.96,1.0,Liverpool,True,Aston Villa,,0.66,260.0,440.0,,0.0,0.2,0.20118884316415192,0.0,-0.2,4.0,4.4799999999999995,4.363424274754866,-1.2000000000000002,-1.6799999999999997,0.04666666666666667,0.126,0.14834628867550687,0.013333333333333329,-0.066,0.016666666666666666,0.038,0.02490169181527207,-0.016666666666666666,-0.038,0.9400000000000001,0.818,0.8776258700401364,0.06999999999999995,0.19200000000000006,4.2,4.62,5.082614438855867,2.3,1.88,0.0,0.4,0.33734694914393143,0.0,-0.4,0.0,0.0,,,,-0.10666666666666669,-0.023999999999999976,0.09031448458060254,0.7666666666666667,0.684,0.0,0.1636,,0.0,0.5344418052256532,0.34524940617577193,0.038479809976247024,5.675771971496437
