name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Neco Williams,Nott'm Forest,Bournemouth,2024-08-17,True,90.0,0.0,0.07,0.0,0.18,1.0,1.0,2.0,5.9,0.0,0.0,1.0,1.22,1.0,0.41,1.0,0.07,90.0,0.0,0.94,1.12,0.06,23.05,6.0,Nott'm Forest,False,Southampton,,-0.31
Neco Williams,Nott'm Forest,Southampton,2024-08-24,False,90.0,0.0,0.45,0.0,0.0,6.0,5.0,0.0,5.2,0.0,1.0,0.0,0.14,1.0,0.45,3.5,0.26,90.0,0.5,0.94,1.12,0.06,23.05,2.0,Nott'm Forest,True,Wolverhampton,,-0.08
Neco Williams,Nott'm Forest,Wolverhampton,2024-08-31,True,90.0,0.0,0.11,0.0,0.03,2.0,1.0,1.0,2.7,0.0,0.0,1.0,0.74,1.0,0.66,3.0,0.21,90.0,0.33,0.94,1.12,0.06,23.05,1.0,Nott'm Forest,False,Liverpool,,-1.08
Neco Williams,Nott'm Forest,Liverpool,2024-09-14,False,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.09,0.0,0.61,2.5,0.16,70.0,0.25,0.94,1.12,0.06,23.05,0.0,Nott'm Forest,False,Brighton,,-0.61
Neco Williams,Nott'm Forest,Brighton,2024-09-22,False,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.55,0.0,0.59,2.0,0.13,65.0,0.2,0.94,1.12,0.06,23.05,1.0,Nott'm Forest,True,Fulham,,0.27
Neco Williams,Nott'm Forest,Fulham,2024-09-28,True,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.01,0.0,0.53,2.0,0.11,55.17,0.17,0.94,1.12,0.06,23.05,0.0,Nott'm Forest,False,Chelsea,,-0.9
Neco Williams,Nott'm Forest,Chelsea,2024-10-06,False,8.0,0.0,0.34,0.0,0.0,0.0,2.0,0.0,3.4,0.0,0.0,0.0,1.03,0.0,0.48,0.8,0.09,48.43,0.14,0.94,1.12,0.06,23.05,1.0,Nott'm Forest,True,Crystal Palace,,0.88
Neco Williams,Nott'm Forest,Crystal Palace,2024-10-21,True,12.0,0.0,0.0,0.0,0.06,1.0,0.0,1.0,1.9,0.0,0.0,0.0,0.22,0.0,0.46,0.6,0.07,43.88,0.12,0.94,1.12,0.06,23.05,1.0,Nott'm Forest,False,Leicester City,,-0.22
Neco Williams,Nott'm Forest,Leicester City,2024-10-25,False,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.06,0.0,0.44,0.6,0.07,41.0,0.11,0.94,1.12,0.06,23.05,0.0,Nott'm Forest,True,West Ham,,0.48
Neco Williams,Nott'm Forest,West Ham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.6,0.07,36.9,0.11,0.94,1.12,0.06,23.05,0.0,Nott'm Forest,True,Newcastle United,,0.67
Neco Williams,Nott'm Forest,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.07,33.55,0.11,0.94,1.12,0.06,23.05,1.0,Nott'm Forest,False,Arsenal,,-0.56
Neco Williams,Nott'm Forest,Arsenal,2024-11-23,False,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.23,0.0,0.39,0.6,0.0,32.25,0.1,0.94,1.12,0.06,23.05,,Nott'm Forest,True,Ipswich Town,,
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Manchester City,,-1.51
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Manchester United,,-0.41
