name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Jan Bednarek,Southampton,Newcastle United,2024-08-17,False,80.0,0.0,0.0,0.0,0.05,2.0,0.0,1.0,3.3,0.0,0.0,1.0,0.25,1.0,96706.0,2.0,0.0,80.0,0.0,1.0,Southampton,True,Nottingham Forest,,1.2,80.0,80.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.2,1.2,1.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.05625000000000001,0.0,3.7125
Jan Bednarek,Southampton,Nottingham Forest,2024-08-24,True,90.0,0.0,0.0,0.0,0.05,1.0,0.0,1.0,3.3,0.0,0.0,1.0,2.45,1.0,211257.0,1.5,0.0,85.0,0.0,1.0,Southampton,False,Brentford,,-0.15,170.0,170.0,,0.0,0.0,0.0,0.0,0.0,1.75,1.75,1.8333333333333335,-0.25,-0.25,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.9833333333333334,1.1,1.1,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.525,0.525,0.75,-0.675,-0.675,0.0,0.0,,0.0,0.0,0.05294117647058824,0.0,3.4941176470588236
Jan Bednarek,Southampton,Brentford,2024-08-31,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,0.0,0.0,3.0,2.78,1.0,268839.0,1.33,0.0,86.67,0.0,1.0,Southampton,True,Manchester United,,0.39,260.0,260.0,,0.0,0.0,0.0,0.0,0.0,1.61,1.61,1.665555555555556,-0.28,-0.28,0.03333333333333333,0.03333333333333333,0.03333333333333334,-0.03333333333333333,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.8266666666666669,1.8266666666666669,1.5822222222222222,0.9533333333333329,0.9533333333333329,3.1666666666666665,3.1666666666666665,3.166666666666667,-0.2666666666666666,-0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.48,0.48,0.63,-0.08999999999999997,-0.08999999999999997,0.0,0.0,,0.0,0.0,0.03461538461538462,0.0,3.2884615384615383
Jan Bednarek,Southampton,Manchester United,2024-09-14,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2,0.0,0.0,3.0,2.67,1.0,332486.0,1.25,0.0,87.5,0.0,2.0,Southampton,True,Ipswich Town,,,270.0,350.0,,0.0,0.0,0.0,0.0,0.0,1.36,1.52,1.5270370370370374,-0.1100000000000001,-0.27,0.016666666666666666,0.025,0.02222222222222223,-0.016666666666666666,-0.025,0.0,0.0,0.0,0.0,0.0,2.6333333333333333,2.0375,1.9448148148148148,0.036666666666666625,0.6324999999999998,3.1333333333333333,3.175,3.177777777777778,0.06666666666666687,0.025000000000000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,0.36,0.63,,,0.0,0.0,,0.0,0.0,0.025714285714285717,0.0,3.2657142857142856
Jan Bednarek,Southampton,Ipswich Town,2024-09-21,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.9,0.0,0.0,1.0,1.69,1.0,340678.0,1.4,0.0,88.0,0.0,1.0,Southampton,False,Bournemouth,,-0.04,270.0,440.0,,0.0,0.0,0.0,0.0,0.0,1.3266666666666667,1.496,1.4846913580246917,0.07333333333333325,-0.09600000000000009,0.0,0.02,0.014814814814814822,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,2.38,1.968,1.8598765432098765,-0.69,-0.278,3.0,3.12,3.0851851851851855,-0.10000000000000009,-0.2200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11666666666666668,0.27999999999999997,0.3428571428571429,-0.15666666666666668,-0.31999999999999995,0.0,0.0,,0.0,0.0,0.020454545454545454,0.0,3.1909090909090905
Jan Bednarek,Southampton,Bournemouth,2024-09-30,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3,0.0,0.0,3.0,1.38,1.0,354017.0,1.2,0.0,88.33,0.0,0.0,Southampton,False,Arsenal,,-0.56,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,1.2833333333333332,1.3359999999999999,1.389794238683128,-0.08333333333333326,-0.1359999999999999,0.0,0.01,0.00987654320987655,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,1.913333333333333,2.194,1.6999176954732511,-0.5333333333333332,-0.8140000000000001,3.133333333333333,3.12,3.1567901234567906,0.16666666666666696,0.17999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.20000000000000004,-0.07200000000000002,0.04190476190476197,-0.36,-0.48800000000000004,0.0,0.0,,0.0,0.0,0.016981132075471698,0.0,3.2094339622641503
Jan Bednarek,Southampton,Arsenal,2024-10-05,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.0,2.83,1.0,348660.0,1.0,0.0,88.57,0.0,1.0,Southampton,True,Leicester City,,0.47,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,1.2,1.236,1.259862825788752,-0.19999999999999996,-0.236,0.0,0.0,0.0065843621399177005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668,2.2700000000000005,2.0766117969821676,0.8633333333333333,0.5599999999999996,3.3000000000000003,3.2,3.3378600823045272,0.3999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.04333333333333337,0.05199999999999998,0.18460317460317463,0.5133333333333333,0.418,0.0,0.0,,0.0,0.0,0.014516129032258065,0.0,3.2806451612903227
Jan Bednarek,Southampton,Leicester City,2024-10-19,True,90.0,0.0,0.0,0.0,0.14,1.0,0.0,1.0,3.1,0.0,0.0,3.0,3.21,1.0,341375.0,1.0,0.0,88.75,0.0,2.0,Southampton,False,Manchester City,,-1.51,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,1.17,1.173241883859168,-0.06666666666666665,-0.16999999999999993,0.04666666666666667,0.028000000000000004,0.051056241426611804,0.09333333333333335,0.11200000000000002,0.0,0.0,0.0,0.0,0.0,2.473333333333333,2.356,2.4544078646547787,0.7366666666666668,0.8540000000000001,3.3666666666666667,3.2399999999999998,3.2585733882030183,-0.2666666666666666,-0.13999999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.5333333333333333,-0.328,-0.3802645502645502,-0.9766666666666667,-1.182,0.0,0.0,,0.0,0.0,0.030422535211267608,0.0,3.2577464788732393
Jan Bednarek,Southampton,Manchester City,2024-10-26,False,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.9,0.0,0.0,1.0,2.95,1.0,333601.0,1.2,0.0,88.89,0.0,5.0,Southampton,True,Everton,,0.61,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,1.16,1.182161255906112,0.1333333333333333,0.040000000000000036,0.04666666666666667,0.028000000000000004,0.034037494284407874,-0.04666666666666667,-0.028000000000000004,0.0,0.0,0.0,0.0,0.0,2.9966666666666666,2.412,2.619605243103186,-0.04666666666666641,0.5380000000000003,3.233333333333333,3.18,3.1390489254686793,-0.33333333333333304,-0.28000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.14333333333333334,-0.20600000000000004,-0.050176366843033504,0.7533333333333333,0.8160000000000001,0.0,0.0,,0.0,0.0,0.027,0.0,3.2175
Jan Bednarek,Southampton,Everton,2024-11-02,True,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.2,0.0,1.0,0.0,1.56,1.0,344771.0,1.8,0.0,89.0,0.1,1.0,Southampton,False,Wolverhampton,,-0.53,270.0,450.0,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,1.3333333333333333,1.24,1.388107503937408,0.4666666666666668,0.56,0.04666666666666667,0.028000000000000004,0.02269166285627192,-0.04666666666666667,-0.028000000000000004,0.0,0.0,0.0,0.0,0.0,2.5733333333333333,2.386,2.266403495402124,-1.0133333333333332,-0.8260000000000001,2.733333333333333,3.04,2.82603261697912,-0.5333333333333328,-0.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.47666666666666674,-0.304,-0.21011757789535568,-0.05333333333333329,-0.22600000000000003,0.8577777777777778,0.47720000000000007,,0.4444444444444444,0.10112359550561797,0.024269662921348314,0.0,3.114606741573034
