name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Julián Araujo Zúñiga,Bournemouth,Nottingham Forest,2024-08-17,False,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.28,0.0,14951.0,1.0,0.0,27.0,0.0,2.0,Bournemouth,True,Newcastle United,,0.67,27.0,27.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.28,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.67,0.67,0.67,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0
Julián Araujo Zúñiga,Bournemouth,Newcastle United,2024-08-25,True,85.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,0.0,0.0,1.0,1.56,1.0,19567.0,1.5,0.0,56.0,0.0,1.0,Bournemouth,False,Everton,,-0.39,112.0,112.0,,0.0,0.0,0.0,0.0,0.0,1.25,1.25,1.1666666666666667,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.7066666666666668,0.64,0.64,0.7,0.7,0.6666666666666667,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,0.14,0.31666666666666676,-0.53,-0.53,0.0,0.0,,0.0,0.0,0.0,0.0,1.125
Julián Araujo Zúñiga,Bournemouth,Everton,2024-08-31,False,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.89,1.0,22546.0,1.33,0.0,62.67,0.0,1.0,Bournemouth,True,Chelsea,,0.0,188.0,188.0,,0.0,0.0,0.0,0.0,0.0,1.2766666666666666,1.2766666666666666,1.2211111111111113,0.053333333333333455,0.053333333333333455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2433333333333334,1.2433333333333334,1.1011111111111112,0.6466666666666665,0.6466666666666665,0.7999999999999999,0.7999999999999999,0.7777777777777779,0.20000000000000007,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09333333333333334,0.09333333333333334,0.2111111111111112,-0.09333333333333334,-0.09333333333333334,0.0,0.0,,0.0,0.0,0.0,0.0,1.1489361702127658
Julián Araujo Zúñiga,Bournemouth,Chelsea,2024-09-14,True,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.32,0.0,22590.0,1.25,0.0,50.75,0.0,1.0,Bournemouth,False,Liverpool,,-1.08,176.0,203.0,,0.0,0.0,0.0,0.0,0.0,1.36,1.27,1.230740740740741,-0.1100000000000001,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566666666666666,1.0125,0.8407407407407409,-0.9366666666666665,-0.6924999999999999,0.6666666666666666,0.65,0.5851851851851854,-0.4666666666666666,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.49000000000000005,-0.2,-0.21925925925925918,-0.5900000000000001,-0.8800000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,1.1527093596059115
Julián Araujo Zúñiga,Bournemouth,Liverpool,2024-09-21,False,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,3.0,1.65,1.0,22183.0,1.2,0.0,54.4,0.0,0.0,Bournemouth,True,Southampton,,0.24,160.0,272.0,,0.0,0.0,0.0,0.0,0.0,1.26,1.256,1.220493827160494,-0.06000000000000005,-0.05600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866666666666668,1.1400000000000001,1.1104938271604938,0.36333333333333306,0.5099999999999998,0.8333333333333334,0.78,0.823456790123457,0.4666666666666667,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.28,-0.11200000000000002,-0.06617283950617281,0.52,0.352,0.0,0.0,,0.0,0.0,0.0,0.0,1.2904411764705883
Julián Araujo Zúñiga,Bournemouth,Southampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23252.0,1.0,0.0,45.33,0.0,0.0,Bournemouth,False,Leicester City,,-0.22,84.0,245.0,,0.0,0.0,0.0,0.0,0.0,1.1500000000000001,1.256,1.1469958847736628,-0.15000000000000013,-0.256,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.6566666666666666,1.084,0.7403292181069959,-0.6566666666666666,-1.084,0.49999999999999994,0.6599999999999999,0.548971193415638,-0.49999999999999994,-0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.35333333333333344,-0.29,-0.11744855967078188,0.13333333333333344,0.06999999999999998,0.0,0.0,,0.0,0.0,,,1.2904411764705883
Julián Araujo Zúñiga,Bournemouth,Leicester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22672.0,0.6,0.0,38.86,0.0,1.0,Bournemouth,True,Arsenal,,-0.32,69.0,160.0,,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.076,0.9646639231824419,-0.33333333333333326,-0.4760000000000001,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.5499999999999999,0.772,0.49355281207133067,-0.5499999999999999,-0.772,0.4333333333333333,0.5,0.3659807956104254,-0.4333333333333333,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.10000000000000005,-0.276,-0.1849657064471879,-0.21999999999999997,-0.043999999999999984,0.0,0.0,,0.0,0.0,,,1.2904411764705883
Julián Araujo Zúñiga,Bournemouth,Arsenal,2024-10-19,True,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.22,1.0,21866.0,0.6,0.0,39.62,0.0,0.0,Bournemouth,False,Aston Villa,,0.11,45.0,129.0,,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.93,0.843109282121628,-0.13333333333333341,-0.33000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333333,0.438,0.4023685413808872,0.14666666666666667,-0.218,0.29999999999999993,0.48,0.543987197073617,0.6000000000000001,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.1433333333333334,-0.254,-0.08664380429812528,0.2533333333333334,0.364,0.0,0.0,,0.0,0.0,0.0,0.0,1.362776025236593
Julián Araujo Zúñiga,Bournemouth,Aston Villa,2024-10-26,False,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.67,1.0,21765.0,0.4,0.0,38.44,0.0,0.0,Bournemouth,True,Manchester City,,-1.18,74.0,143.0,,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.76,0.6954061880810853,-0.1333333333333333,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966666666666667,0.508,0.49157902758725813,0.37333333333333335,0.16200000000000003,0.33333333333333326,0.45999999999999996,0.3959914647157447,-0.23333333333333325,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.4633333333333334,-0.27399999999999997,-0.4510958695320835,-0.7166666666666666,-0.9059999999999999,0.0,0.0,,0.0,0.0,0.0,0.0,1.2745664739884393
Julián Araujo Zúñiga,Bournemouth,Manchester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20997.0,0.2,0.0,34.6,0.0,1.0,Bournemouth,False,Brentford,,-0.15,74.0,74.0,,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.5599999999999999,0.5302707920540569,-0.19999999999999996,-0.35999999999999993,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.2966666666666667,0.178,0.3277193517248388,-0.2966666666666667,-0.178,0.33333333333333326,0.2,0.2639943098104965,-0.33333333333333326,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.4066666666666667,-0.352,-0.3507305796880557,0.2566666666666667,0.20199999999999999,0.0,0.0,,0.0,0.0,,,1.2745664739884393
