name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Yerson Mosquera,Wolves,Arsenal,2024-08-17,False,90,0.0,0.0,0.0,0.03,1,0.0,1.0,3.7,0,0,2,1.24,1,40717,1.0,0.0,90.0,0.0,0.06,0.66,0,0.0,-2.0,Wolves,True,Chelsea,,0.0,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.24,1.24,0.0,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.03,0.0,3.7
Yerson Mosquera,Wolves,Chelsea,2024-08-25,True,90,0.0,0.41,0.0,0.0,-2,1.0,0.0,2.1,0,0,6,1.56,1,80785,-0.5,0.21,90.0,0.0,0.06,0.66,0,0.0,2.0,Wolves,False,Nottingham Forest,,-0.54,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5000000000000001,-0.75,-0.75,0.015,0.015,0.02,-0.015,-0.015,0.205,0.205,0.13666666666666666,0.205,0.205,1.4,1.4,1.3466666666666667,0.16000000000000014,0.16000000000000014,2.9000000000000004,2.9000000000000004,3.166666666666667,-0.8000000000000003,-0.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.27,-0.27,-0.18,-0.27,-0.27,0.0,0.0,,0.0,0.0,0.015,0.205,2.9000000000000004
Yerson Mosquera,Wolves,Nottingham Forest,2024-08-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1,1.04,1,95582,0.33,0.14,90.0,0.0,0.06,0.66,0,0.0,1.0,Wolves,True,Newcastle United,,0.67,270.0,270.0,,0.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.27666666666666667,0.4433333333333334,0.053333333333333344,0.053333333333333344,0.01,0.01,0.013333333333333336,-0.01,-0.01,0.13666666666666666,0.13666666666666666,0.09111111111111111,-0.13666666666666666,-0.13666666666666666,1.28,1.28,1.2444444444444445,-0.24,-0.24,2.733333333333333,2.733333333333333,2.9111111111111114,-0.33333333333333304,-0.33333333333333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.043333333333333335,0.043333333333333335,0.10333333333333332,0.6266666666666667,0.6266666666666667,0.0,0.0,,0.0,0.0,0.01,0.13666666666666666,2.733333333333333
Yerson Mosquera,Wolves,Newcastle United,2024-09-15,True,90,0.0,0.05,0.0,0.0,1,1.0,0.0,3.8,0,0,2,1.21,1,117698,0.5,0.12,90.0,0.0,0.06,0.66,0,0.0,1.0,Wolves,False,Aston Villa,,0.11,270.0,360.0,,0.0,0.0,0.0,0.0,0.0,0.11,0.3325,0.4622222222222223,0.39,0.16749999999999998,0.0,0.0075,0.008888888888888892,0.0,-0.0075,0.15333333333333332,0.11499999999999999,0.07740740740740741,-0.10333333333333332,-0.06499999999999999,1.2699999999999998,1.2625,1.232962962962963,-0.05999999999999983,-0.05249999999999999,2.766666666666667,3.0,3.2074074074074077,1.0333333333333328,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,0.06,0.10555555555555556,0.03,0.05,0.0,0.0,,0.0,0.0,0.0075,0.11499999999999999,3.0
Yerson Mosquera,Wolves,Aston Villa,2024-09-21,False,81,0.0,0.0,0.0,0.06,1,0.0,1.0,4.0,0,0,1,0.58,1,123035,0.6,0.09,88.2,0.0,0.06,0.66,0,0.0,0.0,Wolves,True,Liverpool,,0.24,261.0,441.0,,0.0,0.0,0.0,0.0,0.0,0.47666666666666674,0.386,0.5081481481481482,0.12333333333333324,0.21399999999999997,0.02,0.018,0.025925925925925925,0.039999999999999994,0.041999999999999996,0.016666666666666666,0.092,0.05160493827160494,-0.016666666666666666,-0.092,0.9433333333333334,1.126,1.0153086419753088,-0.3633333333333334,-0.5459999999999999,3.4,3.2,3.4716049382716054,0.6000000000000001,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.34,0.096,0.15037037037037038,-0.10000000000000003,0.144,0.0,0.0,,0.0,0.0,0.01836734693877551,0.09387755102040815,3.265306122448979
Yerson Mosquera,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,101360,0.4,0.09,73.5,0.0,0.06,0.66,0,0.0,0.0,Wolves,False,Brentford,,-0.15,171.0,351.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.266,0.47209876543209883,-0.09999999999999998,0.134,0.02,0.012,0.025925925925925925,,,0.016666666666666666,0.092,0.05160493827160494,,,0.5966666666666667,0.8779999999999999,0.6768724279835393,-0.5966666666666667,-0.8779999999999999,2.6,2.46,2.3144032921810704,-2.6,-2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06666666666666667,0.06599999999999999,0.05024691358024693,-0.21666666666666667,-0.21599999999999997,0.0,0.0,,0.0,0.0,,,3.265306122448979
Yerson Mosquera,Wolves,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,88471,0.8,0.01,63.0,0.0,0.06,0.66,0,0.0,0.0,Wolves,True,Manchester City,,-1.18,81.0,261.0,,0.0,0.0,0.0,0.0,0.0,0.6,0.526,0.5813991769547326,0.20000000000000007,0.274,0.02,0.012,0.025925925925925925,,,0.0,0.01,0.05160493827160494,,,0.19333333333333333,0.5660000000000001,0.4512482853223596,-0.19333333333333333,-0.5660000000000001,1.3333333333333333,2.04,1.5429355281207138,-1.3333333333333333,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.3633333333333333,-0.061999999999999986,-0.359835390946502,-0.8166666666666667,-1.1179999999999999,0.0,0.0,,0.0,0.0,,,3.265306122448979
Yerson Mosquera,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,80491,0.4,0.01,55.12,0.0,0.06,0.66,0,0.0,0.0,Wolves,False,Brighton,,-0.61,0.0,171.0,,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.54,0.5209327846364885,-0.1333333333333333,-0.14,0.0,0.012,0.025925925925925925,,,0.0,0.01,0.05160493827160494,,,0.0,0.358,0.3008321902149064,0.0,-0.358,0.0,1.56,1.0286236854138093,0.0,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.6466666666666666,-0.31799999999999995,-0.4432235939643347,0.036666666666666625,-0.29200000000000004,0.0,0.0,,0.0,0.0,,,3.265306122448979
Yerson Mosquera,Wolves,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,74661,0.2,0.0,49.0,0.0,0.06,0.66,0,0.0,0.0,Wolves,True,Crystal Palace,,0.88,0.0,81.0,,0.0,0.0,0.0,0.0,0.0,0.4666666666666668,0.48,0.41395518975765905,-0.2666666666666668,-0.27999999999999997,0.0,0.012,0.025925925925925925,,,0.0,0.0,0.05160493827160494,,,0.0,0.11599999999999999,0.2005547934766043,0.0,-0.11599999999999999,0.0,0.8,0.6857491236092063,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.3033333333333333,-0.164,-0.002149062642889832,1.1833333333333333,1.044,0.0,0.0,,0.0,0.0,,,3.265306122448979
Yerson Mosquera,Wolves,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,68830,0.0,0.0,44.1,0.0,0.06,0.66,0,0.0,0.0,Wolves,True,Southampton,,0.24,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.36,0.27597012650510605,-0.20000000000000004,-0.36,0.0,0.0,0.025925925925925925,,,0.0,0.0,0.05160493827160494,,,0.0,0.0,0.13370319565106956,0.0,0.0,0.0,0.0,0.45716608240613754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,-0.164,0.07856729157140677,0.06999999999999998,0.404,0.0,0.0,,0.0,0.0,,,3.265306122448979
