name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jorge Cuenca Barreno,Fulham,Manchester United,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4853.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Leicester City,,0.47
Jorge Cuenca Barreno,Fulham,Leicester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5565.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Ipswich Town,,
Jorge Cuenca Barreno,Fulham,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5641.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,West Ham,,0.48
Jorge Cuenca Barreno,Fulham,West Ham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5582.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Newcastle United,,0.67
Jorge Cuenca Barreno,Fulham,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5482.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Nottingham Forest,,-0.54
Jorge Cuenca Barreno,Fulham,Nottingham Forest,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5269.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Manchester City,,-1.51
Jorge Cuenca Barreno,Fulham,Manchester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4935.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Aston Villa,,0.66
Jorge Cuenca Barreno,Fulham,Aston Villa,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4490.0,0.0,0.0,0.0,0.0,1.0,Fulham,False,Everton,,-0.39
Jorge Cuenca Barreno,Fulham,Everton,2024-10-26,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.37,0.0,4314.0,0.2,0.0,0.11,0.0,0.0,Fulham,True,Brentford,,0.54
Jorge Cuenca Barreno,Fulham,Brentford,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4353.0,0.2,0.0,0.1,0.0,0.0,Fulham,False,Crystal Palace,,0.2
Jorge Cuenca Barreno,Fulham,Crystal Palace,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4363.0,0.2,0.0,0.09,0.0,0.0,Fulham,True,Wolverhampton,,-0.08
Jorge Cuenca Barreno,Fulham,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4404.0,0.2,0.0,0.08,0.0,,Fulham,False,Tottenham,,-0.3
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Brighton,,-0.42
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Arsenal,,-0.32
