name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Caleb Okoli,Leicester,Tottenham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17350.0,0.0,0.0,0.0,0.0,0.0,Leicester,False,Fulham,,0.53,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.53,0.53,0.53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Caleb Okoli,Leicester,Fulham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19024.0,0.0,0.0,0.0,0.0,0.0,Leicester,True,Aston Villa,,0.66,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.595,0.595,0.5733333333333334,0.06500000000000006,0.06500000000000006,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Caleb Okoli,Leicester,Aston Villa,2024-08-31,True,90.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,2.4,0.0,0.0,2.0,1.54,1.0,18675.0,0.0,0.01,30.0,0.0,1.0,Leicester,False,Crystal Palace,,0.2,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.02,0.013333333333333332,0.013333333333333332,0.5133333333333333,0.5133333333333333,0.5133333333333333,1.0266666666666668,1.0266666666666668,0.7999999999999999,0.7999999999999999,0.7999999999999999,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.4633333333333334,0.4633333333333334,0.44888888888888895,-0.26333333333333336,-0.26333333333333336,0.0,0.0,,0.0,0.0,0.0,0.02,2.4
Caleb Okoli,Leicester,Crystal Palace,2024-09-14,False,90.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,4.6,0.0,0.0,2.0,2.55,1.0,21516.0,0.25,0.01,45.0,0.0,2.0,Leicester,True,Everton,,0.61,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0625,0.08333333333333333,0.16666666666666669,0.1875,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.01,0.02,0.006666666666666666,0.01,1.3633333333333333,1.0225,1.192222222222222,1.1866666666666665,1.5274999999999999,2.3333333333333335,1.75,2.0666666666666664,2.266666666666666,2.8499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.49,0.5,0.5025925925925927,0.12,0.10999999999999999,0.0,0.0,,0.0,0.0,0.0,0.02,3.5
Caleb Okoli,Leicester,Everton,2024-09-21,True,90.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,2.6,0.0,0.0,1.0,1.1,1.0,23759.0,0.6,0.07,54.0,0.0,1.0,Leicester,False,Arsenal,,-0.56,270.0,270.0,,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.16999999999999998,0.25555555555555554,0.31666666666666665,0.43,0.0,0.0,0.0,0.0,0.0,0.11333333333333333,0.06799999999999999,0.11333333333333333,0.18666666666666665,0.23199999999999998,1.7299999999999998,1.0379999999999998,1.1614814814814816,-0.6299999999999997,0.06200000000000028,3.1999999999999997,1.92,2.2444444444444445,-0.5999999999999996,0.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0833333333333333,0.288,0.14839506172839514,-0.6433333333333333,-0.8480000000000001,0.0,0.0,,0.0,0.0,0.0,0.11333333333333333,3.1999999999999997
Caleb Okoli,Leicester,Arsenal,2024-09-28,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3,0.0,0.0,3.0,3.7,1.0,30997.0,0.8,0.07,60.0,0.0,7.0,Leicester,True,Bournemouth,,0.84,270.0,360.0,,0.0,0.0,0.0,0.0,0.0,0.5499999999999999,0.32999999999999996,0.437037037037037,0.2500000000000001,0.4700000000000001,0.0,0.0,0.0,0.0,0.0,0.10666666666666665,0.06799999999999999,0.07555555555555556,-0.10666666666666665,-0.06799999999999999,2.4499999999999997,1.778,2.0076543209876547,1.2500000000000004,1.9220000000000002,3.5,2.58,2.5962962962962965,-0.20000000000000018,0.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29666666666666663,0.35,0.3789300411522634,0.5433333333333333,0.49,0.0,0.0,,0.0,0.0,0.0,0.08499999999999999,3.225
Caleb Okoli,Leicester,Bournemouth,2024-10-05,True,90.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.1,1.0,1.0,0.0,2.16,1.0,36072.0,2.2,0.07,64.29,0.2,1.0,Leicester,False,Southampton,,-0.31,270.0,450.0,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,1.2,0.77,1.0246913580246915,1.0000000000000002,1.4300000000000002,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.06799999999999999,0.05037037037037038,-0.09999999999999999,-0.06799999999999999,2.3200000000000003,2.21,2.05843621399177,-0.16000000000000014,-0.04999999999999982,3.0,3.2,2.7641975308641977,0.10000000000000009,-0.10000000000000009,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,0.0,0.0,,,,-0.010000000000000064,0.15599999999999997,0.14928669410150897,-0.29999999999999993,-0.46599999999999997,0.7733333333333334,0.442,,0.39999999999999997,0.2,0.0,0.06799999999999999,3.2
Caleb Okoli,Leicester,Southampton,2024-10-19,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2,0.0,0.0,2.0,2.15,1.0,74890.0,2.4,0.06,67.5,0.17,1.0,Leicester,True,Nottingham Forest,,1.2,270.0,450.0,,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,1.8,1.25,1.483127572016461,0.5999999999999999,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.06399999999999999,0.033580246913580254,0.0,-0.06399999999999999,2.6700000000000004,2.332,2.0889574759945133,-0.5200000000000005,-0.18199999999999994,3.2000000000000006,3.3600000000000003,2.909465020576132,-4.440892098500626e-16,-0.16000000000000014,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,0.0,0.0,,,,0.5766666666666665,0.356,0.49952446273433926,0.6233333333333334,0.844,0.8900000000000001,0.4664,,0.6,0.16666666666666666,0.0,0.056666666666666664,3.1999999999999997
Caleb Okoli,Leicester,Nottingham Forest,2024-10-25,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,0.0,3.0,1.73,1.0,103996.0,2.4,0.06,70.0,0.14,0.0,Leicester,False,Ipswich Town,,,270.0,450.0,,0.3333333333333333,0.2,0.14814814814814817,-0.3333333333333333,-0.2,2.3333333333333335,1.6800000000000002,1.7887517146776406,0.06666666666666643,0.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.022386831275720172,0.0,-0.06,2.013333333333333,2.168,1.9693049839963424,-0.2833333333333332,-0.43800000000000017,3.6,3.34,3.4396433470507546,0.8999999999999999,1.1600000000000001,0.3333333333333333,0.2,0.14814814814814817,-0.3333333333333333,-0.2,0.0,0.0,,,,0.2966666666666666,0.23399999999999999,0.49952446273433926,,,0.671111111111111,0.43360000000000004,,0.7777777777777778,0.14285714285714285,0.0,0.048571428571428564,3.3857142857142857
Caleb Okoli,Leicester,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,146972.0,2.0,0.0,63.0,0.14,0.0,Leicester,False,Manchester United,,-0.41,180.0,360.0,,0.0,0.2,0.09876543209876545,0.0,-0.2,2.2666666666666666,1.9600000000000002,1.8591678097850939,-0.2666666666666666,0.039999999999999813,0.0,0.0,0.0,,,0.0,0.0,0.022386831275720172,,,1.2933333333333332,1.948,1.312869989330895,-1.2933333333333332,-1.948,2.566666666666667,2.8200000000000003,2.2930955647005034,-2.566666666666667,-2.8200000000000003,0.0,0.2,0.09876543209876545,0.0,-0.2,0.0,0.0,,,,0.26333333333333325,0.264,0.10972826441962247,-0.6733333333333332,-0.6739999999999999,0.0,0.3896,,0.0,0.14285714285714285,,,3.3857142857142857
