name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,clean_sheets_expected_goals_conceded_3g,clean_sheets_expected_goals_conceded_5g,form_difficulty_3g,clean_sheets_form_interaction,clean_sheets_per_90,xA_per_90,xG_per_90,ict_index_per_90
Jean-Clair Todibo,West Ham,Aston Villa,2024-08-17,True,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.07,0.0,39237.0,1.0,0.0,5.0,0.0,1.0,West Ham,False,Crystal Palace,,0.2,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.4
Jean-Clair Todibo,West Ham,Crystal Palace,2024-08-24,False,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.03,0.0,43788.0,1.0,0.0,3.5,0.0,0.0,West Ham,True,Manchester City,,-1.18,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05666666666666667,-0.020000000000000004,-0.020000000000000004,0.25,0.25,0.26666666666666666,-0.04999999999999999,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.49,-0.49,-0.25999999999999995,-0.69,-0.69,0.0,0.0,,0.0,0.0,0.0,0.0,6.428571428571429
Jean-Clair Todibo,West Ham,Manchester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39794.0,0.67,0.0,2.33,0.0,0.0,West Ham,False,Fulham,,0.53,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.8900000000000001,-0.21999999999999997,-0.21999999999999997,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.03333333333333333,0.03333333333333333,0.037777777777777785,-0.03333333333333333,-0.03333333333333333,0.16666666666666666,0.16666666666666666,0.17777777777777778,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.15,-0.15,0.003333333333333355,0.68,0.68,0.0,0.0,,0.0,0.0,,,6.428571428571429
Jean-Clair Todibo,West Ham,Fulham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37733.0,0.5,0.0,1.75,0.0,0.0,West Ham,True,Chelsea,,0.0,2.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.7233333333333333,0.7925,0.7600000000000001,-0.22333333333333327,-0.2925,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.01,0.025,0.025185185185185192,-0.01,-0.025,0.06666666666666667,0.125,0.11851851851851854,-0.06666666666666667,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.21666666666666665,-0.11249999999999999,0.002222222222222237,0.21666666666666665,0.11249999999999999,0.0,0.0,,0.0,0.0,,,6.428571428571429
Jean-Clair Todibo,West Ham,Chelsea,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36088.0,0.4,0.0,1.4,0.0,2.0,West Ham,False,Brentford,,-0.15,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.5233333333333333,0.7140000000000001,0.6400000000000001,-0.1233333333333333,-0.31400000000000006,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.02,0.01679012345679013,0.0,-0.02,0.0,0.1,0.07901234567901237,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.12666666666666668,-0.12,-0.0485185185185185,-0.27666666666666667,-0.03,0.0,0.0,,0.0,0.0,,,6.428571428571429
Jean-Clair Todibo,West Ham,Brentford,2024-09-28,False,90.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,3.2,0.0,0.0,1.0,0.37,1.0,34162.0,0.6,0.02,16.17,0.0,2.0,West Ham,True,Ipswich Town,,,90.0,92.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.634,0.6266666666666668,0.09999999999999998,-0.03400000000000003,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.02,0.0627906976744186,0.06666666666666668,0.08,0.12333333333333334,0.08,0.1345267489711934,0.24666666666666665,0.29,1.0666666666666667,0.68,1.1193415637860082,2.1333333333333337,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.049999999999999996,-0.16,-0.0485185185185185,,,0.0,0.0,,0.0,0.0,0.0,0.09278350515463918,3.4329896907216497
Jean-Clair Todibo,West Ham,Ipswich Town,2024-10-05,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.65,1.0,34677.0,0.8,0.02,26.71,0.0,0.0,West Ham,False,Tottenham,,-0.3,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,0.6,0.5940000000000001,0.6844444444444446,0.20000000000000007,0.20599999999999996,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.02,0.04186046511627907,-0.03333333333333333,-0.02,0.34,0.20400000000000001,0.3063511659807956,0.31,0.446,1.7333333333333334,1.04,1.412894375857339,0.2666666666666666,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.15,0.015999999999999993,-0.15629629629629624,-0.15,-0.316,0.0,0.0,,0.0,0.0,0.0,0.0481283422459893,2.7433155080213902
Jean-Clair Todibo,West Ham,Tottenham,2024-10-19,False,90.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.92,1.0,34172.0,0.8,0.02,34.62,0.0,1.0,West Ham,True,Manchester United,,0.39,270.0,270.0,,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.62,0.7229629629629631,0.06666666666666665,0.18000000000000005,0.0033333333333333335,0.002,0.003333333333333333,0.006666666666666666,0.008,0.03333333333333333,0.02,0.02790697674418605,-0.03333333333333333,-0.02,0.98,0.588,0.8442341106538637,0.94,1.3319999999999999,3.0666666666666664,1.8399999999999999,2.275262917238226,0.9333333333333336,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03000000000000001,-0.01200000000000001,0.025802469135802503,0.36,0.402,0.0,0.0,,0.0,0.0,0.0032490974729241875,0.032490974729241874,3.1516245487364616
Jean-Clair Todibo,West Ham,Manchester United,2024-10-27,True,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,1.0,0.63,0.0,33301.0,1.0,0.02,35.78,0.0,1.0,West Ham,False,Nottingham Forest,,-0.54,225.0,315.0,,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.72,0.8153086419753088,0.1333333333333333,0.28,0.0033333333333333335,0.002,0.0022222222222222222,-0.0033333333333333335,-0.002,0.0,0.02,0.0186046511627907,0.0,-0.02,1.0666666666666667,0.714,0.7728227404359092,-0.43666666666666665,-0.08399999999999996,2.4,2.08,1.916841944825484,-1.2,-0.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.15000000000000002,-0.12000000000000002,-0.16279835390946498,-0.39,-0.42000000000000004,0.0,0.0,,0.0,0.0,0.002795031055900621,0.027950310559006212,3.046583850931677
Jean-Clair Todibo,West Ham,Nottingham Forest,2024-11-02,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,0.0,3.0,2.17,1.0,32749.0,1.2,0.02,41.2,0.0,6.0,West Ham,True,Everton,,0.61,225.0,405.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.8800000000000001,0.943539094650206,0.19999999999999996,0.31999999999999984,0.0033333333333333335,0.002,0.0014814814814814816,-0.0033333333333333335,-0.002,0.0,0.02,0.012403100775193802,0.0,-0.02,1.5733333333333333,1.1480000000000001,1.2385484936239395,0.5966666666666667,1.0219999999999998,2.1999999999999997,2.3600000000000003,1.7445612965503228,-0.7999999999999998,-0.9600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1533333333333333,0.03199999999999999,0.09480109739368997,0.45666666666666667,0.578,0.0,0.0,,0.0,0.0,0.002184466019417476,0.02184466019417476,2.6868932038834954
