Opponent,Home Difficulty,Away Difficulty
Arsenal,-3.994407865652804,3.4976291903750774
Aston Villa,-1.2211280351798721,-0.3528203318636728
Bournemouth,-5.882007984804702,
Brentford,,5.510114163517062
Brighton,2.851184205556377,3.4721937251395794
Burnley,-2.6376178481840555,
Chelsea,0.2524960078842019,
Crystal Palace,0.33094479103924357,
Everton,,-0.44113613390161543
Fulham,,1.9774008835532189
Leeds United,-0.39662459248373494,1.7687052884339203
Leicester City,3.6131202175404105,-5.237736629100889
Luton,,
Manchester City,-1.6857397533547998,
Manchester United,,-0.003805961850357864
Newcastle United,0.08380845024997158,
Norwich,,-1.8115663448614963
Nottingham Forest,,3.7045432094621003
Sheffield,,
Southampton,-2.604868989966293,
Tottenham,,1.7377369944025567
Watford,,-4.8806573332282515
West Ham,1.0428900326839936,4.916769810003345
Wolverhampton,,-0.1270980017691281
