Opponent,Home Difficulty,Away Difficulty
Arsenal,2.087970147667504,
Aston Villa,1.6903713240252334,2.854064918759914
Bournemouth,,
Brentford,-3.008151316166647,0.720960064487175
Burnley,,-0.7104196855396759
Chelsea,-6.2093565595904865,-1.1421207596265521
Crystal Palace,,0.6021593851914419
Everton,3.8611595810419206,-2.965065501483338
Fulham,,0.06804310195438446
Leeds United,-2.882241690441643,1.3684731094635876
Leicester City,-1.836614402820346,
Liverpool,-3.4372144349705263,-2.599395212518497
Luton,,
Manchester City,5.77502335884692,1.1378849624184189
Manchester United,,-1.9204667544026846
Newcastle United,-0.10898058498418825,
Norwich,,1.6263200544881091
Nottingham Forest,-0.004287803428828507,
Sheffield,,
Southampton,,-0.8208514673554205
Tottenham,0.9006751750041404,
Watford,-3.4729282561387276,
West Ham,,-1.661191736267933
Wolverhampton,1.3197298242858695,0.6881151973533477
