Opponent,Home Difficulty,Away Difficulty
Arsenal,3.511580086704803,
Aston Villa,,-0.9795594767826827
Bournemouth,,1.2333510397609893
Brentford,3.227392938775238,-1.142290878270526
Brighton,-3.1231422224011363,-1.834347350449976
Burnley,0.008345578888535377,
Chelsea,-1.0343751712425064,1.8752205162930802
Crystal Palace,,1.7764797136321442
Everton,-1.3116635220314725,-2.2564682100779954
Fulham,0.5445330259920785,
Leeds United,4.047548396485816,0.21068917276483334
Leicester City,,-0.010372654812765697
Liverpool,0.37370900230386317,
Luton,,
Manchester City,3.4427270686097224,-0.09303082339233804
Manchester United,0.17443548529521952,-0.6335094332777752
Newcastle United,-1.691969942883853,
Norwich,,0.919356440852978
Nottingham Forest,-1.3696351572349506,
Sheffield,,
Southampton,-2.123806513780096,-2.80394100383294
Tottenham,2.054938393218379,1.1797647291417497
Watford,,-4.182855692371037
West Ham,-2.068903560389444,4.150579909815466
