Opponent,Home Difficulty,Away Difficulty
Arsenal,0.472896009684333,-1.5389261747333398
Aston Villa,3.426478535087055,2.854064918759914
Bournemouth,,
Brentford,-3.008151316166647,-0.8101448671125286
Burnley,4.67525389429096,-0.7104196855396759
Chelsea,-1.0120722150311448,-1.1421207596265521
Crystal Palace,-0.07232859606024888,0.6021593851914419
Everton,3.8611595810419206,-1.2159948885918528
Fulham,,
Leeds United,-3.6346540144451147,-0.20578232782500738
Leicester City,-1.3776503556413802,-1.6345366804698336
Liverpool,1.7727406539515747,-3.2159875767540695
Luton,,
Manchester City,5.77502335884692,2.3249769611504076
Manchester United,-6.487687437877762,2.7374244936752645
Newcastle United,-0.129795544394051,2.3260220445673108
Norwich,-0.7162386186646148,1.6263200544881091
Nottingham Forest,,
Sheffield,,
Southampton,-1.9525155873751223,-0.9320040529960449
Tottenham,3.403921214845558,-2.2584709194470465
Watford,-3.4729282561387276,-4.1218097052220095
West Ham,-2.913614407314897,0.44731567099233255
Wolverhampton,1.3197298242858695,-6.535790509177831
