Opponent,Home Difficulty,Away Difficulty
Arsenal,-5.416385990138274,1.9893845588647041
Aston Villa,3.4081941391734745,0.9851691686930096
Bournemouth,,
Brentford,0.41368218671721885,1.956332943130401
Brighton,-0.10019248809099457,0.9490018157090814
Burnley,0.3991374778910941,1.6255232185411832
Chelsea,1.6582464477450571,2.7710251336273135
Everton,-1.9018055172308919,2.407655338655689
Fulham,,
Leeds United,3.205924180411299,2.129914086870758
Leicester City,-0.38176872452826016,2.851468386747719
Liverpool,3.600497884118391,7.235780326843325
Luton,,
Manchester City,-0.001297672374084291,-3.8045132247027467
Manchester United,-0.8950356914849997,0.7413649080533502
Newcastle United,1.619610527677522,2.9448118603916074
Norwich,-4.585149878339795,0.8791173069634479
Nottingham Forest,,
Sheffield,,
Southampton,0.5357011679406504,-0.3362940563389827
Tottenham,-5.014270739391245,6.043462405821414
Watford,-1.9415152791561616,-0.6971447091047828
West Ham,3.6697480050839415,0.5926061104748422
Wolverhampton,-2.671503470210252,-4.3021322866341265
