Opponent,Home Difficulty,Away Difficulty
Arsenal,2.8077620021871974,4.809964945511671
Aston Villa,-0.6034702303137055,-3.762953546863186
Bournemouth,,
Brentford,3.831956581779631,5.243644398840056
Brighton,-0.13786656477575054,4.057013281620347
Burnley,1.4011556077817648,0.7877120175871334
Chelsea,-1.669757847917654,2.294075146515502
Crystal Palace,2.2544880080070504,0.146749923261558
Everton,-1.753141392546038,-1.2255499254296063
Fulham,,
Leeds United,-5.237920477459376,2.214876835908628
Leicester City,3.5536286387988474,-1.8203651390784499
Liverpool,-1.9605606178895303,0.659169387256233
Luton,,
Manchester City,-0.9356501519494453,3.9500325377958885
Manchester United,2.786557475986267,2.7969303615853787
Newcastle United,0.10416884123259368,-0.7508094537584333
Norwich,-2.294977017029009,-5.862960889695776
Nottingham Forest,,
Sheffield,,
Southampton,3.837799643959035,0.9598851649830213
Tottenham,-2.1215647453391457,5.863175330911574
Watford,0.06699221481848305,-4.067607935124212
Wolverhampton,0.7837146274111264,4.0183436345907895
