Opponent,Home Difficulty,Away Difficulty
Arsenal,0.5683161035652997,1.6515999255378209
Aston Villa,-1.513046452888682,-3.183363006431513
Bournemouth,,
Brentford,2.510349460784793,1.4630817208657108
Brighton,3.345429863881477,3.444445190426537
Burnley,1.8438618445141606,1.2044830623157385
Chelsea,1.7403452570549671,0.9649543044413712
Crystal Palace,1.9526982666917483,2.305986651490361
Everton,0.2871907355267669,-4.244490470703667
Fulham,,
Leeds United,3.1121992635302833,2.194091714934758
Leicester City,2.606169012891886,1.8911447752034918
Liverpool,6.091221895460471,1.9544071770892424
Luton,,
Manchester City,1.8065470765191336,3.984425456019585
Manchester United,-2.197009458286713,0.7408289887203977
Newcastle United,1.755236644470712,0.36483399370175373
Norwich,4.4063172371355055,-3.4013888218073056
Nottingham Forest,,
Sheffield,,
Southampton,1.5795031113238904,-1.0070832029577554
Tottenham,-0.6604076404848171,0.5159050895295786
West Ham,4.269520540789002,1.0030889753243788
Wolverhampton,3.778661267290177,4.230468659062254
