assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,792.0,0.0,0.0,0.0,0.0,212,0.0,0.0,0.0,0.0,2024-01-30T20:00:00Z,0.0,17,0.0,0.0,0.0,0.0,22,0.0,622.0,0.0,2,3,0.0,0.0,609,635,26,45,True,0.0
0.0,0.0,18.0,0.0,11.8,792.0,0.02,0.02,0.0,1.53,224,4.0,0.0,3.3,21.0,2024-02-03T15:00:00Z,90.0,5,0.0,0.0,0.0,0.0,23,0.0,1744.0,1.0,1,4,0.0,-1.0,1056,1196,140,45,False,1.0
0.0,0.0,7.0,0.0,21.4,792.0,0.03,0.03,0.0,1.21,232,3.0,0.0,5.3,23.4,2024-02-12T20:00:00Z,90.0,7,0.0,0.0,0.0,0.0,24,0.0,2000.0,1.0,3,1,8.0,0.0,134,453,319,45,True,1.0
0.0,0.0,14.0,0.0,22.0,792.0,0.06,0.06,0.0,1.66,243,1.0,0.0,4.1,15.2,2024-02-19T20:00:00Z,90.0,9,0.0,0.0,0.0,0.0,25,0.0,2242.0,1.0,1,1,4.0,2.0,115,390,275,45,False,0.0
0.0,1.0,25.0,1.0,16.6,792.0,0.04,0.33,0.29,0.1,256,0.0,0.0,4.9,16.8,2024-02-24T15:00:00Z,90.0,6,0.0,0.0,0.0,0.0,26,0.0,10763.0,1.0,0,3,16.0,7.0,5376,5840,464,45,True,0.0
0.0,0.0,8.0,0.0,1.8,792.0,0.01,0.01,0.0,1.87,270,3.0,0.0,1.8,15.8,2024-03-02T15:00:00Z,90.0,18,0.0,0.0,0.0,0.0,27,0.0,7876.0,1.0,1,3,0.0,1.0,-105,1397,1502,45,False,0.0
1.0,0.0,13.0,0.0,11.8,792.0,0.15,0.52,0.37,0.83,276,1.0,0.0,4.8,23.0,2024-03-09T15:00:00Z,90.0,12,0.0,0.0,0.0,0.0,28,0.0,9853.0,1.0,1,1,13.0,4.0,1704,2233,529,45,True,1.0
0.0,0.0,12.0,0.0,1.3,792.0,0.0,0.11,0.11,0.92,298,1.0,0.0,2.6,15.2,2024-03-30T15:00:00Z,90.0,16,0.0,0.0,0.0,0.0,30,0.0,23290.0,1.0,1,1,9.0,2.0,13536,17395,3859,45,False,0.0
0.0,0.0,11.0,0.0,3.8,792.0,0.01,0.01,0.0,1.22,302,1.0,0.0,1.4,10.0,2024-04-02T18:45:00Z,90.0,3,0.0,0.0,0.0,0.0,31,0.0,27074.0,1.0,0,1,0.0,2.0,3716,5730,2014,45,False,0.0
0.0,0.0,9.0,0.0,2.6,792.0,0.02,0.02,0.0,1.91,313,4.0,0.0,1.4,9.4,2024-04-06T11:30:00Z,90.0,13,0.0,0.0,0.0,0.0,32,0.0,26294.0,1.0,4,2,2.0,0.0,-883,1517,2400,45,True,0.0
0.0,0.0,20.0,1.0,0.8,792.0,0.03,0.03,0.0,2.87,326,0.0,0.0,3.3,30.4,2024-04-14T13:00:00Z,90.0,11,0.0,0.0,0.0,0.0,33,0.0,29210.0,1.0,1,0,2.0,6.0,2785,4992,2207,45,False,0.0
0.0,0.0,12.0,0.0,25.8,792.0,0.18,0.18,0.0,1.27,333,2.0,0.0,6.0,28.2,2024-04-21T14:00:00Z,90.0,19,0.0,0.0,0.0,0.0,34,0.0,121486.0,1.0,2,5,6.0,1.0,46941,48384,1443,45,True,0.0
0.0,0.0,24.0,1.0,14.5,792.0,0.05,0.05,0.0,0.18,284,0.0,0.0,4.5,22.8,2024-04-24T19:00:00Z,90.0,15,0.0,0.0,0.0,0.0,34,0.0,121486.0,1.0,0,2,8.0,6.0,46941,48384,1443,45,True,0.0
0.0,0.0,12.0,0.0,13.2,792.0,0.2,0.23,0.03,1.14,344,1.0,0.0,2.9,6.2,2024-04-27T14:00:00Z,90.0,10,0.0,0.0,0.0,0.0,35,0.0,63234.0,1.0,1,1,10.0,2.0,-12780,3493,16273,45,False,0.0
2.0,1.0,40.0,1.0,38.3,792.0,0.06,0.17,0.11,0.35,356,0.0,0.0,10.5,49.2,2024-05-06T19:00:00Z,90.0,14,0.0,0.0,0.0,0.0,36,0.0,59386.0,1.0,0,4,17.0,13.0,-4140,1180,5320,45,True,0.0
0.0,0.0,5.0,0.0,22.1,792.0,0.02,0.37,0.35,1.57,370,1.0,0.0,5.3,14.6,2024-05-11T14:00:00Z,90.0,20,0.0,0.0,0.0,0.0,37,0.0,61506.0,1.0,3,1,16.0,1.0,3636,10243,6607,45,False,1.0
1.0,1.0,40.0,1.0,57.8,792.0,0.38,0.38,0.0,1.08,376,0.0,0.0,9.6,29.8,2024-05-19T15:00:00Z,90.0,2,0.0,0.0,0.0,0.0,38,0.0,71168.0,1.0,0,5,8.0,10.0,6530,10146,3616,45,True,0.0
4.0,3.0,270.0,5.0,265.6,13464.0,1.26,2.52,1.2599999999999998,19.71,,22.0,0.0,71.7,331.0,,1440.0,,0.0,0.0,0.0,0.0,,0.0,639234.0,16.0,,,119.0,56.0,,,,,,4.0
Games played: 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
