assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,1.0,32.0,1.0,1.9,342.0,0.01,0.32,0.31,0.23,1,0.0,0.0,2.6,14.2,2023-08-11T19:00:00Z,78.0,6,0.0,0.0,0.0,0.0,1,0.0,293028.0,1.0,3,0,10.0,7.0,0,0,0,50,False,0.0
0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,2023-08-19T19:00:00Z,0.0,15,0.0,0.0,0.0,0.0,2,0.0,664994.0,0.0,0,1,0.0,0.0,201248,229935,28687,50,True,0.0
0.0,0.0,15.0,0.0,1.7,342.0,0.01,0.12,0.11,0.73,30,1.0,0.0,2.8,16.8,2023-08-27T13:00:00Z,90.0,17,0.0,0.0,0.0,0.0,3,0.0,623749.0,1.0,2,1,9.0,2.0,-51660,61576,113236,51,False,0.0
0.0,0.0,27.0,0.0,2.9,342.0,0.01,0.04,0.03,1.45,39,1.0,1.0,6.7,45.2,2023-09-02T14:00:00Z,90.0,10,0.0,0.0,0.0,0.0,4,0.0,645859.0,1.0,1,5,19.0,8.0,1235,49995,48760,51,True,0.0
0.0,0.0,3.0,0.0,0.1,342.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.2,2023-09-16T14:00:00Z,1.0,19,0.0,0.0,0.0,0.0,5,0.0,789816.0,0.0,3,1,0.0,1.0,102441,138862,36421,51,False,0.0
0.0,0.0,7.0,0.0,10.5,342.0,0.2,0.2,0.0,0.77,59,0.0,0.0,1.5,2.2,2023-09-23T14:00:00Z,33.0,16,0.0,0.0,0.0,0.0,6,0.0,761425.0,0.0,0,2,2.0,1.0,-29934,38449,68383,51,True,0.0
0.0,0.0,11.0,0.0,9.8,342.0,0.02,0.13,0.11,0.44,70,2.0,0.0,6.3,8.6,2023-09-30T14:00:00Z,79.0,20,0.0,0.0,0.0,0.0,7,0.0,679270.0,1.0,1,2,45.0,1.0,-83688,14951,98639,51,False,0.0
0.0,0.0,13.0,0.0,1.2,342.0,0.01,0.31,0.3,0.41,71,1.0,0.0,1.7,12.2,2023-10-08T15:30:00Z,90.0,1,0.0,0.0,0.0,0.0,8,0.0,636028.0,1.0,0,1,4.0,2.0,-48237,11109,59346,51,False,0.0
0.0,0.0,3.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,2023-10-21T14:00:00Z,1.0,5,0.0,0.0,0.0,0.0,9,0.0,628213.0,0.0,1,2,0.0,1.0,-16099,14983,31082,51,True,0.0
0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,98,0.0,0.0,0.0,0.0,2023-10-29T15:30:00Z,0.0,14,0.0,0.0,0.0,0.0,10,0.0,587366.0,0.0,3,0,0.0,0.0,-41975,7405,49380,51,False,0.0
