assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,8.0,0.0,0.8,594.0,0.0,0.03,0.03,0.96,1,2.0,0.0,3.0,8.6,2023-08-11T19:00:00Z,60.0,13,0.0,0.0,0.0,0.0,1,0.0,11392.0,1.0,3,0,21.0,2.0,0,0,0,55,True,0.0
0.0,0.0,3.0,0.0,2.6,594.0,0.02,0.07,0.05,2.49,25,3.0,0.0,1.6,3.6,2023-08-27T13:00:00Z,80.0,2,0.0,0.0,0.0,0.0,3,0.0,12888.0,1.0,3,1,10.0,2.0,-634,1296,1930,55,True,0.0
0.0,0.0,7.0,0.0,15.8,594.0,0.18,0.21,0.03,1.35,34,3.0,0.0,3.5,14.0,2023-09-02T14:00:00Z,59.0,18,0.0,0.0,0.0,0.0,4,0.0,12509.0,1.0,5,2,5.0,1.0,-784,1086,1870,55,True,0.0
0.0,2.0,28.0,0.0,1.4,594.0,0.01,0.17,0.16,0.52,47,1.0,1.0,5.5,35.4,2023-09-18T18:45:00Z,63.0,16,0.0,0.0,0.0,0.0,5,0.0,11600.0,1.0,1,1,18.0,8.0,-1272,942,2214,54,False,0.0
0.0,0.0,2.0,0.0,11.8,594.0,0.01,0.47,0.46,0.49,54,1.0,0.0,3.6,3.2,2023-09-23T19:00:00Z,72.0,14,0.0,0.0,0.0,0.0,6,0.0,14727.0,1.0,1,0,21.0,2.0,2777,4208,1431,54,True,0.0
0.0,0.0,-3.0,0.0,0.0,594.0,0.0,0.3,0.3,1.91,66,1.0,0.0,2.1,2.4,2023-09-30T14:00:00Z,57.0,15,0.0,0.0,0.0,0.0,7,0.0,49441.0,1.0,0,2,19.0,0.0,30154,34182,4028,54,False,1.0
0.0,0.0,4.0,1.0,22.8,594.0,0.03,0.32,0.29,1.0,15,0.0,0.0,8.5,15.8,2023-10-03T18:30:00Z,73.0,12,0.0,0.0,0.0,0.0,7,0.0,49441.0,1.0,2,1,46.0,2.0,30154,34182,4028,54,False,0.0
0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,2023-10-07T14:00:00Z,0.0,7,0.0,0.0,0.0,0.0,8,0.0,32175.0,0.0,4,1,0.0,0.0,-12542,2008,14550,54,True,0.0
0.0,0.0,5.0,0.0,3.9,594.0,0.16,0.29,0.13,2.99,83,2.0,0.0,2.5,9.8,2023-10-21T14:00:00Z,75.0,4,0.0,0.0,0.0,0.0,9,0.0,26465.0,1.0,0,3,11.0,2.0,-6439,929,7368,54,False,0.0
0.0,0.0,2.0,0.0,0.8,594.0,0.0,0.22,0.22,0.9,93,1.0,0.0,1.0,2.0,2023-10-28T14:00:00Z,45.0,3,0.0,0.0,0.0,0.0,10,0.0,23350.0,1.0,1,2,7.0,1.0,-3299,1422,4721,54,False,0.0
0.0,0.0,3.0,0.0,3.6,594.0,0.02,0.17,0.15,0.97,102,1.0,0.0,2.5,1.2,2023-11-04T15:00:00Z,77.0,8,0.0,0.0,0.0,0.0,11,0.0,20764.0,1.0,2,0,20.0,2.0,-2848,1638,4486,54,True,0.0
0.0,0.0,4.0,0.0,0.2,594.0,0.0,0.04,0.04,2.03,111,3.0,0.0,1.4,5.2,2023-11-11T15:00:00Z,79.0,1,0.0,0.0,0.0,0.0,12,0.0,19555.0,1.0,1,3,9.0,2.0,-1339,1715,3054,54,False,0.0
0.0,0.0,6.0,1.0,12.1,594.0,0.05,0.15,0.1,0.38,122,0.0,0.0,4.6,11.2,2023-11-25T15:00:00Z,72.0,19,0.0,0.0,0.0,0.0,13,0.0,19658.0,1.0,2,1,23.0,2.0,-98,2557,2655,53,True,0.0
1.0,2.0,40.0,1.0,26.8,594.0,0.11,0.36,0.25,0.36,134,0.0,1.0,12.4,62.8,2023-12-02T15:00:00Z,76.0,17,0.0,0.0,0.0,0.0,14,0.0,21044.0,1.0,0,5,34.0,11.0,1028,3498,2470,53,True,0.0
0.0,0.0,4.0,0.0,14.3,594.0,0.01,0.11,0.1,0.83,149,1.0,0.0,3.6,10.0,2023-12-05T19:30:00Z,90.0,20,0.0,0.0,0.0,0.0,15,0.0,25500.0,1.0,0,1,12.0,2.0,4168,6295,2127,53,False,0.0
0.0,0.0,6.0,0.0,13.3,594.0,0.04,0.13,0.09,1.61,152,1.0,0.0,4.2,11.4,2023-12-09T15:00:00Z,81.0,5,0.0,0.0,0.0,0.0,16,0.0,24686.0,1.0,1,1,17.0,2.0,-685,2583,3268,53,False,0.0
