assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,167,0.0,0.0,0.0,0.0,2023-12-16T15:00:00Z,0.0,13,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,2,2,0.0,0.0,0,0,0,40,False,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,172,0.0,0.0,0.0,0.0,2023-12-21T20:00:00Z,0.0,5,0.0,0.0,0.0,0.0,18,0.0,261.0,0.0,1,1,0.0,0.0,122,146,24,40,True,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,186,0.0,0.0,0.0,0.0,2023-12-27T19:30:00Z,0.0,7,0.0,0.0,0.0,0.0,19,0.0,421.0,0.0,1,2,0.0,0.0,117,150,33,40,False,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,192,0.0,0.0,0.0,0.0,2023-12-30T15:00:00Z,0.0,4,0.0,0.0,0.0,0.0,20,0.0,632.0,0.0,1,3,0.0,0.0,119,182,63,40,True,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,201,0.0,0.0,0.0,0.0,2024-01-20T12:30:00Z,0.0,1,0.0,0.0,0.0,0.0,21,0.0,901.0,0.0,0,5,0.0,0.0,85,254,169,40,False,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,212,0.0,0.0,0.0,0.0,2024-01-30T20:00:00Z,0.0,17,0.0,0.0,0.0,0.0,22,0.0,1014.0,0.0,2,3,0.0,0.0,5,130,125,40,True,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,224,0.0,0.0,0.0,0.0,2024-02-03T15:00:00Z,0.0,5,0.0,0.0,0.0,0.0,23,0.0,915.0,0.0,1,4,0.0,0.0,-92,0,92,40,False,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,232,0.0,0.0,0.0,0.0,2024-02-12T20:00:00Z,0.0,7,0.0,0.0,0.0,0.0,24,0.0,828.0,0.0,3,1,0.0,0.0,-90,0,90,40,True,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,243,0.0,0.0,0.0,0.0,2024-02-19T20:00:00Z,0.0,9,0.0,0.0,0.0,0.0,25,0.0,773.0,0.0,1,1,0.0,0.0,-51,0,51,40,False,0.0
0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,256,0.0,0.0,0.0,0.0,2024-02-24T15:00:00Z,0.0,6,0.0,0.0,0.0,0.0,26,0.0,735.0,0.0,0,3,0.0,0.0,-38,0,38,40,True,0.0
