assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2023-08-12T12:00:00Z,0.0,16,0.0,0.0,0.0,0.0,1,0.0,14497.0,0.0,1,2,0.0,0.0,0,0,0,55,True,0.0
0.0,0.0,5.0,0.0,0.6,9.0,0.01,0.01,0.0,0.59,12,0.0,0.0,0.4,3.6,2023-08-21T19:00:00Z,11.0,8,0.0,0.0,0.0,0.0,2,0.0,19464.0,0.0,1,0,0.0,1.0,-1903,1215,3118,55,False,0.0
0.0,0.0,4.0,0.0,6.7,9.0,0.03,0.03,0.0,0.25,21,1.0,0.0,1.1,4.2,2023-08-26T14:00:00Z,6.0,10,0.0,0.0,0.0,0.0,3,0.0,19366.0,0.0,2,2,0.0,1.0,-1887,652,2539,55,True,0.0
0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.2,2023-09-03T15:30:00Z,1.0,14,0.0,0.0,0.0,0.0,4,0.0,18732.0,0.0,1,3,0.0,1.0,-1618,392,2010,54,True,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,2023-09-17T15:30:00Z,0.0,9,0.0,0.0,0.0,0.0,5,0.0,18382.0,0.0,1,0,0.0,0.0,-1276,430,1706,54,False,0.0
0.0,0.0,-1.0,0.0,1.6,9.0,0.01,0.01,0.0,0.6,51,1.0,0.0,0.7,5.4,2023-09-24T13:00:00Z,45.0,18,0.0,0.0,0.0,0.0,6,0.0,18080.0,0.0,2,2,0.0,1.0,-647,260,907,54,True,0.0
0.0,0.0,3.0,0.0,1.3,9.0,0.01,0.01,0.0,0.0,62,0.0,0.0,0.5,4.0,2023-09-30T14:00:00Z,9.0,3,0.0,0.0,0.0,0.0,7,0.0,18830.0,0.0,4,0,0.0,1.0,280,1240,960,54,False,0.0
0.0,0.0,9.0,1.0,8.0,9.0,0.04,0.04,0.0,0.55,71,0.0,0.0,1.2,4.2,2023-10-08T15:30:00Z,74.0,13,0.0,0.0,0.0,0.0,8,0.0,18440.0,1.0,0,1,0.0,2.0,-602,371,973,54,True,1.0
0.0,0.0,11.0,0.0,14.9,9.0,0.1,0.14,0.04,1.3,84,2.0,0.0,3.3,12.2,2023-10-21T16:30:00Z,67.0,7,0.0,0.0,0.0,0.0,9,0.0,18610.0,1.0,2,2,6.0,2.0,-177,488,665,54,False,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,2023-10-28T14:00:00Z,0.0,17,0.0,0.0,0.0,0.0,10,0.0,18737.0,0.0,0,5,0.0,0.0,-42,487,529,53,True,0.0
0.0,0.0,13.0,0.0,15.8,9.0,0.05,0.1,0.05,1.09,107,1.0,0.0,2.5,5.8,2023-11-04T17:30:00Z,78.0,15,0.0,0.0,0.0,0.0,11,0.0,18754.0,1.0,0,1,3.0,2.0,-168,628,796,53,False,0.0
0.0,0.0,13.0,0.0,15.8,9.0,0.05,0.05,0.0,0.3,111,1.0,0.0,2.6,10.0,2023-11-11T15:00:00Z,90.0,6,0.0,0.0,0.0,0.0,12,0.0,19207.0,1.0,1,3,0.0,2.0,222,734,512,53,True,0.0
0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.1,1.0,2023-11-25T17:30:00Z,1.0,4,0.0,0.0,0.0,0.0,13,0.0,19539.0,0.0,1,0,0.0,1.0,58,681,623,53,False,0.0
0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,131,0.0,0.0,0.0,0.0,2023-12-02T15:00:00Z,1.0,20,0.0,0.0,0.0,0.0,14,0.0,19517.0,0.0,1,2,0.0,1.0,-130,403,533,53,True,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,2023-12-05T20:15:00Z,0.0,12,0.0,0.0,0.0,0.0,15,0.0,19493.0,0.0,4,3,0.0,0.0,-120,314,434,53,False,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,2023-12-09T17:30:00Z,0.0,2,0.0,0.0,0.0,0.0,16,0.0,19237.0,0.0,0,1,0.0,0.0,-363,161,524,53,False,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,2023-12-17T14:00:00Z,0.0,5,0.0,0.0,0.0,0.0,17,0.0,19095.0,0.0,0,2,0.0,0.0,-267,178,445,53,True,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,174,0.0,0.0,0.0,0.0,2023-12-23T17:30:00Z,0.0,11,0.0,0.0,0.0,0.0,18,0.0,18621.0,0.0,1,1,0.0,0.0,-506,52,558,53,False,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,181,0.0,0.0,0.0,0.0,2023-12-28T20:15:00Z,0.0,19,0.0,0.0,0.0,0.0,19,0.0,18522.0,0.0,2,0,0.0,0.0,-185,107,292,53,True,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,193,0.0,0.0,0.0,0.0,2023-12-31T14:00:00Z,0.0,10,0.0,0.0,0.0,0.0,20,0.0,18472.0,0.0,1,2,0.0,0.0,-137,113,250,53,False,0.0
1.0,0.0,16.0,0.0,17.5,9.0,0.21,0.22,0.01,0.05,201,0.0,0.0,4.0,21.2,2024-01-20T12:30:00Z,17.0,8,0.0,0.0,0.0,0.0,21,0.0,18373.0,0.0,0,5,1.0,4.0,-257,162,419,53,True,0.0
0.0,0.0,3.0,0.0,0.3,9.0,0.0,0.0,0.0,0.15,215,0.0,0.0,0.1,0.4,2024-01-30T19:30:00Z,1.0,16,0.0,0.0,0.0,0.0,22,0.0,18586.0,0.0,2,1,0.0,1.0,2,224,222,53,False,0.0
0.0,0.0,11.0,0.0,15.6,9.0,0.08,0.08,0.0,0.41,221,1.0,0.0,3.1,15.4,2024-02-04T16:30:00Z,90.0,11,0.0,0.0,0.0,0.0,23,0.0,18602.0,1.0,1,3,0.0,2.0,-33,95,128,53,True,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,2024-02-11T14:00:00Z,0.0,19,0.0,0.0,0.0,0.0,24,0.0,18950.0,0.0,6,0,0.0,0.0,206,412,206,53,False,0.0
0.0,0.0,3.0,0.0,1.3,9.0,0.02,0.02,0.0,0.15,242,0.0,0.0,0.6,4.2,2024-02-17T15:00:00Z,11.0,6,0.0,0.0,0.0,0.0,25,0.0,19020.0,0.0,5,0,0.0,1.0,-59,301,360,53,False,0.0
0.0,0.0,12.0,0.0,22.2,9.0,0.13,0.13,0.0,0.16,251,1.0,0.0,3.2,9.8,2024-02-24T20:00:00Z,88.0,15,0.0,0.0,0.0,0.0,26,0.0,18983.0,1.0,1,4,0.0,2.0,-122,173,295,53,True,0.0
0.0,0.0,14.0,1.0,17.3,9.0,0.16,0.16,0.0,0.13,269,0.0,0.0,3.0,12.8,2024-03-04T20:00:00Z,64.0,17,0.0,0.0,0.0,0.0,27,0.0,19098.0,1.0,6,0,0.0,3.0,16,252,236,53,False,0.0
0.0,0.0,11.0,0.0,20.4,9.0,0.26,0.26,0.0,0.53,271,1.0,0.0,2.6,6.0,2024-03-09T17:30:00Z,69.0,4,0.0,0.0,0.0,0.0,28,0.0,19164.0,1.0,1,2,0.0,2.0,-35,200,235,53,True,0.0
0.0,0.0,4.0,1.0,0.3,9.0,0.0,0.0,0.0,0.71,296,0.0,0.0,0.0,0.0,2024-03-31T15:30:00Z,65.0,13,0.0,0.0,0.0,0.0,30,0.0,19371.0,1.0,0,0,0.0,3.0,54,196,142,53,False,0.0
0.0,0.0,7.0,0.0,10.2,9.0,0.0,0.0,0.0,0.17,301,0.0,0.0,1.7,7.2,2024-04-03T18:30:00Z,5.0,12,0.0,0.0,0.0,0.0,31,0.0,19426.0,0.0,0,2,0.0,1.0,-3,129,132,53,True,0.0
1.0,1.0,25.0,1.0,14.4,9.0,0.56,0.56,0.0,0.53,312,0.0,0.0,4.5,24.6,2024-04-06T16:30:00Z,90.0,5,0.0,0.0,0.0,0.0,32,0.0,19391.0,1.0,3,0,6.0,7.0,-70,98,168,53,False,0.0
0.0,0.0,3.0,0.0,1.8,9.0,0.03,0.03,0.0,0.73,321,2.0,0.0,0.5,3.2,2024-04-14T15:30:00Z,11.0,2,0.0,0.0,0.0,0.0,33,0.0,19786.0,0.0,2,0,0.0,1.0,275,443,168,53,True,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,340,0.0,0.0,0.0,0.0,2024-04-20T18:30:00Z,0.0,20,0.0,0.0,0.0,0.0,34,0.0,19896.0,0.0,2,0,0.0,0.0,41,308,267,53,False,0.0
0.0,0.0,4.0,0.0,1.8,9.0,0.02,0.02,0.0,0.0,281,0.0,0.0,1.1,9.6,2024-04-23T19:00:00Z,18.0,7,0.0,0.0,0.0,0.0,34,0.0,19896.0,0.0,0,5,0.0,1.0,41,308,267,53,True,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,348,0.0,0.0,0.0,0.0,2024-04-28T13:00:00Z,0.0,18,0.0,0.0,0.0,0.0,35,0.0,19675.0,0.0,3,2,0.0,0.0,-283,45,328,53,False,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,351,0.0,0.0,0.0,0.0,2024-05-04T11:30:00Z,0.0,3,0.0,0.0,0.0,0.0,36,0.0,19571.0,0.0,0,3,0.0,0.0,-150,42,192,53,True,0.0
0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.02,365,0.0,0.0,0.0,0.4,2024-05-12T15:30:00Z,1.0,14,0.0,0.0,0.0,0.0,37,0.0,19519.0,0.0,1,0,0.0,1.0,-123,93,216,53,False,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,371,0.0,0.0,0.0,0.0,2024-05-19T15:00:00Z,0.0,9,0.0,0.0,0.0,0.0,38,0.0,19545.0,0.0,1,2,0.0,0.0,-25,108,133,53,True,0.0
2.0,1.0,182.0,4.0,187.8,342.0,1.77,1.87,0.09999999999999999,8.42,,11.0,0.0,36.800000000000004,165.39999999999998,,913.0,,0.0,0.0,0.0,0.0,,0.0,720447.0,10.0,,,16.0,44.0,,,,,,1.0
Games played: 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
