assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1.0,0.0,14.0,1.0,32.0,221.0,0.36,0.45,0.09,0.49,7,0.0,0.0,9.1,26.8,2023-08-12T14:00:00Z,90.0,17,0.0,0.0,0.0,0.0,1,0.0,22910.0,1.0,1,0,32.0,6.0,0,0,0,55,False,0.0
0.0,0.0,2.0,0.0,12.7,221.0,0.03,0.21,0.18,2.0,12,1.0,0.0,3.8,3.6,2023-08-21T19:00:00Z,90.0,1,0.0,0.0,0.0,0.0,2,0.0,38180.0,1.0,1,0,22.0,1.0,4871,8288,3417,55,True,1.0
1.0,0.0,16.0,0.0,34.0,221.0,0.04,0.25,0.21,0.97,23,1.0,0.0,11.5,26.6,2023-08-26T14:00:00Z,90.0,4,0.0,0.0,0.0,0.0,3,0.0,40846.0,1.0,1,1,54.0,5.0,534,6122,5588,55,False,0.0
0.0,0.0,2.0,0.0,16.0,221.0,0.06,0.53,0.47,1.34,36,2.0,0.0,5.8,17.6,2023-09-03T13:00:00Z,90.0,20,0.0,0.0,0.0,0.0,4,0.0,46387.0,1.0,2,3,24.0,2.0,3296,8790,5494,55,True,0.0
0.0,0.0,3.0,0.0,0.2,221.0,0.0,0.0,0.0,0.3,41,0.0,0.0,0.2,2.0,2023-09-16T14:00:00Z,24.0,2,0.0,0.0,0.0,0.0,5,0.0,44196.0,1.0,1,3,0.0,1.0,-3030,3264,6294,55,False,0.0
0.0,0.0,9.0,1.0,3.9,221.0,0.01,0.01,0.0,0.59,56,0.0,0.0,1.2,3.8,2023-09-23T14:00:00Z,90.0,10,0.0,0.0,0.0,0.0,6,0.0,38074.0,1.0,0,0,4.0,2.0,-6418,1929,8347,55,True,1.0
0.0,0.0,13.0,1.0,11.8,221.0,0.01,0.01,0.0,1.69,65,0.0,0.0,3.3,19.0,2023-09-30T14:00:00Z,90.0,14,0.0,0.0,0.0,0.0,7,0.0,35677.0,1.0,1,0,2.0,3.0,-2822,1718,4540,55,False,0.0
0.0,0.0,3.0,1.0,4.8,221.0,0.02,0.43,0.41,1.18,74,0.0,0.0,2.3,1.4,2023-10-07T16:30:00Z,90.0,16,0.0,0.0,0.0,0.0,8,0.0,39543.0,1.0,0,0,17.0,3.0,2250,5900,3650,55,True,0.0
0.0,0.0,13.0,0.0,6.4,221.0,0.01,0.17,0.16,2.39,87,4.0,0.0,2.3,7.0,2023-10-21T14:00:00Z,90.0,15,0.0,0.0,0.0,0.0,9,0.0,36358.0,1.0,0,4,10.0,2.0,-2708,1128,3836,55,False,0.0
0.0,0.0,12.0,0.0,6.3,221.0,0.03,0.18,0.15,1.12,96,2.0,1.0,8.9,46.6,2023-10-27T19:00:00Z,90.0,18,0.0,0.0,0.0,0.0,10,0.0,34875.0,1.0,2,1,36.0,6.0,-1820,1729,3549,54,True,1.0
1.0,0.0,21.0,1.0,15.8,221.0,0.58,0.65,0.07,1.12,102,0.0,0.0,4.7,27.4,2023-11-04T15:00:00Z,90.0,6,0.0,0.0,0.0,0.0,11,0.0,55679.0,1.0,2,0,4.0,5.0,18864,21805,2941,54,False,1.0
0.0,0.0,6.0,0.0,5.1,221.0,0.03,0.03,0.0,1.6,116,3.0,0.0,1.8,5.0,2023-11-11T15:00:00Z,90.0,9,0.0,0.0,0.0,0.0,12,0.0,59846.0,1.0,3,2,8.0,2.0,4588,11088,6500,54,True,0.0
0.0,0.0,2.0,0.0,15.3,221.0,0.05,0.05,0.0,0.66,125,2.0,0.0,2.5,4.0,2023-11-25T15:00:00Z,41.0,12,0.0,0.0,0.0,0.0,13,0.0,65386.0,0.0,1,2,6.0,1.0,4741,11014,6273,54,False,0.0
0.0,0.0,3.0,0.0,2.8,221.0,0.06,0.08,0.02,1.26,140,1.0,0.0,2.3,13.6,2023-12-03T14:00:00Z,90.0,19,0.0,0.0,0.0,0.0,14,0.0,53466.0,1.0,1,1,7.0,2.0,-11266,838,12104,54,False,0.0
0.0,0.0,5.0,0.0,15.5,221.0,0.07,0.33,0.26,1.74,143,2.0,0.0,8.2,16.6,2023-12-06T19:30:00Z,90.0,3,0.0,0.0,0.0,0.0,15,0.0,52602.0,1.0,2,0,50.0,2.0,-1293,3456,4749,54,True,0.0
0.0,0.0,3.0,0.0,17.3,221.0,0.06,0.06,0.0,1.46,153,2.0,0.0,2.7,2.0,2023-12-09T12:30:00Z,74.0,11,0.0,0.0,0.0,1.0,16,0.0,45911.0,1.0,2,1,8.0,-1.0,-6705,1597,8302,54,True,0.0
0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,167,0.0,0.0,0.0,0.0,2023-12-16T15:00:00Z,0.0,13,0.0,0.0,0.0,0.0,17,0.0,34697.0,0.0,2,2,0.0,0.0,-10913,139,11052,54,False,0.0
0.0,0.0,22.0,1.0,3.6,221.0,0.04,0.78,0.74,0.88,172,0.0,1.0,11.7,41.0,2023-12-21T20:00:00Z,69.0,5,0.0,0.0,0.0,0.0,18,0.0,34772.0,1.0,1,1,72.0,8.0,-642,1579,2221,54,True,0.0
1.0,0.0,17.0,0.0,20.0,221.0,0.11,0.11,0.0,1.74,186,1.0,0.0,5.3,25.2,2023-12-27T19:30:00Z,78.0,7,0.0,0.0,0.0,0.0,19,0.0,36156.0,1.0,1,2,8.0,5.0,1082,2834,1752,54,False,0.0
1.0,0.0,22.0,0.0,31.9,221.0,0.19,0.23,0.04,1.4,192,1.0,0.0,7.2,24.0,2023-12-30T15:00:00Z,90.0,4,0.0,0.0,0.0,0.0,20,0.0,41232.0,1.0,1,3,16.0,5.0,4767,6721,1954,54,True,0.0
0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,201,0.0,0.0,0.0,0.0,2024-01-20T12:30:00Z,0.0,1,0.0,0.0,0.0,0.0,21,0.0,32446.0,0.0,0,5,0.0,0.0,-8470,739,9209,54,False,0.0
0.0,0.0,4.0,0.0,33.6,221.0,0.12,0.18,0.06,0.78,212,2.0,0.0,5.8,14.6,2024-01-30T20:00:00Z,90.0,17,0.0,0.0,0.0,0.0,22,0.0,33388.0,1.0,2,3,10.0,2.0,465,3008,2543,54,True,0.0
